gamma	pr	rho	target
4.294106065874475	2.102702566560352	2.7651502229567204	1.807032406118072
3.3412441320765858	3.609108291931354	3.4086248792085128	1.880894586238643
2.350845858728101	4.786418573588826	4.037045088486494	1.6694968909217562
4.299330114899611	3.9543921570364726	3.8067582746978563	2.113307110198348
1.740924874209584	4.00548040133517	1.8597578447298304	1.9363734581645433
3.635425810852501	2.683184280074479	2.015467521172865	2.199961049136874
3.830494541310534	3.7353546519438927	4.2350243166843144	1.8380841527945209
4.826027303613504	4.0370216798471885	1.3603995595209368	3.7843577642059576
3.3576118786734077	4.889806263543643	3.963585747128159	2.035246157933134
2.2615420239284663	4.83832660242946	1.0525008137850975	3.224324190592713
3.2449732459596143	3.902919491624581	2.394993727543292	2.2995781133065414
3.7436419477477454	2.1360171875488523	4.56314104328979	1.3237853714390873
3.362317656618516	1.9412862898803604	4.372525296960848	1.2217940306039892
1.0041685911554548	1.8748666456897316	4.7069929992833455	0.6324362165041522
3.5273678614079826	3.4262699514746138	1.0254721427317426	3.433003387831712
3.3598118653687474	2.833124030567141	3.946765070780608	1.552993491552035
1.665387606934075	1.1056925221107132	4.260810342590654	0.6573985605752743
1.972238421430212	3.3416295422697897	2.7384026100353327	1.5513514944106377
2.2896854337186867	3.3190947627574157	2.379961470098689	1.7869515336423012
1.1045757759746038	2.3420082166149854	4.303933412865955	0.7752810927641323
3.3488212167754035	4.652336249798054	1.3113488453155622	3.4468502062846382
4.579494048435249	4.6526665289075515	4.153698098392692	2.264864626366124
4.5397114608144555	3.5924483112758723	3.6633638860098072	2.1099363752195184
4.0280853362739615	3.15901848003402	2.899843709496185	2.0947785525594766
1.9965303206096388	2.133036484191899	4.263024864494338	0.999489334371013
2.321276125313306	1.3449920276785488	2.3297038069014033	1.1576383423509538
2.5212678125091696	4.573558308163126	2.164912887475777	2.3078968106745026
2.9281505299446944	1.9541951456457904	2.3645960431000947	1.5556152263550975
2.894701444769522	4.614842476102394	3.5931040791662205	1.9281704859992903
4.339170035443075	4.7519070237520316	1.7989293508626942	3.3855579182164433
2.7092459525262784	4.030869246667853	4.824438356888091	1.5045277109349655
3.377007808693792	1.7067905601213624	4.535180812295121	1.1273501975158136
4.214601941976127	4.277190578193934	4.528170790950027	1.9952447775076043
1.6949496304976028	2.119415710394917	1.0300631338243722	1.8674739437713963
3.029335848544377	4.076239329394643	2.3819126497256464	2.2768825787288867
1.5465502374245972	2.17670182620826	2.7905554832719126	1.098338370352258
1.2478712839449535	1.3256908675185	2.844550104222576	0.7626042718703577
4.024766475929509	1.3159105569471263	1.6843342079851036	1.773247656123434
4.50509551290191	4.404641577749452	1.9426250629136368	3.196044331796453
3.5350718275524557	3.0095545027630197	3.238627786480396	1.8124653338178256
2.8248547240059976	1.3643973163826462	1.933272337340981	1.411958619082726
4.9217618530702785	3.619710198392293	2.423828171231732	2.7111046646315446
3.7660906478424345	2.513959249538535	2.049596792385766	2.149266576498904
1.5351032528528898	2.252852400554955	4.346855093894285	0.8919645291972775
4.7630052404464385	3.3900913515944815	3.114870586871468	2.27680704388754
4.316357800552079	3.799726145601333	3.032692765883518	2.325523111253168
1.1814082266692505	1.4666184746210047	2.3428691707723392	0.8599724773027745
2.5525387724588646	4.243711972462885	1.0689666623751433	3.183296144234872
2.261975036641329	2.37851249892683	2.124944700412256	1.5911928059513334
4.450813793140179	1.410935617544533	3.1254594888184406	1.4174781530596068
3.140952217109484	2.0257845825985736	2.0062566369592245	1.7808775220576234
1.9437307034924425	3.593869044392544	4.033771322348717	1.3159625627543008
3.955852407935884	3.3217512720205624	4.807517983689816	1.6532675292595416
3.504049314105393	1.8906153943046848	1.2876711148024311	2.2682150245354866
1.3962628044930063	3.6038896955614166	1.5568991037730728	1.7977905577753557
2.925938092717418	1.168929216990399	1.2775123808885829	1.6362291087385263
4.854117839501379	3.8288762426062215	3.6916419493304486	2.24378394413518
2.414682727654226	2.051634441123253	1.1424274842173667	2.0824074410275086
3.1599890425213637	1.7736534454451638	2.025791412237292	1.6633353172946972
1.9904912669475563	4.956219076509722	3.7170416012135057	1.629133502453488
1.1037311321933876	1.4727116998463288	1.0153143301181708	1.2652905279345497
2.6982741057010537	4.7106915981912545	2.3708042440024584	2.3154612700817867
2.982425704667836	1.7534583056233344	3.5060789296671757	1.2212981359284265
4.212983651546912	3.595724218470413	3.8733628607307007	1.977625177426577
3.069152270653713	3.929991940873004	1.1399075525714966	3.252896402505322
1.5991364260830672	1.7031771671048554	4.604041921544813	0.7691358178304833
4.854131803525536	3.8399909167809096	2.8611221406844844	2.552423189826005
3.8646735828020526	1.0469183154002195	1.5679176663189116	1.6063907006208942
4.991426222178871	3.671265448891248	1.3148103322965508	3.733263700020321
1.4949846654103545	1.9386006011141836	4.262753449592991	0.8245508301367068
4.006005271275985	3.7782273673180296	2.560733623973768	2.4311827236376757
3.8214191690850727	2.5971964331567485	3.2001457988017843	1.7610831231387802
1.362444296802383	4.149785660796283	2.7315671097971173	1.4386868467663714
3.9602225306389554	1.8156703631301159	3.544392987725752	1.4243193130687917
1.4146854529041422	2.6719272774477827	4.685885741947585	0.8981449106459168
4.594624395902441	3.8042472607148934	4.51415760765876	1.9677549628146176
2.3816768550786565	3.926038670884078	1.3123904640219424	2.669237217172196
2.7855780853095604	3.3062928461086902	3.842726861819799	1.5481340729370396
3.6129572435028035	2.973896689033852	3.0991678540341185	1.8619662314691348
4.333740547144581	3.615152907482869	4.992987061826564	1.7713915509133429
4.34276149313537	2.75471486031117	3.9154842376542587	1.7479482676013107
3.277908973124621	1.3227618589751375	2.2265076964072525	1.3954914376377188
2.708239278325789	4.029234329131413	2.5636709631707197	2.063115950638497
4.533099114465958	3.05512505532422	1.053855728209848	3.6251127866166337
1.6943432490947572	1.2075154338971643	3.981941865384593	0.7168026230285546
1.740431568202485	3.966586769257644	3.8514377915264815	1.3388302355191048
4.929936924310404	2.0339827520147904	3.2262649188827877	1.7629674803377275
3.5905745475936617	3.0371821397866743	3.0617573904474913	1.8872611733746307
1.7780958835429064	2.3458821064672293	1.9145121647980483	1.476051853569262
4.195661549791009	1.4318207818345128	1.91175903097504	1.772670345190558
1.6848934960015214	1.3533543623230295	2.658253576599853	0.9261765632798749
4.955144697685181	3.81656529337025	3.6963458146191233	2.2619251071576603
4.2271606952172	1.5500777496298497	1.2201270271877176	2.317387160283204
3.769517739203146	1.6360296302589736	1.0568496517234105	2.4156381172049413
3.4084806430119268	4.500744520734422	1.2431086368475317	3.5129183425370516
4.657454855339541	2.744968954220748	2.8057003942769847	2.1346289686183693
3.856531638613619	4.482366430822494	3.4127040944841265	2.2506233018927837
2.5343997736509185	3.321801250951656	4.23118294355983	1.4105662259605416
4.380473749915393	1.6019442075346542	3.2268820173096784	1.474662684706176
3.662123234482287	3.6593826464680452	3.1779648283793662	2.0535053859415635
4.507142438584329	2.775524145351839	4.8584517890426895	1.6046273776993467
1.008835052025519	2.935978341491536	3.019141555888337	0.990477849150024
4.82427231897867	3.617027186906264	1.2767828783500366	3.6968622529835873
3.8670151988574175	3.273777875293808	4.478446622751688	1.6813140531194626
4.696259690542549	3.092603383826184	2.2660045543053386	2.531673969761651
1.649234644853279	3.5894666382805136	3.4170978445912255	1.3162169461735531
2.4600673623232523	1.7090219554067083	1.062548490205419	1.9891747664400805
3.454042439310184	2.8425193289418877	2.6811966512742345	1.913600226921958
1.2030518594146344	2.301007398451964	2.1189504002527593	1.1429856722135112
2.0523327359712127	1.0587827542302928	2.189189820386951	0.9962896200579106
4.492921025848822	3.1825764728471215	2.26457032643365	2.5128172818976013
4.6515111499814825	1.6867454454230368	4.148731319063136	1.3751945777214347
1.2990046729848537	2.9669798923151403	1.6755739976168575	1.5166342246954383
1.852999576816786	1.9621369263199384	2.4725136649806383	1.212643003311759
2.698023043534165	2.1011604659104246	3.553190287266044	1.2631159073575535
2.106918002653465	4.986588969256263	2.82387427680589	1.9288698482160729
4.155433390768764	3.463922839793006	2.8001163944388083	2.26727513467292
1.4836842483621837	4.708691866815943	3.1183987547290553	1.4967699469779585
4.895654831600943	2.09991118544976	4.679915272644383	1.4821319294050408
4.927684346232425	4.1389382587802865	4.600487543393462	2.105542367258044
2.537039505362169	1.2063742886152626	2.086724517963056	1.2110779353664016
3.0809488648080547	2.552017590104412	4.232981017219403	1.362890349820655
2.761667508449761	3.0021299610432166	3.443474032257753	1.551679539172
3.4440338986960173	2.3117679808407803	3.1610782017223182	1.58704123495614
3.387825165314129	3.782526384242231	2.0157715273590258	2.521336579552975
2.7503478109988557	1.4561692092941714	1.9840367920707127	1.4207735726636783
1.8987443455068111	4.216313963201732	4.797171395553588	1.291835159385781
4.446818154757583	2.566993130244738	3.5830909741518027	1.7848762910863798
1.2918365093711066	3.9857524292983473	1.955548772731128	1.6226490910860878
1.0294624741462313	3.516522221608526	2.158112036894232	1.2951645527978897
3.7942658783398597	2.9817496726620853	3.3832515470684017	1.8286573070684524
1.8346739103843683	3.3514181520978203	1.3354166284503184	2.1457808323013747
2.8972142418440416	3.658940023262201	4.7432474946627385	1.4949616710339733
4.2778001785066735	3.1431143534984463	3.2326420820597623	2.039442789461534
3.6798471072509495	2.651112938717408	2.060150499905677	2.17610340244638
3.840679636436089	1.6977509191683018	3.876414477845442	1.2969580379305252
3.744332584589924	2.5008436189405017	2.8419468676451283	1.815191709541912
2.8539385135926425	3.455493265832351	3.553678103130512	1.6658591878040705
2.9384591305545653	4.817163646768326	2.40369288117696	2.4266997134747568
3.9640959953998554	3.00587096043568	4.004893236769087	1.7248914771138766
3.992609773318681	2.59768645335063	1.3795424737045634	2.7419167173897767
3.9552716804338974	4.506871343249487	2.656410201826279	2.59046763370226
3.156806569682104	4.568138664322445	1.6285484652020226	2.975728340817855
3.0965248162957875	1.3126395630388652	2.9117694894475084	1.1814940308385324
3.3872326003719118	3.5605297522581836	4.46585407755176	1.643340489212984
3.129149204540524	1.8776326811508577	1.6253907000998145	1.9012514946538541
3.56555710429752	3.74521167370996	3.4842607974548034	1.9577018673125104
2.151077111447077	1.3741207528238517	4.966254509286415	0.7714822754052486
1.949459586089929	1.5981242084056362	3.4091157700855432	0.955963935444502
1.3636811073788917	2.773321438218168	1.3133093991933	1.6969654102995435
2.4128280235567794	4.810160816088604	3.3359383218892438	1.865236803530355
3.5307920001839244	4.447062391347043	3.3643520000848968	2.160339289705364
4.4827014107292635	2.2725050764333683	2.2140286518539534	2.145016901494727
3.3626859093783787	3.1260319669166923	2.7206361410377986	1.9656429269393048
4.846810242269969	4.496772197412934	4.520041924971863	2.195873008970992
4.028505500200796	1.7621840855053312	3.3065635195611582	1.4652414061278
1.712319920601422	3.190591782110132	3.4947911425731935	1.250309302878814
1.637213937406521	3.8085382653571673	4.645559562218203	1.15854487907675
2.9571612915715915	1.4862638213412018	3.119668283772916	1.1869467911833669
2.9425487996028377	2.4732163949090253	4.452477997064166	1.2784743063458903
4.119802638129111	4.745963843612964	3.7071717928130568	2.2965666948522827
4.124704184039793	4.48152931781195	3.7133788459774393	2.231130098768086
2.709561367003348	4.598370606458267	3.4497406060250784	1.9004579318564891
1.8546629363378528	2.2534482476223143	2.7653833149083487	1.2293587077324628
2.88460280023501	4.371566018759628	4.217832400525933	1.7290871042050306
4.483301205057621	2.9811893270697336	4.134621420105509	1.7979427649485058
1.595950577807507	3.896263305471301	3.970912643183077	1.2513785367481538
3.4498999661376035	1.4145523537930438	1.4807572521858572	1.8153937246933167
2.8373507641863625	3.649012360060714	3.428824786159033	1.737686930791802
1.35273037368156	4.306470046341418	4.860299037583979	1.094800131370852
3.178373730635096	1.7716448795279036	4.205812431939786	1.1570866097105912
3.7551188634757735	2.821297459377755	4.358094085049253	1.559150298796643
1.1885159515838466	3.7876374469360603	1.3915172844645896	1.7986323721866642
1.196082488826438	3.2160559966463795	1.558965070175104	1.5708118712135606
3.6277835497243855	2.261652038845225	2.685278762022874	1.7479897805980216
3.368863312064101	3.734669779141392	4.3630181927398946	1.69814310819402
4.67272273200158	3.736520261980437	1.9768182054700247	2.971907655561898
2.6227952867101507	2.1867393352761333	4.677526423154582	1.1073185646531742
3.7897315572838295	3.457966112578647	3.0646265538179716	2.067882273930383
2.4223847918458667	4.4614213462091525	4.306727964187975	1.5841068280227968
4.7817980660083235	2.2628706704998143	2.482138091829038	2.087913551334205
2.5251469351895746	4.612745726902914	1.2389418466116018	3.0661798392996333
3.2564376986508923	2.924890384244537	1.0517947553851297	3.0092667308070653
2.8885970446318985	2.7809309809868985	2.737454685918031	1.7130305849097986
2.2983321237832945	2.804804023931591	3.1446138871126035	1.4317724137502428
3.6597242980188103	4.660172349066954	4.2847671285569895	1.9950857298535625
4.6043187099949545	3.7706727514069986	1.6540164207692007	3.2398298447946874
3.4390568112029434	1.7691886273033122	2.6954346732564667	1.5024234006310158
1.9448185702343688	4.206994214582542	2.925594546150357	1.6723163464560855
4.4036705145621715	2.366846129276351	1.0762855273048677	3.1119217710267253
4.571353073067549	4.445281569090759	1.7508669644008592	3.4067906455678663
4.853531111096372	4.240712650620585	4.671226376949407	2.099098771727518
1.4710608101642024	4.051920196204417	3.9199188586091513	1.2331253215594362
4.494453725867281	2.677941749962921	3.1495481478817737	1.954856549962916
1.7335944544835982	4.9754648559713575	4.160772555745382	1.4398047364957844
1.4863590147705892	4.788735518991388	2.5523729467366123	1.6699375111129644
3.8965981753103436	1.4560396350913918	4.385258528678781	1.1374486747566963
4.553315578976951	3.3493348437421693	4.63649623745471	1.813627964212065
3.234253995669405	1.9098671366331232	3.292274433509984	1.3697478419119569
4.8526795943483565	1.2379395996225142	2.4778654838283183	1.557046825293149
3.3156562982947766	2.070236786984294	4.728394955618046	1.2048636180115817
3.0653500023441147	2.8621212652039767	1.8371004585492696	2.1853328654452167
2.4843632041182797	4.551756239023737	2.387305293879588	2.1764217716224192
1.481342278118262	4.400861517720033	4.8789374725898895	1.1559363853552649
1.6545085644018882	4.806353054284854	3.7676200582442236	1.4528099117620898
1.5886427460152832	3.372619151009652	3.9226648326684974	1.1687084172861988
3.3788240427782017	1.4477790673704742	4.1441574093934666	1.086465181819987
1.6721362410811098	1.414419997704019	2.644130945172161	0.9457656671698385
3.7404281731358062	1.0526342282910712	3.5810274512791	1.0485655340370132
4.2171482805510765	3.1495440166565416	4.605929040746439	1.6981445494457463
2.63633750760638	3.2492362776910424	3.386361572307414	1.5904663585427672
2.207204125434881	2.3106804354424657	3.166033179038908	1.2692099329893654
4.296058614624513	1.7514501196397836	1.2205757350037572	2.4828565007662893
1.2814755465154688	1.9255885265744688	3.4699476389794737	0.8432870783865125
1.5343926409805109	1.4914859567563372	2.37234362519613	0.982175372306779
3.044162780487268	1.6218604705062782	4.3546887162861445	1.0647854850999858
1.0127523023199494	1.0274212847462922	4.902451586610239	0.4607010924715098
3.3017255496051354	4.13811486866328	2.1696516594737107	2.5094396155425884
2.9901230449006806	3.9108177925179715	2.072048587977183	2.375627553180411
4.016942670632421	3.0427431424771525	4.9757137187006135	1.5673022983770626
1.5189584707010928	2.6074521711388874	4.511310708907483	0.9369787807717054
4.742783951807949	4.0005993917112415	3.3188421748165737	2.391034832570217
4.313841876275447	3.99508812366606	4.536229620401438	1.949161289504053
2.613488450508914	1.6290537339431284	3.2045945609412168	1.152634068219603
1.3388356179420942	4.702172109368962	2.9552120798691845	1.4595486069191086
4.094262269115417	4.696289223764799	1.898160102089264	3.182722885361972
3.4597783647094986	2.1410319857390414	4.702092827711864	1.2551340677858862
4.515279386804487	1.2898046247954085	4.954201221972394	1.0842201087844878
1.2301731104331322	4.108731486833622	4.30114034577517	1.0840397020095398
1.0565776189153595	4.706132594985472	3.7832619504781873	1.1464353707449484
3.877145783516996	3.1152346508757898	4.41184912777571	1.654592768081378
1.016802643373273	1.8777993479717363	3.0555702832398337	0.7904907391774101
3.404448388630356	2.194377622224654	3.204186749138503	1.526933594323299
2.9970202696995405	3.3003777243700414	3.4309098269051823	1.6979387186340409
3.5937175429901145	1.648096641959495	3.702072163020999	1.264855364651093
3.243574912639048	3.708762745564097	4.080567798886558	1.7169837829417445
4.896781841625091	4.718411942721379	1.293701859009845	4.226065307432663
4.104752729818079	3.7621206154682385	2.813271413348188	2.342901557837348
3.816801486161436	2.0107732597024923	3.3333168640057336	1.5173753937712873
4.872366242088472	1.4080854314652849	4.2000097709998165	1.278083755484352
3.5517433255234696	2.7276018007700924	3.5190598838927882	1.6591969553233363
4.565875078794409	1.6788185737719332	3.3859806469991716	1.5046020857362452
3.7118887999212538	4.345649718763354	1.1907575017389078	3.6805538311727237
3.2906571168802596	3.2654235133482	3.9211801359308303	1.6553989548891193
1.7576594719779917	3.500195023442937	2.283948298844108	1.6412334381527507
3.887791820994925	2.0755333376278045	1.7645297253821877	2.138463629033218
1.4961069195665535	2.8958288406166868	4.309612080501434	1.0026484121315205
1.216053249640574	2.556627697809572	3.3542234944577167	0.9627511428527328
2.586215554580383	3.0066784893156395	2.886517408414315	1.6413030042957166
4.209654081414518	3.410406159277162	3.721150672884842	1.9642086958001608
4.1433030941992035	3.8853266189934974	1.4938015663616562	3.282771570421588
3.3086483379372824	1.0790487594821443	1.5227238931158973	1.5312117705163424
2.572799905253628	3.898564595813351	3.926598878072372	1.5982587976885023
1.9659205158291024	4.377628270821464	2.5630962525072043	1.832398635969292
3.5833685690338366	1.030056144109918	4.449097736813108	0.9108360585632932
3.472070840843733	3.423210294328083	4.312919794892176	1.660066125174746
3.6095618283175264	3.1459428451202984	4.801879415237906	1.5377899977371554
2.5779739757427227	1.850857994596984	3.517405353462855	1.1647014172039556
2.1741394229929902	4.071136799052226	2.1256167547167557	2.0406055388257345
4.545094208172472	4.515211281050012	3.58525202170428	2.3924927952452633
4.647207804615113	3.637052257619139	2.927338796101489	2.402892393963844
4.973170037608368	3.7558254041816186	4.029995919549986	2.152866245649006
2.3263517228063035	1.934763447238094	2.924839191953643	1.240511025247252
2.516614437786258	1.4830888206770338	3.9842780676593668	0.9678701636732712
2.8848662651768286	1.1225463306996002	3.627923102425336	0.9447914258661836
1.294111328246676	4.749459929251894	3.8411718332201517	1.264957882363486
3.349889348683468	3.5608784552271406	1.0791980445800275	3.3246293236439155
3.31589170404188	3.61564939709616	1.7778696365246764	2.59682909408539
1.6987117882764695	4.922455050093356	2.9258529751730364	1.6905362212337152
2.110415017638623	2.8084509919493468	3.4759034353692138	1.3058205767869369
3.700499844270129	3.784530112036004	1.7060515640574594	2.865102087376264
3.0686315904537027	3.801456755123373	2.2076700008269112	2.2986895679572417
2.133733668274991	1.303653018513112	2.3263005508377685	1.0934985223952751
3.8546440866725535	2.372738595097553	2.7664093312471367	1.8182720754377264
3.0754249925898205	3.888419609441381	1.0015488950239644	3.4554375940136515
2.933953469021505	1.5982875298529011	4.373539839821978	1.035470004942657
1.5830048362243847	1.7446941582690187	2.195664094865119	1.121547894221646
2.3501966863325268	4.020667238015808	2.556399217671228	1.9225906786460532
2.025382743015587	1.6605535952483337	2.6547423595290542	1.1255604164874526
4.10733421960291	4.833685277211761	3.1836049373510904	2.497236200365609
2.895723871260088	2.497484111783573	3.5137825647252887	1.4346385561920236
3.3059561556279795	4.218016564782337	2.7472864231132084	2.2529456518526794
2.9178420727417227	2.2301782319887447	4.227928701914698	1.2406144916316042
3.7296016171762902	1.925777018143075	2.874724333067622	1.5806514698456076
1.1823276372149991	2.8730008174868407	4.7121695251903715	0.8490364637473831
4.105479749856851	3.3460195913544872	2.898053673275921	2.177173224669723
2.3641573736087818	2.611621786069517	1.211710984928366	2.257323538138853
2.6639212804017918	2.650924648626651	3.543930074978022	1.4116167828533532
4.732409560550762	3.1176855645079464	2.694202232823341	2.340142056532918
3.8481349841037966	2.1884733789896607	1.5351995733234651	2.3421427569964783
2.987750309894237	4.407159190733983	4.937039793017572	1.6331204051665724
4.981792059881833	4.0028308925748215	1.395489630788393	3.7801855059101457
3.5450771195015465	4.4420855147673945	2.9860977433041462	2.296435709097057
4.740749688336153	3.4686498960525407	2.528457397743224	2.550209891088416
3.94098795469445	3.7839065623860906	1.7029094508708529	2.959218120558984
3.9376573539987816	2.5532619434835437	2.212820521990575	2.13154031871186
1.265830904138709	3.0947899647733643	3.604700957242573	1.0424826031096244
2.007362270392202	1.9980888468148512	3.512924411652693	1.0685279182489016
3.7810358642167214	2.6594910633752726	3.12112437479989	1.7949366626144636
1.0226167869671479	3.0309448034558244	1.1482508349431857	1.6429603690639605
2.1000862518103727	3.1677167919804465	1.720086282947527	1.9666026636262677
2.337311255790442	4.672910082080866	1.3392443116063777	2.855762472043956
2.9678226358041644	2.5643341898508534	4.595638586772717	1.2868660668612717
4.97648792741192	2.7191294042042338	4.671046584290401	1.7020382520390376
1.9890590624865363	2.6387868289328744	3.625084273544856	1.2032806692636795
1.4669030129681555	2.000418803608542	4.731266585525869	0.7875396979942847
3.899010581523021	1.70142452339635	4.213407863144687	1.2547777246218554
4.920077812166647	2.4058193000078574	4.7118691997096915	1.5849693741659798
1.8445620116114227	3.1763775153537916	1.6686919829831337	1.8738058778448985
3.756850287939371	1.968892583856399	4.19237470379508	1.3282900209828814
2.5490876510135423	2.9048584189461044	1.550197945138875	2.18555274042908
2.5361543248658456	3.6410844770031763	3.8640650188116505	1.545898597739145
1.6469794027046951	4.147506898296137	1.7677133825872158	1.9657655398672724
2.7623777329781487	3.529548680581017	3.5027902780897224	1.6683764562714145
4.211543354476524	3.1966234604458448	3.987977786594692	1.8373420469363089
1.1689553446022316	3.9419734698605415	1.7381947862017824	1.6281956404166182
3.910349669145035	4.63017865472575	3.475411028911352	2.282462147833751
2.312206591315028	1.347847172978344	4.235443830140948	0.8577963228358774
3.561046865261754	1.4785697157297288	4.718100960198195	1.0563945038531029
4.281722268789034	1.5532846672416722	2.0494986293753024	1.8014033180402809
4.4510224365867845	4.2524418925029615	1.4879383174196628	3.5666182029398503
2.3627491747492457	2.9935594545595134	1.8667085334261309	1.946545222044704
1.3940445938427324	3.2862084470843533	1.6115675617737502	1.6860157547714052
1.2732143234471731	2.218068278895953	4.723311412759423	0.7732410881480297
1.3510088273779215	3.7988260545367	4.934235553736774	1.0198677484454859
3.4445406858522003	2.736853915062748	3.3608738258367232	1.6748092990469092
4.608291726088008	1.7104807339313814	1.2834279769492392	2.478239783330155
1.7612754011743248	2.269377483907612	2.6255801509020453	1.233827271605863
4.746613024607225	3.2482018675424857	1.6736318991019905	3.035172975741114
1.1626922802728767	4.2918111097063605	1.6314077299534788	1.7489260092053565
4.092147728339662	1.8900838437912104	3.4112482433977513	1.5057730645659615
2.178637229881189	3.992962345713431	4.306307280935689	1.4213059029222967
2.5651707093526874	2.295178096021876	3.814159461393545	1.2424156360238996
3.4671626431760982	1.4235650782478042	2.2782105501221204	1.4719018151072447
4.734242598169667	4.730253133771771	4.8621058847764544	2.146126114810109
1.3165426356626586	2.8124116937567933	4.202467504159608	0.938652258846314
4.2340854569862865	3.644027554042791	4.165847636650178	1.9245045613343357
2.8599758572569214	3.6508002040581546	2.286872185832954	2.1367527441089256
4.592250173673478	1.4884393162773812	2.026917107934288	1.8363706460028637
2.6361311590617102	3.1519178627324798	2.5789983322383856	1.7949213457415334
3.9917736544813462	4.632044169884588	3.4013322293178936	2.331550211188097
1.5057329337381766	2.49876710001266	1.3525253737738416	1.6678775140592133
4.925705945105968	3.3716384913121087	4.191825052776293	1.990458687003125
1.561805569905061	4.177233092314394	4.458526684316387	1.2096567507994056
4.4705077044674315	2.6685536779033283	2.036607582226247	2.4202638675885706
3.0433276356401824	2.2774595368771515	2.0524205964199598	1.8376656927758712
3.4262921187546627	2.742802645023238	4.291277397720519	1.4798448274877416
4.657294702332557	2.511035517225461	4.761020614745176	1.5672679653676431
2.492687863255449	1.6905090606368471	2.9800329326816604	1.189137757916248
1.9056862311639569	3.8790309131866487	2.8169601909281403	1.6199326679498556
4.214806970795151	1.6863103883403312	2.8540743617990665	1.5780652641814812
2.6769379140836147	4.405927396864813	1.3234375927809414	2.9852869615883373
1.0823077607187694	2.9799051180484386	4.501264524817397	0.8464656452000514
2.780314884327056	3.1402927087539454	4.374606581359417	1.4127410244001288
1.9757118673160503	3.0471528795121254	2.0632661550158127	1.7081708213547908
1.7903820924000584	2.647598520756046	3.5695373017793206	1.15237271066282
2.799271180735882	1.896878705061808	3.5298010322542965	1.2264988748246095
3.4778277391744745	3.8925626391518575	3.44634625312565	1.9819485858734984
3.9028717134399256	3.954736817545191	3.1960224801285504	2.197586705012515
4.8938863525281695	3.3164015369671653	1.2890529145543002	3.548339135453523
4.78182069631557	4.482143181191242	3.282680483313889	2.5552017724814933
1.3177235078374574	3.532881451963948	1.811981002942701	1.6028757522673278
3.744495289970122	2.4671441895508743	4.007329371629936	1.5183307602124854
3.593082366562124	4.8450652444810345	3.2992272594987093	2.29708616090497
2.0891766829680765	3.1775201736879857	2.2433388593465096	1.7202212318631158
4.082461261060072	2.665879340775455	3.0084349171346467	1.9020020050004207
3.604264291979109	3.855656282923666	3.0415048469391825	2.1375348976525514
3.814181831862721	3.2652826891132705	2.0715795486673567	2.451942503848167
3.653464090328013	3.1405212383333017	3.723509584292967	1.7554038675492467
3.3073901667291694	1.99006180987386	2.1716241404954806	1.7409394548131556
3.3439749116022264	2.22882337178686	2.414730304204776	1.756851345583702
2.736870511449037	3.587450623268538	3.9144332510141275	1.5837464169176554
4.218883562443927	2.7698025761056284	4.165739701638877	1.6748546079703936
1.1373365822710286	2.415365635985804	2.90893045399323	0.9717829534529404
1.135971692949861	4.4737432603361595	2.294109390100384	1.4883745043401269
1.9921552361687052	2.5273492812576994	4.886796441223787	1.0150375228186452
1.2677962776024438	1.6477211711852449	1.1801640824504411	1.3304403278014865
3.8202242746933135	4.354284330625175	1.957584596155085	2.9150268058227016
2.340317906375218	1.1926758975603544	1.943068750258789	1.1985456101151912
2.913401241352034	4.1086808285465715	4.0350594523583485	1.722369729859588
4.3734361230330245	4.8095371252035966	4.676344688956844	2.1208491380905468
1.7211773858037405	3.0020034877881008	3.770856629975989	1.1705727277386175
2.3612326126359404	1.1241707310680886	4.673650776686029	0.7536286397387414
2.2491067100122653	3.664544692810936	1.0260857531124694	2.834152487828859
4.496331043698425	1.9964627029825903	2.627048451108319	1.8485265759897371
2.4888791388874174	4.84656991149316	2.756686408529001	2.091825544785939
4.4738912763735845	2.496028476671652	2.9829453461345143	1.934838999581284
4.219319057816353	4.160133450046642	4.1626891175861065	2.053467463227794
2.217712246231079	1.4804978831534776	4.755619785726439	0.8309079802825613
4.6697472974304	3.7977439758107767	4.837156565306573	1.9147604976175796
4.347990537871338	1.775881848969194	3.0112100912425928	1.6013298553939759
4.514645335774481	3.4210944928639253	1.953702113280784	2.811675398911013
2.2396457188877013	3.7907193829817514	1.6912171685275297	2.2405301414126506
2.5722203960603327	3.613638880199457	4.79927715519795	1.3916773162793188
1.7712865310467052	3.2009518445980043	3.572903948348902	1.2597179272134444
2.2271593530394567	3.2295853402313264	1.5526025259470733	2.1523796845901324
2.1902738756884985	4.6637302948353705	3.4189471757504046	1.7285013764720016
2.0332040137719964	3.3009839262133744	1.7259036057049024	1.971986402226424
1.267367102292576	1.8701608128007607	4.565101810890352	0.7205522146661002
2.6993800370804384	4.524658034159794	4.5427779033400295	1.6396990473494055
4.640129701300127	4.051020522791259	1.9973736815574117	3.0677334386245576
1.5082385445386777	3.270767326036547	2.866687320502016	1.3118062032706246
4.303787263232952	3.4188554794818966	4.182688347946051	1.875590464640417
4.4105638225026444	1.2439158640244012	3.2446946096447773	1.3003361761331216
3.1343751176421155	3.374719654556284	4.88688362022787	1.471222430669282
1.2819803219327	1.5815985280781468	4.826084985529988	0.6481735768808797
1.7664986990780371	1.0432864955042445	4.066135639624319	0.6732362975566119
4.448514739990285	2.0353569014006654	2.5782641834744497	1.8739763092091215
