epsilon	c	I	r	target
4.78747975213512	4.3045174662714265	4.935295668218104	3.0273927468334914	0.0029248839711614487
3.052239236688957	4.422271140990956	2.913708902749369	1.1828520444592314	0.006567900475507859
4.1770211997069735	2.348606702077455	2.51262700446169	4.718160791120396	0.003678647262640393
1.726151209387483	2.7370341443753725	1.9397963341758389	1.0507007797696746	0.02272259584491101
3.848248481376965	3.2525445697185718	1.8440427804362656	3.3986872407731545	0.002121144734150531
3.0342552764353696	1.7960799945302326	4.353173974866843	4.8440325103070405	0.01461220106888456
1.7723020935269005	3.649673240122661	4.606021128117278	4.122911710512701	0.007531757101873636
2.233528014045749	3.4678723142073085	1.3239473996246922	2.7668588445558355	0.0028352166981287234
3.508605496448102	2.1670361650829024	4.390870019288604	3.740555085002896	0.011338818410963802
1.4608858107946912	4.628736455967178	4.105224833435846	3.459584762923272	0.006033814076661702
2.1236333261462743	4.161214303355168	4.3255012801572015	4.189824184629151	0.004468287202138055
4.129704821660416	3.466522887949995	2.6663754073022194	4.306570850802041	0.0019856498869839975
3.3995751455562413	4.528737289376738	2.12150339043549	4.072915371125099	0.0011889937559300596
2.0855790879162024	3.8293225592895865	1.7710514703118792	3.910825183266336	0.0023567436594410245
2.161615377368416	3.911497354467663	1.7715190434549068	4.746861971974416	0.0017959525178719016
1.4706869344447155	3.617631144686582	4.226210122667943	1.8151997858186912	0.019252094461921058
2.605502382022809	1.5591343733481733	3.0987087534251883	1.7358863347378481	0.04485605123720435
2.0766125888708	4.23696425880113	2.788690959760828	4.5304048606551275	0.002627958014279103
4.4862486298721596	2.2139776806418867	1.0541224226556405	1.1600709224990111	0.006576530315694613
2.7612238677940675	3.703472758104275	2.27147107864754	4.452555817853034	0.0021438680056447643
3.2356723638702047	3.5240404090388204	1.160115219983718	4.26183289107626	0.0010781483942467476
3.912612970886982	4.282943682550469	2.553455475638987	1.5477557461007423	0.0036584268704725033
1.1014701942079954	2.0433987152015187	4.969268862708741	4.3044615125427095	0.039949818995298224
2.6904523473950714	2.695036968985437	4.8457166463769665	4.103832506869567	0.009616870352880069
1.032999527448819	3.2564031782042613	2.420607440822039	4.745537417255799	0.007411099274300514
2.016365586340004	4.030069848778742	1.2415789054396127	3.922796986290775	0.0015381695176560734
1.3571365091579684	4.865705007442242	4.690539567642518	4.340782095808839	0.005352539310805948
4.976268395175255	1.700638140825904	2.731776769483999	2.5886294456471237	0.0116699185893747
4.808031865304816	1.3628983301867643	4.061435548825823	4.699384943252534	0.015401549647860415
2.7856520618118883	1.5194733147702657	2.5611800362302284	3.81419272149945	0.016616692432933896
1.3601377957462897	3.9542431519108314	2.2627149415279777	2.0581792704958533	0.008227296049532606
1.003420059132476	4.656381867617995	3.7066755953339015	3.831168805883273	0.0070777214230693065
4.769268711181715	4.360739530376874	3.510657257043301	2.0825846079552144	0.0029582428483171967
1.1242047461882034	1.423562775221638	1.3884542068132668	3.197529285891183	0.030334615939796267
1.4549779146311959	4.570607859336263	4.070862629695985	2.808946492166481	0.00758854978055376
1.5029800923435097	4.442383400379699	4.17887512571078	2.5626521221039056	0.008749929758814062
4.89464970528646	2.6844276045559994	1.3070691635951337	3.8834966760692935	0.0015186956688080728
2.4786510177879406	4.442549405942748	2.9626850694036286	1.253904272947552	0.007687078587262962
3.5254254605430058	2.5259316923891024	2.7640744867905247	3.7721531712115763	0.005184726049769245
2.4788044439597767	1.0526519948349575	4.643399642002036	2.0434374008478184	0.13166882365245447
4.884476616243093	3.6401566351458188	3.141621712883061	4.273246573341221	0.0018078312542694536
1.9264512611771991	2.6283352482994435	3.506153482372393	3.3922369351829915	0.012360764492192144
3.1923566759087363	3.7100384038058656	2.498330377661373	1.407063824460875	0.006431140301158437
4.305870814034599	3.947384852931949	2.9917645498464074	2.2467591272549714	0.0031587197246212787
1.1375516782980952	1.1285614599969889	2.9619286763723003	1.0607917458735034	0.30672066027379863
4.619233349560721	1.9758350819928896	4.582943408996531	4.551578286862905	0.008886511814031894
4.149799877592659	4.318897826442138	4.434333877360018	4.234431166277515	0.002153180462186232
2.147706200673983	3.2492343116470863	2.3786880435337565	3.2831585961905603	0.0050854434178290156
4.251616020713959	1.412942340006508	1.6112506623067473	3.4842036700433767	0.008671151878631277
2.7909912676563216	4.8013282800189785	2.0073244913595008	2.3722514911258767	0.002093127614396594
1.2201736923273208	1.5949962003421416	1.3906090949175844	1.9038776292000112	0.037449429275718975
4.084777095686844	2.526381516934641	4.919723646019444	2.3077662752798096	0.01301375972838562
2.6959328001568217	2.857514999528332	2.5604194321314537	2.5504889232956938	0.007258079224599795
3.4075725184647334	3.7557247034986183	1.5571430270075992	2.001599813965119	0.0025759579918890325
3.2828523592237016	2.5820074100098687	3.6929405303053935	4.80070628911502	0.005593981029262037
1.8763214199061489	3.744495111840141	1.5776127715020474	1.8813531227012108	0.005072901783792251
2.635432941107726	1.4689788531414014	2.998135609740828	2.1981673201077268	0.038170478086690864
4.15147326784228	1.9188606523594367	3.5639978029431623	3.9413442056130914	0.009415081295706784
4.8714345992886745	3.656682922097144	4.581350502058204	2.0290923280934865	0.005516712591956181
1.5417195742490026	1.6154728129960232	1.276176407295544	2.1975398043431613	0.022971502352952575
4.3862349577148905	3.463242508386247	3.4046347956923886	3.1504350167607256	0.00326935770787991
1.9299006933684384	3.067510387578078	4.1028293455189635	3.034551086709395	0.011849556205496268
1.0851668478551075	4.645497967188018	3.2725824729391126	4.171647911209705	0.005331409221783005
2.8627385565680425	3.6952503518602	1.070808529112827	4.3144228018246045	0.0010105081707718667
4.137326008243401	3.916473984654456	1.0549939186560668	1.716084922037123	0.001541775275718443
4.223875294069112	2.5426773130901044	1.915225294532912	2.794999598146758	0.0039936009498853535
2.1923416970190632	1.4198385213093323	2.356987057110941	2.684802408332716	0.03161395619421288
2.612484264123617	1.02248723400638	4.502002709950496	3.090194812843664	0.08489274025734891
2.157833862025045	3.012795179487461	3.568340089642567	3.631195705770955	0.007985084109975218
3.3837050450173236	2.789467897884726	3.141169999849028	2.683898667137605	0.007074735758022959
4.52937631035832	1.0696878510513679	3.859628228807081	3.2615523101114574	0.03634031826128758
1.7625507343399165	2.121909586009126	4.844467156760742	1.0971118269085167	0.08855638391132503
2.834260857658009	2.9565944781123905	4.429680440076441	3.2021722995007664	0.008886372016158581
2.12565232942017	4.358122445834988	3.6739402327537607	2.4981144078734685	0.00579760743651973
4.382485658653342	2.9658257725251587	2.8659541063471634	4.853221487131224	0.0024380773414171995
1.1080472267954744	3.2569719566511104	1.9063271399394068	2.540842894696421	0.010159058013623523
4.300252770128111	1.8777345426926275	3.5947900104585946	1.619418857172632	0.02330086749828578
3.943759273396128	1.7153718083523066	2.8716920494761244	2.3568339164932204	0.016710986320993812
4.1714075388644565	4.331106423504742	1.7153962471412645	1.3993711076729194	0.002493281714815005
2.0471796244965925	4.039524540984711	2.0527494413033525	1.908971018053082	0.005123187929803935
3.4457533709007384	4.096194508377189	4.568748587134649	3.1891326152340933	0.003943660139840541
1.4406395708362931	3.166338362775857	4.006761556541555	2.920828950704644	0.015116022164935456
2.6339885487493038	4.4415431868418445	1.8227380277825949	1.403673704105688	0.003977375194130764
1.3556923864678532	1.2752499380513385	3.23388556084005	3.4884702672856096	0.06692031457807758
2.6103879656509155	1.0842652011841447	2.3240853734117586	3.688389983904936	0.032678286597572374
3.363533251517224	4.285651629191953	3.3582972903973634	3.1971535021587862	0.002706115484989318
3.0474096968106714	2.3537371124173005	1.0841073111706434	4.108806697237236	0.002487310135944417
1.5767616851736816	1.24075684753029	1.8639994883242792	3.0189475669493913	0.04048283614196858
2.074878532810538	1.1473053394744088	3.19054915938792	4.385748251403233	0.04239270864878529
3.3770715495720243	1.3396302686760828	2.7243241891927075	2.2700702217662525	0.03151588163831179
4.066571877330858	3.423728215456639	2.0580889077104247	3.3805899837889783	0.0020326600258517907
4.183721576120089	2.3974591355488424	3.551505957467356	1.5915627735722355	0.014768748845876548
1.8428691094462557	3.69830638135974	1.2468721915950698	1.5100212259186845	0.005213852665929028
1.7466524895120594	1.4756914915492418	2.12171077786333	3.4373992194460654	0.025827280924955
4.160117338545863	3.8139964695570954	1.3112433241694583	1.5794823200344066	0.0021833456692121195
4.2215148015672925	1.7075286779434369	1.7520584681928857	4.693239206616333	0.004827160148487153
3.3280372759786587	2.3193085433451888	4.109093159339457	4.613571697179751	0.00791814786296061
4.302511547447873	1.8440150614712365	4.073178966791666	4.469716967835806	0.00991339995508756
3.863890334718775	4.855805592468184	1.7624424840636608	4.835580970840535	0.0006367061593746767
2.8575330717255976	3.223015763638631	1.9282010310903952	3.5115940210118817	0.0029440963362669624
3.85678370657928	2.294223582723894	3.955452975838434	2.461476761568525	0.012598645454705222
3.3968265429013096	4.262979155045207	1.3022016701770012	4.179497731342644	0.000803293952244642
2.7846494409704032	2.642594273571025	2.0881388505788467	1.9818626436139943	0.008623318855128638
1.4824697058169385	2.229967556690551	1.8414856673560849	3.8463104422933383	0.010336207614968292
2.709311466758954	3.1943407824759733	2.481571796185416	2.8056306026219997	0.0050920781319654775
1.3864330900909	3.3291786608947462	1.7331912912816687	1.2472098180683078	0.014393088280420591
4.899698006620111	2.1753434479001124	3.1973405846079057	3.0827569266691603	0.007119422528853972
3.622415681924677	3.9070808943707167	2.9303109837780785	3.572134845675884	0.0023610376256886557
3.14407664790252	3.0636005294536	1.2326809387625124	3.0967947153559954	0.002146846523364717
2.598534716439396	3.221920490664877	1.2716173731939793	1.7773271121384124	0.004221347041331111
1.1093714538417934	3.0809889482550794	1.5240802228022594	3.2165307876150417	0.007161153434915714
2.8448269888816617	2.6526543418391446	3.7807832269411965	1.450914755992184	0.020717761426281768
1.0556243345843217	3.834697091037647	2.0481161963867605	4.8029284425028775	0.004372170465070743
2.4919996902005006	3.78893518063305	2.0996166228531803	2.6782080776839794	0.0034876547225021885
1.6648535576371115	3.4594303541564533	1.820053441932787	2.041606168035636	0.007121099939797266
3.622658917018778	3.0635542672447875	4.246250730959044	2.8833871159552107	0.006893570338481609
2.5360929652095834	4.5177635705932575	2.8102350779383127	3.123780764841587	0.002766113957755035
1.9151975250754216	3.0100788488167254	2.7931422693890804	2.1467591477464887	0.011933299776006484
2.3817461803266	1.1656374731985322	1.4462493094001392	1.5812752294208368	0.044981439478704366
3.09378216894964	3.544283493943458	3.0604960959428595	1.3488245721267664	0.009292014010203645
1.5218358860676129	4.442769178759138	4.713897909758696	4.687901173921013	0.005327783089270956
2.5143278349274505	2.6012406499776075	3.8873835616488583	4.970039364003067	0.007317028209974701
2.488769687619609	3.6147580985330685	2.4217766882271183	2.1430601805717253	0.005530656319160893
3.5801992197897805	3.5460531016027232	1.638257507664874	2.3378023398426047	0.002477404067792501
1.6126411092393371	3.933948800460064	2.408721976832541	4.96427652196557	0.00309425220208297
3.020330717277976	1.6281158629579005	3.4789808628964085	2.6355975232695026	0.026240249839110164
1.1019102127860876	2.8944418780938985	2.8581743214440944	2.063737568592672	0.023876930760568352
2.2893722633539597	2.120107666884252	1.5741492362392644	1.8772531116753852	0.012969133231428887
1.293295667462811	4.770749910481545	3.178083221157028	3.2989072806583413	0.005208877731894142
3.972520949877216	3.6670482784972696	3.554982179998865	3.873030714271592	0.002734684109188982
1.633146832408165	4.835814601947714	1.8850497298969888	3.255907875570484	0.002412716631028813
1.1841060602987863	2.389914905076421	1.917073586099277	3.814756448840616	0.011825965827636264
4.604056254894659	3.515910547702043	3.8959146215132576	1.0116771434267389	0.01076890060417255
2.8902825651442114	4.781405924844504	4.226442920654537	1.0556386763189112	0.009643358501938126
1.7876976933590147	4.881563203925149	4.684470263987553	2.372250628015065	0.007377481594149817
2.442425727702949	2.5708764151090286	1.7285895031421823	4.766530972084301	0.003575409728024928
4.775293408995767	2.7839651833448698	3.5360909485456484	4.696686197400557	0.0032376086630003915
2.1315004467791594	3.8774876163951024	1.3067387634385654	1.0193376337729272	0.006366556248334343
1.1735593888744784	3.324901497760138	4.153750282031009	2.961468209561112	0.017206431146917292
1.7593575996547974	4.827534458403057	1.944500921020842	4.591884949386822	0.0016437372627540116
2.300381887137194	2.449536227032929	3.47764084603957	2.6093153794639927	0.015367761534344656
3.492033652892924	3.594174256039304	4.898578208263767	4.997736106842407	0.003458120947414338
2.578672753115796	4.198346188046589	4.246648751623483	4.249201496052749	0.003499503417272766
3.7389488503958126	1.5249820225049646	3.5037679915298536	4.304750455408746	0.014898018867516568
4.064232011540156	2.7919708395527594	2.4126702275405743	4.044740796248908	0.0029965888067826586
3.4655256110006687	4.266881482432161	2.9298900915106856	2.7394710800043245	0.0026978293054139364
1.5728002491463484	1.893490509248522	4.0909413967353245	3.9100469016524615	0.029529873628093724
3.0831659609509883	4.842447191292388	4.346686199168859	4.09075926357164	0.0023390947178772306
4.026286766264828	3.695788457259142	4.3276535147699535	2.8511204710490623	0.0043927666418605545
1.6481233560771495	2.053773757006571	4.5865930069408325	3.107898376451503	0.033786920686432534
2.44210811771873	1.6548949883704849	4.91742896518153	2.9641874152472907	0.03947724153416619
3.918796552188768	3.8926839858532785	1.9577527021163743	1.0803018805128906	0.004857153374791894
3.3973682872241318	4.343252528528604	4.866731282972089	2.6519545792742707	0.00455741551571793
3.548880322945562	2.115811555889357	3.5854080488559323	2.1166509357050898	0.016969308851717373
2.571360470174731	4.770727787705533	4.070925056643931	4.782365918740832	0.002314931791631801
4.380813664426364	4.385612571125701	4.402973125054436	4.882402817582671	0.0017034023867724553
2.327312008955545	2.983714234520209	2.43095535112964	1.1294998354019103	0.016532627440082315
2.020373844538151	4.1905402845422	1.2459338747386468	3.977303931790229	0.0014052531526067026
3.9551800571617504	4.220084426083255	1.4627589774680674	3.9436461107658736	0.0008380818390703787
4.599009651013357	3.074508604115142	2.238509867250853	1.2571446155657404	0.006518957634232514
3.3563561536946085	1.3657029683661608	3.3238258814787454	2.363984207616065	0.035746479792536034
4.481447265482517	3.3828477856396764	2.700764966852007	2.0174911835236453	0.0041544360082057885
1.240628954470755	3.0767513574245093	4.754625184606064	1.5917845597753626	0.040478593691618256
2.1549817940405585	3.158806341920992	3.8808771745900734	1.5455599751044962	0.01858551326457244
1.6107127805505708	4.141017072183587	2.8840823336948107	4.270221081103792	0.003891753091391401
3.8289520045056933	2.3672927234966075	4.014380477723302	2.3160659106009485	0.012855941878054684
1.6742041264036982	1.6389199930701648	1.5076014478696438	3.5803528830965	0.014902424487331556
2.43629256472928	2.9785599094046984	1.146217409098392	3.7162488806428944	0.002271120729815645
4.774361702758784	4.232584432945766	4.977195426752424	1.1596143369716898	0.00798665032670726
3.3077573045997686	3.3461192775801134	3.9450343574801385	2.0489262476683985	0.008274240163453355
2.784185750458017	3.7621979308074938	1.6242353774054354	4.107384391797042	0.0015970637857526618
2.4492864127078806	2.374041182879373	3.4247926118886935	2.192764455935975	0.018007206983459062
1.5783257938417703	3.5656668806024787	1.7814830225674712	1.4183438575108966	0.009961898191440895
1.4852841562270211	1.1574006372947951	4.80444924979593	4.521585396130836	0.08499551734507083
3.1134695721471624	1.1536011997135391	1.8948777089402655	1.1135002403238237	0.06536646206660475
3.8494309563842353	2.621394617911296	2.147548717461384	4.51025831430443	0.002864840180271444
4.127446712760127	1.2952925281706764	3.4477580737926115	3.7082418922125138	0.02136838324736429
3.4713392434907013	3.818578583894271	1.3909197209315427	3.944577752503383	0.001108718137815347
2.5962138835321813	2.826512194132968	2.1403436994954963	3.9572643196989286	0.004150174867063449
4.027697304052828	1.801363221796913	2.3278307241439267	4.358124878706542	0.006504478008922289
2.952628744594261	1.6081790287931061	1.245919444930799	4.545943015012948	0.005712266696914055
1.3541250854332922	2.302061369440969	3.9057372524906366	2.4218368756337965	0.03576726153336589
1.0984483664796585	2.9970637837725933	1.0234265729350174	4.427229662681176	0.0037288348621763133
3.5109830587201047	3.510323511804977	3.5568314188241428	4.84080607739618	0.002702979228865721
4.318210051931923	3.9977322382201814	3.496092180327148	1.2206938256708773	0.006604882408185147
2.05014545943536	3.6868345444814272	2.008253709095747	3.761907030297535	0.0030488684008127625
2.2506530050559634	1.1244448401254843	1.1010386417149522	1.9398408045962787	0.03174473805319895
1.3829835222632971	3.670957338443973	3.152738397647763	4.429667890221504	0.006078007344691632
3.281330597545194	4.7680128426074555	1.8426663023104268	1.1531551129921334	0.003409214094279201
4.338446097358933	3.8030190504859855	4.622736215192657	4.647869954738331	0.002522749146084221
3.35996642797424	3.521457197772067	4.354508576857163	4.248599117278992	0.003915017983105473
1.6041363271152091	2.2723924757005767	1.3883652633787564	3.5322199713029674	0.0075521076172303655
1.601994835259153	3.192963833291247	3.4455247263501234	1.5954446185706137	0.021044793026510442
1.948214164053144	4.809061054789384	4.9172397968283015	4.6662018608807125	0.0037223801093202976
1.356818375512947	1.1283702126437314	4.411703129313583	3.2977701302913967	0.12324834311290955
2.090089730427994	3.039168068221116	2.1534289667558633	1.750017576684943	0.010144576118992351
1.1093277841572404	3.7910706793404634	3.431691315088069	1.4760272182214336	0.02320867399185059
4.342102165750133	2.576330478912141	2.6891787766033732	1.1884334883235304	0.012495733232752021
2.9940317881758203	2.8626367387328817	3.913025630850537	4.0869800749153145	0.00621071235260295
3.94828091216256	3.4840363849583924	3.0410854256547406	1.653738058566058	0.006106728644585182
4.750595637737419	2.5500759183907884	3.080487179516397	4.2083802664866665	0.003771119339648761
1.943180448482067	4.964675902123247	2.132447351683436	2.9218759874450475	0.002425167460313818
1.704116680613282	3.79444583370962	4.1982674037202505	1.2545060511396642	0.02170808060285679
4.603685507457165	4.214549765449175	2.6158403191832518	3.2295070010192903	0.0015764750802397132
2.648306515698375	1.4843085257103037	1.4058232214138164	3.0439438557142515	0.01259788366491966
2.4939109377638378	2.48644578176776	4.995382129153269	4.62483764841329	0.011149449594522371
2.772897653626777	1.97148437160522	2.073599650522652	4.789569515443789	0.006393343578594872
3.192860863245728	3.241910503861288	4.831077400735267	3.1651803845115576	0.007239084148402917
3.3136501759412837	2.0356522005921582	3.5888019146892702	3.302643412742018	0.012594882446887359
1.9111747123459384	1.525259392174214	3.177723500297589	4.010086521756014	0.028365777238168032
3.0294243152152487	2.2793921999703333	1.559639359593254	2.157872408636817	0.007308366762284337
2.1522298870284584	3.5661100761588864	4.138017489652176	1.2752292919346195	0.018868875834556917
2.8887271536948376	2.848673698419105	1.8826883713896048	3.8532752590004336	0.0033172377766389925
3.836235363556544	4.5826609411118016	2.036545826038577	3.2695378586128965	0.0012305159611077354
2.621407477039992	1.487765596704171	3.3387774876550638	2.0901491815208066	0.043815398539812665
3.969592437252326	3.0868331218285823	3.602309176821614	1.694118361305727	0.008947158765712499
3.209139992015201	3.1025525740677837	4.012928502451397	2.566952567056774	0.00805446591902593
3.3484766046222227	4.871807593522059	4.276519057459152	1.368526460186291	0.0062579173011473995
3.4082092748907726	2.49359953426972	1.3886491696976933	1.326929094467692	0.007859325640835397
3.8707669396090463	4.8914840019660835	3.477430859130117	2.070033860058753	0.002886841155337066
3.14786410669382	4.377054433771011	2.288943674253124	3.3425087258142545	0.00180718584784782
4.021298229419316	3.1570284852584933	3.659979717977795	3.1480410149051266	0.00461673710432068
2.6447463205374926	2.776979456331176	1.4953995205601809	4.815718660797493	0.0024231868649896193
1.0596851094562805	4.79440388822647	1.7880773401194667	1.2590228264852312	0.009279546696022331
1.2986848857480997	1.3668735134277672	4.03743788388884	3.9168868100994856	0.06761211501529849
3.394648622543431	3.0118263972864088	3.3116686270144013	4.881159410620169	0.003506624929804471
1.8939143494977009	1.5956522645421805	1.0239909220674068	2.7894863492043034	0.01211588541444148
4.7507061655585066	1.645391636271644	4.188638574033115	2.9922269054418713	0.01732214841210181
3.5901410729185423	1.2229840925195503	3.7101295988580074	3.945167333340613	0.0278734452864936
2.2693396590728327	1.355430751415982	2.151325524997034	2.8296869090898054	0.029022425438365057
2.7235676188201685	1.4391340358251226	2.878860483012406	2.036982121331281	0.03987611885379108
2.1798555821089005	3.0531852121253693	2.695421911476804	3.2568606441595667	0.006482069562902076
2.848556275503052	2.245241586828977	2.1188905390025683	1.4448786561133486	0.016253478407607762
2.609054667921274	2.372901252136228	4.682224325206526	1.7525990312332498	0.02894324835436128
4.417673404886099	2.8447310644010746	1.6996029599600404	1.1782243549642772	0.006421900589361532
4.118454891741672	4.018392292472218	1.049612660667305	3.6044079850080784	0.0006969093178671228
2.5075041878370685	1.71355980114647	4.989301289708684	3.2886881753891983	0.032794194462564284
3.7791264884266007	1.0581120013755505	2.7109073334409017	1.2286436570524892	0.08299542485211088
2.84746327297587	1.4831182032117614	1.1215039686147437	2.905756145156427	0.009807360053648273
2.404858723452699	2.5068011500224108	2.4851770836850564	1.2519451526357075	0.020905609319614764
3.5666333029267294	4.162512515047455	2.1779696048170387	4.17937412598534	0.0013421193304591075
3.4377245014205866	1.1779432975799808	1.4273344179905023	3.4275361744475696	0.013894533895554437
2.509256954523134	1.0772133190296649	1.6852946917045415	4.15727511816306	0.022158413011740104
2.6338381815850505	3.614465404719326	4.673628153770741	4.3992077318694385	0.004913857791159509
4.799800473645013	3.5922427316106207	1.5654286517184404	3.7027922434079263	0.0010863494054435027
4.841845282008131	4.0332434098564685	4.186344680660628	4.168617941045265	0.0020292859465995067
4.9640631662435615	2.9439147017847804	3.72078868441902	2.4787918579797568	0.005552995639582711
4.958988506047938	4.814729056391332	3.1355804481885614	4.426223111039948	0.0009807718015745915
3.787159111028361	2.314393451040306	2.321678917869213	3.953365523116183	0.004607521641566383
3.3599721666489786	2.7726919849229312	1.2304496468337849	1.7433631119828652	0.004348677399616912
4.547622966402867	3.212542989768595	2.7625332356214582	2.2925220204598737	0.004086314419985425
1.0451657615409848	3.569696758890524	4.590592923841843	2.577432010020465	0.02128403049713817
2.172399734052852	4.879288854735908	1.7862218530436396	3.32852895857866	0.0016513928158625756
4.110467299955103	1.7135426403194232	1.0967048022016996	2.0369025277512702	0.007100004108275852
1.9387318093890185	1.5488696467805054	3.5268697368472655	4.363826767773176	0.02765633169809656
3.929845355164648	2.37337717805556	4.4506217989394505	2.102212248782953	0.015221423720561818
4.385983497287807	3.7212629636561503	4.545841251052718	3.4334246929935643	0.003469438202456336
2.5907068798459143	4.135613661661509	4.073291359269385	1.0048448195072757	0.014560235811686644
3.6010266945631337	1.861353034580861	4.4981275990439835	3.003784828030944	0.019102897223368186
4.686927727607723	1.765780709889551	1.0286061591636892	2.1381709968894427	0.005239200572758766
3.9172381536926384	3.007088927288399	4.642638839058557	3.8524977145329933	0.00541464668385334
3.7482487113098597	4.226358373662797	2.5741366093387428	2.2257266930718527	0.002749279208228981
1.8651896308982459	4.3557691628033295	2.6554654319993065	3.6025671746269983	0.003315095104283895
1.62167917305687	3.5021771368620107	2.6916570237769606	3.9464947195548636	0.00545741738217326
2.5343790259512122	2.5723019793676336	4.6819720356672425	3.906338216417244	0.011375320323596887
4.750929273149578	3.492404742896868	4.314422941403265	4.953841279123399	0.0023920654409849648
3.894010805331952	1.5508484339829152	2.237472124100525	3.6542858918945136	0.010404935197090756
2.64073063302757	4.036960812584041	2.1219960648337177	4.165650714627693	0.0018838602527092238
1.5570825788070195	3.617699945650736	2.084248218162313	4.374699364633198	0.0037208710982345548
4.3026470476102014	3.6611306584317647	1.8662510913355839	1.0194001133008244	0.005052186226941218
3.4444230329957515	1.0380733985433563	3.2823039987759235	4.973957369079415	0.02829594912744605
2.0301046278567583	1.8925944459243191	3.3568287238866006	1.9690534801772603	0.03731283595178758
1.5942455666980249	1.6286708366577067	3.127633952518708	1.029036734111881	0.1143887501228682
4.0397348481205535	3.682756434634413	4.139785652347515	2.538545006921733	0.004737118669459278
2.763768556664054	3.3513090194278377	2.87563128105718	4.212978469850685	0.0034997213657028065
1.3515840825382957	2.325764072607569	2.5268282323969267	4.998933731689744	0.011003835499648982
2.299245625316861	3.9662536904437298	3.924192836146088	2.335552103560165	0.007393235916274355
1.566389834756377	4.091648703526982	3.649451054689159	3.803276453529688	0.005823622903992096
4.933014007518395	1.8482896091547736	4.78098534274562	1.3416745247577389	0.033654099753160416
1.4983498879203636	2.9398721064711153	2.708535671453129	4.324025116805236	0.0076983272427825124
1.4489842010016982	2.6647733958645783	1.6512582817506742	4.941789951225987	0.005168525229785997
1.6283894726018295	1.4063825942991453	2.485728549687257	3.3919546346177967	0.036212503079167256
3.710291494583733	3.5582095459927987	4.560220159208852	4.121927996285859	0.003748301088027025
2.099817474178169	3.9258590132708377	4.545322178612008	4.8431221658263395	0.004615390332613347
1.6654774483510262	3.5587928544494014	1.3188844247825386	1.5929272664747491	0.006247219259543635
4.17862563839902	3.09428033098292	1.306143602938126	1.7445816884430023	0.0029782899201819518
1.409808202106103	4.100843486772977	1.5944750468963085	4.765860662116463	0.0022458983513806477
3.5176994623563984	1.612009188165227	1.27739292697267	1.9122357378325536	0.011630796313449942
1.2904606723092704	2.0766180574620656	2.8317064276712185	4.432792460665239	0.01826976384933381
1.8986741606023405	1.3781585341573337	4.484786820434506	3.6756215149873785	0.0538495840717775
1.590821622002454	3.929712189086745	4.072086482222699	1.2663968614001484	0.020831681454358632
3.039722544704164	4.7983424276034645	4.684020853060545	1.4317735990214722	0.0074395759483480844
2.678245856443976	2.684942984295848	1.8457591485450704	3.6313802478453714	0.004189892275808827
3.5473615862234693	1.1195689960010244	4.515410218799612	2.5288062165946195	0.06391379533069368
4.8549706945111595	4.290272166319103	1.082373054181383	2.47425084488354	0.0007791069453237892
3.24383869015554	3.149836980089573	3.9127570336825985	4.922642454548972	0.00393069471883103
2.5770720575964927	3.992535618696397	1.7640696594696004	1.310773110858534	0.005214157888736351
4.405582986206543	2.711593712117223	3.5255723461905903	3.6115946692611747	0.004796209408862129
2.2899118511370147	4.555317387143202	4.746221464084375	4.395652520552107	0.0036165021641650923
4.360246796267264	3.2820057800505333	1.4569706207801263	3.6296852197187257	0.00136022955942229
3.466388060389238	3.308882832473311	4.190718377824903	4.74306724056529	0.003705180489123083
3.005016015471154	1.9329675414151053	3.3311287725965517	3.3740914035882312	0.013994545428330236
3.1232968760128124	3.1623709222119984	2.770372242654919	4.45669702599916	0.003167424451133009
1.9785295736451836	3.621785918764009	3.3188311768293333	4.707398907142973	0.004323507260907007
2.5162625988155503	4.485913278829841	1.2474820796606592	3.549558964689452	0.001104644011919361
4.885968467203663	2.519170639608934	1.044777601821603	3.5034762879397547	0.001530660837563927
3.033742324701774	4.334958722955398	2.834184392624917	3.780375645164986	0.0020929779527466322
4.432246494955354	1.290790143946821	1.7418822331087511	3.1118734006785247	0.012063735710478356
3.6594571145121786	4.0552653605580185	1.4866268643285907	1.6059689078181516	0.002448103401214192
3.6322261687123096	4.48369764532797	1.9591638899962278	1.7021013851499784	0.002508764836479469
3.841376559980161	3.9808088146041705	2.654396741183853	1.11656583621732	0.006215443299878032
3.047897388561623	4.948811914332699	4.3255284955837325	3.9455889854045454	0.0023374656002799225
4.608845926754854	1.3021902943876529	1.336734685387352	3.3910584038463267	0.008027660199044846
4.516953229416501	2.5306499155336977	1.171366795247098	1.0392831942485925	0.006201109529539205
2.649824720268186	4.297651958464513	3.680464484278127	2.0198891735049047	0.005925371590492353
4.643453284067848	4.549280902917799	2.2047449762868374	2.283138604353116	0.0015992620347512194
1.9808257187287224	4.138422852299136	1.9945976816187019	2.9296697546222545	0.0031940431628822664
1.3228319592980102	4.436129873394379	1.9404121840191533	1.0469678700273022	0.011330982984624946
1.2113067729033848	3.2737116435869265	1.2289735272188618	4.252246704605863	0.003543310529264263
2.3806107483718884	4.424732562778395	1.4646950715891505	1.050228648288131	0.004762347128654005
3.5177298909017365	4.434096896141941	3.520347590991277	3.810010245304485	0.002126212599041971
2.8500427917222035	1.1713834104692733	1.3558463445944369	2.1739787437673286	0.02538199731553357
1.4183621983823742	3.775769464182745	3.598830479032969	2.2186946991719685	0.012766912678193323
