omega	T	h	kb	c	target
1.6011355666462592	2.7749435477479705	3.8045372108540247	2.8502881380237652	1.2895777694619317	1.1612221438236263
1.0874742387842296	4.7366225993460285	4.195416817039748	4.298427679918257	4.2988694194034425	0.1296703406445533
4.961202479635418	2.77889112375735	1.9358777359068997	2.7607839458717383	1.4644789425225342	8.06174153846079
1.6440414244105308	1.3386141966805396	4.059165915377722	1.2853335480260948	3.5111307100038656	0.02763017195458597
2.9493777619113786	4.1685402647311065	1.6387379829492912	4.935451042869904	3.794900675515412	1.2357390312927772
4.997499445757547	4.715395765069322	4.888019178443831	3.0909316429749536	1.7620364319442237	10.365101083499976
4.035560070093472	3.786657625399532	3.0825374067615114	3.910099490040437	4.392090118663504	1.1837209699616524
1.3104876224808382	2.6991122944848587	1.923265799989915	2.8089537299666603	2.037045235112195	0.3095926691110654
2.5050126642908097	1.7558569162466444	3.949805548921333	3.196048128966454	4.78220797075643	0.1351474811554937
3.3273634406106667	2.326956228745724	3.7359982430552363	2.9456231579796577	2.2400155566391136	1.3218414236452278
2.5947558546878207	3.8976616034352096	1.158567282567037	3.9609035340746717	2.572406597589151	1.5669869218295724
1.0217544826389635	4.343758035226951	1.7228782587109683	1.8720121145084936	2.053343093601463	0.2005124740772295
4.791956846573309	4.038369944276174	4.254061225105193	1.3499143635564583	2.4558789202995497	1.5388604049438823
1.2835253899364405	1.414582214452992	2.6190859476993755	4.813285349621836	3.0313577196082284	0.1188857340393937
1.9007372077306093	2.5787619148881387	4.685656649381224	4.998608243397385	1.3041597152247846	2.6244960469020486
2.081694161512882	1.3670985887569462	4.197381460893308	4.768884841680126	2.7899170613464586	0.32993380772669223
2.3990715780406067	4.495880429762787	1.9796605561393057	1.7402785425294072	1.6635687873299645	1.5703311848793224
1.6396939307487464	1.5510278254938066	3.4696995727316584	4.621979276102542	1.959766645367286	0.4770334575934791
1.7515862273768357	3.3615000287017094	1.5758533289248748	3.2530913065669353	3.09398575205854	0.3480192885261808
4.1312533622199314	3.1952790467193886	1.6494972705742206	1.5782262227064918	3.268216422670643	0.7317829356699391
4.224315493299184	3.726250942809824	3.874769846882793	1.835744434784596	3.5363762775973973	0.8125712956555763
1.6482562556567315	4.260638104731484	1.216642528108458	1.006253432538878	3.168465137616972	0.11323180567013374
3.9785330269689294	1.1686411533460892	4.754524142303473	4.3153574178026535	1.369440169999713	3.1528112897625697
2.6308034465502894	3.2691815218749762	3.943909654653872	1.4936107623691768	3.0502068947309926	0.3093075687319812
3.975086755107174	2.8930244061522585	4.9646404112704365	2.812462611476457	3.216539552409356	1.0316610717716104
3.044112984718504	2.964122877522817	4.538621383980298	1.916096993261541	1.9394279650106152	1.1609360242422628
4.805385120900231	3.2279879499199837	4.574977696723068	4.709286655106761	3.626926561721679	2.4045119706204727
4.426724894720998	4.649169149439243	2.7109898244172665	4.828508742084108	1.1160654844996052	34.2821329318685
4.684508970560484	4.368188566326223	3.4502927472247027	1.4811668455571783	4.497379160421006	0.579192023367973
2.9992701083192466	3.5919081866894675	1.6609651540392227	1.3392918233903162	2.378487404808846	0.7129345564470891
2.421902789947904	2.4115238981692872	3.6365655708660096	4.722917683252242	2.906423880675194	0.7530060518899591
3.9677781234499294	1.2747793060213963	1.805205388281024	1.9858792727814087	3.617285144905375	0.2443272185111591
1.3158124721325466	2.304634459296864	4.39939115037866	4.9830062123948835	2.383857633127193	0.3404739298201181
2.904219568295056	4.826086718119886	1.715812716061332	3.9935828257517274	3.469178525634176	1.3405949753230209
3.2158123202576805	3.633658941028428	3.1542774599107157	2.16893679744176	3.7416237045676737	0.5315113108222219
2.21714769742486	2.6370006791509857	3.8844234926239873	3.068435446857398	3.8477359350543066	0.2498056530820619
1.7407201017197882	4.3386125496642896	1.7361893215132476	1.8607836050488706	1.9097164202209875	0.6595766683785081
2.141864906196476	4.2382740484847625	3.954770432612461	2.5772092180263706	3.8217776701934296	0.32659969770977515
3.2481740392006246	4.040456403074742	4.502437534583019	4.239574845829768	3.8893621194076013	1.130146817986217
2.0393067989989997	3.7977757818127453	3.458754044096913	2.8844526541215885	3.7554421193008687	0.310808721665279
4.808450327934321	2.0882941932778087	2.242401738522179	1.0004177072875904	2.072715975301937	0.7346711619871956
1.2079328650810224	2.5591298799519677	3.1857083467022087	3.1534220012580465	4.302159828015572	0.06204450004079848
3.0904236072136735	1.4274095018894832	3.3226720887958345	2.0389067459951393	4.785221909892985	0.09167488948464368
3.3271137669279236	3.7417454289150993	1.7804272025159953	3.8955481038528936	1.235851846452226	10.361551426202217
4.330456783689032	2.3206725206558136	2.6510324780158543	3.9169436611679935	4.505579132711984	0.7681551985144363
3.260928496421412	2.2357587884042567	2.9098774910542438	3.3445532148952	4.888122499721714	0.3042762194194417
2.282775299628905	3.8462416461501463	1.2830116082876208	2.747472529499925	1.1017189261624876	4.496153839743345
4.524737451015035	3.837157134791008	1.1647432509535554	2.320677423228429	2.5243471102807566	2.764387477070146
1.001075057715502	1.754580102372151	2.7392426799653524	2.6932265045107378	1.7687900094876867	0.14639208254885505
3.693383990779459	3.7705858196400484	2.781037732951121	4.6834795775243565	4.964522230401758	0.9451814080252651
2.5364523941107042	2.6681945163537697	2.172859651505683	2.1460359009220347	4.1372067775398085	0.2017924185073415
2.4495171228269217	3.6327361895790853	2.156070539408633	1.5455999249322183	3.4909415799270267	0.2596532596911831
3.764888447059669	3.5489285112653044	3.3423146207067966	4.302590894877584	4.564319823903835	0.9851173685253004
3.143959540293389	2.1497312310646652	2.2098240317375706	4.303602778889383	1.5909539127865668	3.4462241883329634
4.094775393046215	1.1888751281715488	4.913425610691262	2.876029821549164	1.6880517744511936	1.2308514013488692
1.1237434409349871	1.8222390461042932	2.40830174615398	4.603558578496441	1.3659377455644366	0.5606278236497769
1.3463678673516344	1.256330522264638	2.4418183637468327	4.445234522723782	4.313834543250317	0.0525769928409043
1.5817511211809174	1.8977525976460023	4.782619830739085	4.185700159859868	1.625116859722228	0.7061324669910782
3.712264910612588	3.803970370576935	4.878033368854883	3.6939060321820207	3.843641110284485	1.1965091581672562
3.7311726834952617	1.7408826593267632	1.4717922340132317	2.206680750453683	4.462580731677977	0.2423193441647923
2.3404474994768862	4.06252074523232	2.1616294161567153	2.3528684556857318	4.752784119768124	0.22509959749387232
3.5895489717351508	3.2197775432609603	3.1044910018329546	1.7305971272736929	2.3325685432761487	1.1354933954524138
4.101506047551667	1.886567207903591	1.4706939833984904	2.6252969169584857	3.6400327133330417	0.5773729097943283
2.4661198361946823	3.1077100270086158	1.1391555175267782	3.43548959424182	2.811921945770296	0.8147525653540045
3.2583825944237703	3.6645881694251456	4.11719890447395	2.7093006681754206	1.521714304137742	4.1341501271396295
3.827698893166447	4.3089692561468445	4.796465156902998	4.260468941011223	1.4936433277511627	11.269175561165211
1.9500360294249992	1.6895842215813033	2.243338870860013	1.0442216495274228	4.16652561597157	0.03193770851761143
2.584646323496401	1.6974343023433542	3.6513133910308646	2.117593615809388	1.6684448328731758	0.7040788931239719
1.120882019272031	4.547818058448715	1.1766155004239442	3.562218614429665	3.239506435649036	0.19524031015862905
1.2376355496175506	3.4758690849480782	4.341098188486907	3.3365258288111	4.834572176491506	0.07420250932999725
3.939352372770885	2.135170996838548	1.121238095010113	1.8565078008385023	1.205501477031099	3.9198135760785764
2.3117659980288106	3.692928941899955	4.429253722449326	3.4490321613514183	3.0090178246909094	0.7140479660291417
2.2287805222180954	3.0549761829613846	2.6712020511451735	3.2259141135072613	1.8652680250973268	1.3582126916218182
1.420653789553456	2.0557755227660732	1.4965299588873782	1.1049635452516533	1.8232086591609888	0.1295925133078853
1.1437274923589322	4.095540653823291	1.139286085388036	3.9881528308273455	4.312519225875522	0.11566616610117647
1.860941274956866	2.9334984245910953	2.5156372245685046	3.8920267360697967	1.988150600868608	0.9808009479211616
1.7812997397453487	2.2061845899071666	1.3630708691036282	3.7088206493998257	4.669290629651579	0.11782959312652262
3.7700336813105113	3.5284422995563967	2.391812408062375	3.6968067250263417	3.889329714416216	1.1747373664906862
4.1364170086344645	4.996100906168516	2.1294763407259145	2.9065411162949224	3.657272653849574	1.7927087367777643
2.6061107191874244	3.4751731424437744	4.863599825570766	3.2256015490960865	3.2870215925766533	0.6516338315141418
2.0688770244691828	3.3174538570886916	4.3433284991133165	4.301094038804644	2.4159366605418686	1.0079433274965104
4.474730344321309	3.070060003134373	2.176921626895361	3.382648589240235	3.536993504327965	1.5615231584268887
2.5687258866362463	1.1528125939535374	3.998905464266557	1.7732316667526629	2.2418466854875554	0.1775298963972854
2.4100843817466693	3.9659715430733726	1.7435367726757758	4.067197343007589	4.330634143747709	0.4957610172887927
4.564708664105262	2.2129588329913235	4.419136722673644	3.9018752396912064	1.0240835633500112	14.350449937730048
2.909690160763987	1.357517883933272	3.477678668194536	3.8798379405564014	1.9880000176491737	0.9773094598546838
3.4873230441200858	1.9379945188119487	3.792887827120228	1.8142486785474072	2.553455437590208	0.4852847062451714
1.5302613787351642	3.702321359007263	3.8055129150592895	4.688795617814454	1.8588731721761718	1.1604387345655902
3.0040119370213607	2.160478074695253	1.5909032705130377	1.4939311393905874	4.64434304771718	0.12132718235976035
1.3513101477432523	2.615742263180469	1.06355116128613	3.261709110116397	1.9724525802022	0.4003157587763156
3.7842544900114534	1.6692223679035063	1.086211077907305	1.4154783743748192	4.903636607712506	0.12374591811210975
4.5890165881178735	3.0029165740080868	4.8618048950060215	1.8817058066036096	2.332355869779302	1.5924473406336292
3.735667067271376	2.3569220969001665	2.9287744901278536	2.092453212481701	2.633019918912849	0.8386974976663786
3.408925580409118	4.892357017135917	3.054149823551324	2.678745758570214	4.775000826656398	0.6348820860414072
1.0961064811409282	3.5020368382289204	1.9908688455060592	4.469049731630799	3.7709237985929733	0.13250079215045368
3.111975356294473	2.9236327770728243	2.3863709252930203	3.5592076605828704	3.2348266473183656	0.9214011306315346
3.554699885541829	2.1783882786017257	1.4453241341744962	4.564986293311707	3.08047829532761	1.2872619328591346
3.923302406191643	4.358845081350361	1.522116780848505	4.616025256786525	4.797883673451313	1.3312091480928427
4.925428359147652	2.322349091905313	4.603433400173231	2.2060038309019503	4.79623219560095	0.37707182462472943
3.6699833098149357	3.2617598630901834	2.5386673029418643	2.111139830344837	3.9900427851824714	0.5289851037522865
4.291872963008112	3.3265084000640663	4.206411740830461	1.5007806917944753	1.6504934374979636	2.529988112566273
2.771424790996301	4.167148027378558	2.794569228261024	1.423460449921692	2.974313843726524	0.4694745067318821
1.3828222509600228	3.0485042212818088	4.73320304477261	4.218815174399058	2.7704394960460004	0.3116779919413563
2.553691627805524	4.13572463504178	3.1643061771998973	1.1422989701337674	4.537079656996187	0.1319354728621992
1.5293078497654986	1.5683584022724482	2.7868967506915507	4.543591554674438	1.858061180007625	0.4662088018949228
2.9777461749534537	2.1006644162633443	1.7597463711538976	3.685336771248661	3.4035549673469343	0.5686451701779967
2.4221721490220185	4.408699348333744	3.5079205468494283	4.216721334238762	1.8341180395784653	3.1670101700005926
4.3953902078778775	2.045003132569489	3.1365883540508364	1.4291589972740084	1.3715560892495553	2.041104998100088
3.2941140258328665	3.3190452161623307	3.7868461675251313	1.71606727060118	3.465673220189727	0.4357752255073933
3.5953548553279573	2.4893464248408166	2.778731952890414	1.7987207646607033	4.262265287365101	0.26888209340668395
4.9307286324551125	3.128614560124169	2.520685078433788	1.284922346503429	3.8674800003022254	0.5124747488853049
1.891797869820261	2.472962812590348	3.3668135610281715	3.637016236812344	3.3666594932148235	0.2718380766696349
1.430940917999416	4.971446904463808	3.835892330327445	2.9286528225753496	2.2469078998654965	0.5805366556493635
4.433700331801544	2.1133818963358317	2.5330245458379483	3.4633409288046164	2.9084065671874293	1.5215600899174657
3.0603163710617958	1.2277994578667777	3.2949319056925384	4.654964704000825	3.1414153450504934	0.4760212839431109
1.523650953640955	2.815291631717783	3.313351844902103	4.571289521165802	4.973449147496803	0.11860155895011608
2.497412458303124	2.3903129633965787	3.649314294867178	1.9672390717828037	4.284933868626254	0.13816596240181056
1.2138789418376184	3.8021463889744775	1.6211226422929723	4.936258758954319	2.8571616623157454	0.3403921253135601
4.273056723021222	1.8236499196339904	4.418656403609472	4.334191479057029	1.7205349149802631	4.0600438140289805
4.408223193092656	1.7750165045449062	3.5450951190226534	1.104472033859914	4.209450558453035	0.10811768146941944
1.2803566467676228	3.073902859864701	2.368272838289994	1.6767888223664151	1.2385933092444348	0.532332691549901
1.3922959650617135	2.4999033116780502	1.2656019913531105	2.448575538760366	4.600292871439218	0.05551910468361635
1.315695700047562	1.0346237839308476	3.6872804067919613	3.0120889499204613	4.706977194434341	0.021740351223122574
3.872151709716551	4.452170375274046	2.7373664451851383	1.3040925692586334	4.64763137435963	0.3518864063117139
2.5319279229837246	1.3161083268591245	3.3099538144723835	4.465929812882935	3.6566746226400286	0.25434626761559986
2.17970061675356	3.5637050580231984	4.097471203712868	2.8984744108640026	2.221582697475506	0.9397560653808494
3.065213830149737	4.9453685610225575	2.2230161645263333	3.145768223191781	4.7999797644161575	0.6206446345831272
3.404486300415253	1.4816650710150707	1.5579676568811471	1.731924484534232	3.9559012560699096	0.16263010496149338
4.538674717786213	4.048873170926819	1.2963932230294923	2.2599166936733788	2.7785525575144305	2.3492793523057403
3.577013677614272	3.8963483148352456	2.8571012254924666	1.2048412739504482	4.2306721225122965	0.2845134932892663
3.3869146614504952	4.246413601686055	1.3351293384775802	4.9014564999977335	3.669407029974913	1.7657705544056477
1.5873789573913073	2.0401718350787394	3.249573728661851	2.007708533848878	4.355008394300053	0.049796830808400624
3.6242404197975695	4.560632803688739	1.538175920911209	4.9549754125989	2.5879875363754197	4.40273851717236
4.6282064503190306	1.0667652824145448	3.0427106384456835	1.9080023492243607	2.7752162764625847	0.31458981980088274
3.5115915975230036	3.8628488152859095	4.675367542993	1.1841561321285634	4.270783545378629	0.2323144861442441
4.694232525040861	1.6362706639151252	1.1956829845762256	2.7742013053087677	3.019922964738577	1.0055355074321533
3.759788396862117	2.3005303043085803	4.4230756809529685	2.573941850397542	3.231443105849281	0.6441582291437971
2.8833871226010075	3.2077617485840313	2.5279002319226485	1.9017517372886277	2.263947949815393	0.910293753857404
2.5826529179332063	3.2572908399015663	2.599574409897785	1.8192021581273965	2.654083559662433	0.5187950146746676
1.5345958630442067	4.0392137377489	4.728033484434885	2.4322438937659765	3.671159340179463	0.16391248124578814
2.0430584660091804	3.4308762701519733	2.31187474730256	3.022341678756725	2.1970690649119424	0.8759625548482904
3.275293372555804	2.3849633465915656	2.2791499913919333	1.9865766205454436	4.0332761280539735	0.2785370318318953
4.610255593973401	3.1434969300094715	2.1023537236221035	2.8768388686193784	1.5222456035286018	7.7080141366527535
3.8845826093711415	1.8503989886540668	1.8400370521495004	1.1599680898612883	1.0222861305475726	2.3811959315046027
4.052683257149484	1.8336820359148451	2.5038778846892558	2.5086579392430486	3.8110010313152167	0.43995467166612784
1.2478258703769398	4.977150678074171	3.4928808491617263	2.9702074204168962	3.0799226911640067	0.2401413859153192
4.815068965295753	2.3892382408757253	2.682672366491293	4.749353639198971	3.164764613427533	2.4276223815745084
1.9311300388626182	2.451243789409357	2.3831313234126874	4.21337938594032	3.012625348231172	0.4149151019888476
4.364936218415527	3.9695036183582952	4.873803297635441	4.9286552588432935	4.692819676982128	1.5708373784608851
2.28144994381068	4.987032044212132	1.131117786131303	1.286762614137801	1.439511651035544	1.5814673662352159
4.103529582301051	3.714752680439604	2.3933859337834065	1.7881402573876364	3.9745276743370592	0.6363193551749068
4.01963902760445	3.990177395695732	2.089375998940109	4.706149932418468	4.727145822188912	1.3273511335278625
2.527602124915814	2.5724047568411805	4.588252808292847	1.5300998799716448	4.2088449849747365	0.11273269228764166
3.4695903533914474	1.8108113399344847	3.2404116779129413	4.678957078134858	4.632327166481701	0.4325278196191226
2.6775302995524846	2.138688856538129	1.5326468270274043	1.4907627550904987	2.8733863911241366	0.2527521989239497
1.1770314392906942	2.0046055321887217	4.547829853380881	3.279695171111804	1.4445898884903894	0.41419715282338937
1.7343363153409488	3.8121230016112375	3.0847687876040952	4.021218005061444	4.493952379560737	0.22496607234557173
1.0957383518052302	1.7313798209130489	2.013228881302501	2.5861816696173863	1.65949589941426	0.19014080863000068
2.7569294743264217	2.980499317609473	3.8726793866641964	1.7434244742470018	1.0704119225568554	2.952558312395224
4.251605105674583	1.2777212222109622	3.769475897077944	3.3666781766370075	3.632968869028932	0.4373406850642155
2.860890153738353	4.901897550139134	2.996644882553668	1.4358596659827434	2.8965129971735832	0.6304529097945603
3.7843900219321256	3.3766297809206565	1.436378698915366	1.7561577690769052	4.868674939402991	0.3371722538866041
4.764080358799852	4.213237641022083	3.5128711203854097	4.821575117538951	3.795974971931155	3.034129025610456
3.1179579711963923	3.6333117639631194	3.952160545941155	4.057302052710419	1.9203286590565165	3.6814588836147673
4.807612508895907	3.973109543444703	2.6623887920061824	3.0160392310045547	1.3505742557088798	14.114044663464833
4.809359898364624	1.4239617486317517	2.250626187894046	3.82907431295644	1.9108597645099372	2.975751721307464
4.889184191950231	1.6395764891328948	2.1604758358333025	1.2398033076028252	1.952327712067683	0.8303429294274266
2.031843570896608	2.513401488361837	2.790761523873237	1.6980579034551957	3.1535276619235377	0.1612041051659099
3.7610140536266483	1.3596488999386231	3.3923115233930923	1.1159865246078802	3.614040934215789	0.07922767820722428
1.1042622429567903	2.0944833105412446	4.068485232081141	4.1396190725490465	2.9727509941972112	0.11628777476883552
2.8735941163566943	2.4697140844728644	4.567073310947419	4.145643949673222	1.9273936241232523	2.07872268660237
4.457297060452428	3.266353224922995	2.916560541756364	3.3578798199686037	3.4663786216655725	1.6696031499838502
3.1958831636057448	3.8162871766202944	4.8149357358851095	1.7825403053007065	4.230812152028413	0.3267350627972587
1.5274835460818723	3.189580867144075	2.4901268110253607	1.8800758124076824	3.488002607874285	0.11073965332155612
2.8389630252288423	1.930904729149414	1.1240317313365402	3.2485556824913933	1.053130394492094	4.434107758886099
1.057240318445155	2.1322551005745067	4.1310962200550225	3.4777995359467413	2.065968150238333	0.18768528465398432
3.3123157524309867	2.8856231511455657	4.348358572314717	1.7580723881596634	2.0704121328496767	1.040683369628877
4.0685236197612085	2.610060481090821	2.89041868663213	3.796222765599598	3.6175349392346727	1.1536862183316614
3.32213876922764	3.598316957600208	1.9610401566402464	1.6918861965158327	4.224708310717656	0.3498683111730005
4.651228472534078	1.2248633662481498	3.3077225735432787	1.4281022360207714	2.7419629418814737	0.2337209469348157
2.3904979663426222	1.867557620106268	1.5992611292099106	3.2857316884331893	2.4373021325808617	0.5689248307490908
4.291805514690736	3.0773134742971098	3.0575378600374936	3.6702981860076576	2.743954516240785	2.5487573646784694
2.128872918241321	2.9624655311165693	2.1830430058797043	4.451298016256902	3.4462742696776685	0.4956819709618035
3.2657425636937534	2.5801983335935628	3.7317302884215193	2.824581995098081	4.244337902272997	0.3815748116496663
3.0663779241108284	2.8992053353222405	2.5299587109886748	1.449842283340569	1.6350133267285405	1.2887368676418285
3.9612585027162814	1.656361841610981	2.3688142061824324	4.471464248402511	2.626536234042122	1.5405772146081194
3.1237730241507213	2.8457326088876598	1.872213952472491	2.5892506946958105	3.0071691627502326	0.7557740357240255
3.1432242986048275	3.189162402747247	3.4225516015443613	4.842360992893651	3.683145543140847	1.077580300662512
3.53588329462682	2.1163081848729743	3.72475813303451	2.0435857247027327	1.4010902376413266	2.1689468602177064
1.784263038270293	2.8207873389643274	2.1526539753485707	4.802049960116635	1.247235944758286	2.7458783481101383
3.737378752816339	3.2949220297798987	2.439288321915209	3.6980118847876415	2.35627301840162	2.9247069593374566
3.6165404900982767	3.7038004969919527	3.838926338089484	2.0993937702470107	2.4254224288170785	1.5145586246054248
3.3804086964562403	3.012420088523566	2.7121874263720303	1.6757782808826427	3.094148532640573	0.5265148264582971
1.7016446862668981	4.5344724607004805	1.8708669506025213	2.043291439587287	2.630701631895546	0.3821403720449051
3.9030592650918714	1.912348869086681	2.65993470950202	1.5604992645873232	3.393099746810948	0.29949015741854323
2.781305802168881	2.128813632535153	4.992918475762952	4.879896815692296	3.2196682220218777	0.7048656583626169
3.4515285887300267	2.3309593091254044	1.6303494901583293	1.3303519123272451	4.792618107556947	0.14055824811308526
1.0451224681967366	3.0121991672178035	2.519982324034102	3.5175537058637443	1.9813466753986289	0.29283255557732946
4.483491076980652	1.505638875729498	4.3166037437722125	4.184665248208575	4.211795505371268	0.5609264983939019
3.609056319361476	2.598481498904821	3.901292067626653	3.3383955329646597	2.39423651135986	1.7502886128927457
4.577768706391662	2.9450535599959404	4.670231480225132	1.8160212742805144	4.381200989399085	0.4232387041822582
2.173750352490164	4.910135151029445	3.9033084761178953	1.4210977649741592	4.320566940683212	0.16220109047028522
1.3226451545948683	3.893659250622992	1.5557726489004553	4.553504027981884	3.770772585222107	0.2189841520544485
4.9329593383253325	3.1077866390900164	2.988197453068828	1.2428001318845578	1.5414775839976844	2.912991530669588
4.52788444858693	2.1604300125355964	4.730436316365523	1.458869021043972	2.8788154440194207	0.4383195092233149
3.9075882173742635	2.1165263281090074	4.552458411950939	2.0134725601710146	1.066110462193789	4.0856425060921975
3.404973295536201	4.107482329958121	1.6418103333254868	2.596956369330249	2.5032391405067407	1.9174554438222955
3.1067043181397365	1.1761770788507864	4.854202030019098	1.6411509155821868	1.1806552457304125	0.6824096525104352
3.0569257069501723	3.5262122095276016	2.0544672321590145	1.3949070817816722	4.748095229226377	0.18629914223220972
2.7525879339930297	3.090273725922549	1.261319266295812	1.568968375056154	2.910455234317125	0.41484852226548025
1.905981384429993	2.7193858631998427	3.3797300769099925	4.027091263261691	3.410477525625748	0.3305841700588013
1.0957999201771194	2.325728828204904	3.469730814963996	4.7505042609128445	3.5950524629766	0.10118205955097266
4.105368628021298	2.9696786511768747	4.082603446781042	3.6891919341150334	1.5107726332619476	7.239409329362212
2.3334105426105705	1.2145755884219145	1.139903308508338	3.410632370857968	3.7838368643233538	0.1515993684986082
2.965799136719645	4.862494558822063	1.6085661670549225	3.8492257042474263	2.7229595554101618	2.2044240996330795
2.745231445280047	2.672625202318724	4.393320910874769	3.1776135833057717	4.160869810489432	0.3338295112972396
2.9774383443032044	3.6938070556346663	4.342914958228377	2.8645941839793867	2.019144225159633	2.1118848184001964
3.298254823609581	1.7820882126864106	4.571058738847052	3.5081908841058147	4.6839683881709435	0.2576612027086313
2.4542896309694817	1.9126093037468364	2.5415037490139207	4.386002130846166	2.6455711414989462	0.6890597710737396
4.858709928162871	3.745142664834078	4.497841573679875	1.093501673245426	3.276692574751059	0.5791116168164476
3.5661021737416165	2.2594503319069728	3.1931569431618763	4.47296532803343	3.010662495294204	1.3117189235896491
4.177750400032116	2.2238488292315006	3.1664258594455807	2.5311994426234485	2.101831060535579	1.8581222404278592
2.020263162231762	2.4320073480147544	3.3602397214863364	2.562425520892765	2.278492674299841	0.4546170144009498
1.5809558145639122	4.7845584999811415	4.1119735821295285	4.767054758002313	4.474779152532158	0.2819687063561536
1.5229712761742022	2.684237940213334	2.158396480586159	4.7853254155026885	2.0755313723556617	0.6865674571616375
2.5898503235131987	1.3973773098573832	1.6158546186595057	4.1160094932985976	3.5869064644719333	0.2865572154043181
4.543025222465905	1.6705388012538018	3.2427619070670763	1.9311510607879263	2.5680529005070487	0.6958550215780857
2.572010760433854	4.645048240638673	4.056769249740117	1.5069287964882645	2.8024227448509715	0.529330824462443
4.602102002362051	1.2924291349565928	4.380804782162627	2.6737510169622207	3.699186764937049	0.3287045972453645
4.648492401129402	1.2956349623455106	4.35274191230069	4.343575756078201	4.939006670842138	0.3742912113148472
2.467931570136796	4.950880718011153	2.6697781869811084	3.3658816463544685	1.794070735464199	3.095510370336612
2.247180517715955	2.456878613896203	3.3478570392825104	3.6712061626382497	1.5414230395185666	1.816268094760106
1.7576256074665473	4.814650929226012	2.546669305938302	2.655443333646589	3.913520504848042	0.2540761016964313
2.488816073287648	2.0968629400010306	3.2316208819037766	3.6933211737628215	4.099663606063479	0.26594389467287355
4.925658217295611	4.161876636929072	3.8551452849503054	4.225458385993841	1.1714863635307622	28.87122539456813
3.938916408702727	3.643875981535962	2.9656800554374536	2.8678800533945754	4.539521618665175	0.7283720011546916
3.7828396291571824	2.884521412928964	3.49956988644772	4.6338184987599895	3.925706117682133	1.1610068789810009
4.1792012508464005	4.8523951066334	2.6140515655171987	4.83478577609986	1.008046228896306	39.361034418045996
3.1481942914442342	1.7384344565016885	1.6375223846294746	2.2230468465731845	3.8868025613619115	0.23058355096408695
3.097097375127743	2.5958136187435707	2.0707606724172565	2.973784530475334	4.516275951727547	0.34403518078182604
1.4083438893741318	4.719536023594161	4.3331628295152775	3.2630547129608214	4.929941374936746	0.12336466426184213
4.2633839364647885	2.3362827756045736	2.4767199373220428	1.422647180772412	4.388446730911848	0.2442297074737776
2.060837576724237	3.8594554585024685	4.1613121864730696	3.5409821935986443	3.0889917715149906	0.5860526248712282
3.0753776127519865	3.4455177699062927	3.7343220972893967	2.1510994015187217	3.2166100317269155	0.6052907862381303
1.1361131791677417	3.3702647057750688	4.158582976314373	2.1800744068226185	4.182892075014825	0.05215702043872529
4.589215833491546	2.593891681027824	1.7925271693386424	2.8185414075900828	2.4346188925040644	2.4033914664444795
3.661649381269911	2.993187913931353	4.392374773328172	3.4721041065934592	3.9892627853311065	0.7823732282770892
4.260535023776715	1.4039793353570662	1.1685742550185467	3.0676184804937785	4.791408158229392	0.3142681876563918
2.4412942495775343	2.2666377801267155	2.2121193162776094	1.8759304293724115	3.3908564473614047	0.20150577915946305
4.198981885973887	4.793747535809911	4.752693765700448	4.9672781034176845	4.663214348520823	1.8286257021757144
3.374328596995141	1.363854690414778	2.753689410639756	4.6294661028017	4.3381765896807405	0.343484497684177
1.5151513312406912	4.256426193622851	4.101330895049873	4.053368308459453	4.6825583974029765	0.1778278359152991
1.5994135574165615	1.5822199754818422	1.7315729682793726	2.7762001076555127	4.866008419135468	0.045711077848841535
3.658513640184464	4.834916783180508	1.1743722925464428	2.738733528983252	1.2229032287058843	11.700443596103206
3.5880140740430893	3.6461521834996735	1.3612371156592715	1.9859654551090369	1.074165784670162	7.754488172646051
1.1595944166806058	2.6927193450773017	2.5790102449215246	1.1981204938915928	4.061035009417453	0.024734351845412277
4.422925107983013	2.023376717901631	3.3938208891336723	2.852491306199965	3.417537900441174	0.7907079112559017
3.1074140358811033	1.7173065676171215	2.7503836051327557	4.336371580395651	1.7374944763315223	2.1996761631822874
2.2104664929503026	4.43604756581606	4.4243241948099294	3.799713527984247	4.524794742288753	0.3890550784324439
3.132737046885973	4.173271481011232	2.103686691705415	1.042515285353938	3.2738021193007296	0.356944495970065
2.4297903904280744	1.5029631227498892	2.517480243685292	2.9403257900955584	3.167662612572647	0.23549884861817005
3.1104366609231824	1.6618627143028408	1.2514178957347617	1.1926348062555854	1.2958112252587033	0.9856504104865256
1.3855580172268973	4.944892954524756	3.3270688839602127	3.941476967554985	1.680196634646015	1.3177878961739895
1.9946051809197132	3.5603503181562486	1.2574446764975726	1.774876586813955	1.1198692316561143	1.9676651539276493
3.4825471360898	1.0366203444492794	4.0958347452964645	2.5533224345041554	4.743171628475679	0.09132801931693076
3.931310938230408	2.2615510329217403	1.290296630325753	2.2288636058495843	3.665842982772314	0.5415949112497103
2.3673937035204182	2.6291238110634265	1.0836635465680915	4.4895022057499405	3.274928490695744	0.6142053601063244
3.4572773351272605	3.0820171022136837	4.840453999840074	1.1119165789419747	2.1710583548460907	0.5822238192062207
2.5263310691281755	3.2569392287906833	2.7142933817758155	4.141919914042082	1.3916469957631141	4.324620705422538
4.624941960422476	3.4126598173879845	1.051010666369379	3.9155080109581513	4.991947392028524	1.1288109696601545
