sigma	theta	theta1	target
1.1269193033799316	2.8289910038129085	1.1700601576110592	0.11979705876942667
1.7020309069590582	2.409529867105836	1.2783485314948149	0.1879438877893555
1.9507987240204605	2.1674419032065817	2.770800928865034	0.19495100288122127
1.7036297402904554	2.9969234415619663	2.115361788052007	0.2048284451893618
1.7868231554034364	2.019597509952053	2.1668268589934567	0.22251239795729447
1.0038680915859928	2.89040553760584	2.1219995554870774	0.29648687820012576
2.3831822237443188	2.9675251983989703	2.9858921682844115	0.16739401155483638
1.6329498574917565	1.0295386231131298	1.9335000593801388	0.20960097087979415
2.735721932143398	2.098054722859079	2.7797307903690176	0.14136950439413626
2.179809723652641	1.6504950745278149	2.58915676661298	0.1668114175290052
2.292310041572488	2.4287577745506	1.2670022415074202	0.15306011214575654
1.9956792971289068	2.346911846432895	1.0690076351154811	0.16284804161232858
1.309015470735632	2.8454269722025542	2.4080545356626604	0.2882194831446632
2.354561475131377	2.325902736972788	2.7712497613012763	0.16643000870344865
2.045718806551808	2.0464317761506092	1.0766435945370083	0.17428681499079954
1.0610321928343618	2.5543868559545126	1.5901171502628082	0.2487908787703585
1.4477531350370565	1.6498345773349103	2.14374560441383	0.2599813570781208
1.5308420034650638	2.6635819250936623	2.0108879172741214	0.2379608668140033
1.9671967067601648	1.945641846046976	2.6995484621776957	0.18843839179669636
1.7287565438288566	2.567511942299962	2.8740215927003043	0.2271695368565896
1.4207000685970803	2.6422355025275523	1.4186205486698606	0.19378877283198498
2.9037474818762385	2.0291957329471235	1.3261277626603154	0.13342006140927867
2.70348994629978	1.4882452933863253	1.5445950451863246	0.14753360972560192
1.6379288837452282	1.9812863335823063	1.296605738647456	0.2231882220259357
2.9672624752725487	1.9727675716191344	1.7427624196212894	0.13404461782027574
2.3668734241871	1.7090215730870602	1.1295579968823706	0.16357602940483978
1.192570061138368	1.9724466699600105	1.7362750462165013	0.32802733838102177
2.699475702172662	1.015836639047681	2.9199956356706207	0.11523551208769288
2.8997237647235017	2.206155386249196	2.9230478602035053	0.13343846854141106
2.0288125828629253	2.3572240237279183	2.067860226327628	0.19464839015969726
2.3405356852773758	2.92881074303538	2.5349904873740217	0.16805328130295438
1.62400845360804	1.2046889775127123	2.2392389319707524	0.2005397756236167
2.964806742636714	2.9298975315795577	2.884393547998409	0.13454343904515936
1.583263969210252	2.5232233735825105	2.102203175735	0.2432213006021551
1.1739873139400987	2.6464600365536777	1.0519174797586202	0.13510051363152292
2.303880240493399	2.023738528598529	1.1148179988270552	0.1601963174760182
2.7293038689430054	2.8513274739096737	2.4793294045754486	0.14481855575050095
2.226445153103157	2.6707053502064757	1.530075964600511	0.15714672673246768
1.2080335292156608	2.6757828127699796	2.6854122776875613	0.3302305743873792
1.0701910066059916	2.5898958287575287	2.2339751814277338	0.3527204987009209
1.975425732212516	2.8609863450827286	1.144391497497338	0.13844516892424175
1.9595198146494508	1.9648992950773985	1.7106733489117658	0.20188560072534192
2.8592295947780335	2.3552958872209686	2.7317095491217795	0.13832401234648306
2.466702450215478	1.8185592024309951	1.7810140121540885	0.16171227745812586
2.9784194658912764	1.2273722980976298	1.519476812912378	0.1333016685805294
1.5763995798737058	2.5564134746129445	1.7203066733494008	0.21986558737409465
1.2107745136281671	1.7131021692864166	1.8890319884959608	0.3260334352151419
2.756470651709188	2.338112888755444	1.3198764453535454	0.13518415568020414
1.2416074119344342	2.7817048386182583	1.8641404452090864	0.2445303850293538
2.8299687565710787	1.4639795484364715	2.8462898226299846	0.1251180004695278
2.5061124810855526	1.6695189947828215	1.7882862067036638	0.15900903929104726
2.2779669113295453	2.8745517438654256	1.9141936170222704	0.16023895700020127
1.5263741205222112	2.434739107106106	2.2805811403496565	0.2600363850843676
2.86232085922005	2.9650500744369914	2.38335682585538	0.1365285698896583
1.7085771000510022	1.2650716259867685	2.3554038057081184	0.19047800573688806
2.0669434436167506	1.1040809217256995	1.9754741315197744	0.1765984826102733
2.0230037968476484	1.123893391718396	2.371150276070601	0.16306914542453246
1.6023929192017063	1.8569624911772784	1.1103665744308908	0.2233578774948464
1.2234168091290711	1.5862493921324865	2.0751523590850085	0.3010633456396614
2.310778721729448	2.5227826939250684	2.0541074430050115	0.16912936912464485
1.5914921283545969	2.32752763365215	1.2557691358925478	0.19981476476750232
2.3173762463671164	1.2776409211890156	1.6339139607356394	0.1701300526366001
2.973906836006728	2.0844277723790423	2.1471320378621934	0.13411772241347114
1.6459886408903517	2.474936474086712	1.0766648514628343	0.1689576707629217
2.926725081661941	1.5320440296096305	2.7786116687713047	0.12449011135760953
1.4820451294954156	1.779059592465151	1.8780187397234884	0.2685842154297682
1.9841425123244525	1.4552673722174323	1.2065029994200367	0.1994912359052403
1.2547318670266985	1.926306154037978	1.3292477679316574	0.28391656955792244
2.6448339305241766	2.694040419424543	2.82505724086621	0.15065335227181126
1.174843594566772	2.9734961162152453	1.651787730067736	0.18034294209748689
2.79256897323462	2.270987726869341	1.7491910927879826	0.14038631154755948
2.1744544017257508	1.751016571578235	2.8149836445249368	0.16276871180159894
1.7081351891282524	1.855912307611703	2.640047777746232	0.2101973284298698
2.9843916222528573	1.689104503706483	2.135700630901443	0.13218787110346192
1.2356572775520829	1.974609631523549	1.7827580352631098	0.3189902192842549
1.4030044200701164	1.00906852110645	2.252869561722733	0.19195018724709806
2.4461056358337165	1.5226718893159286	1.6171720643640124	0.16297116306784792
1.3428290926423168	1.715784366326932	2.470046784306294	0.25373403401955585
2.8064441471719284	1.5109888572654022	2.3695122624778118	0.13565400774989936
1.2314913766083952	2.3121680772610307	1.4553579282978435	0.2543107043507419
2.1183694767411083	2.9226155986203803	2.72425707534698	0.1875013584132294
2.2786487932680464	1.1896800346453855	2.1467902582070497	0.16029562796943708
1.6867621213419173	2.9184782751272147	1.5664847580330563	0.17153362780790654
1.916874881480864	2.3448478066827927	2.4625164748047856	0.20772943732620788
2.7993279028366262	2.9794635436995334	1.501824899977244	0.12398022191251955
2.1177478895605684	1.0567843145649216	1.229757265538982	0.1877531199232256
1.9487703675265045	2.4451037757908782	2.8524600492337013	0.2002909114925128
1.0492404710535947	2.0934694835429783	1.762122965226628	0.3617258029990417
2.1458802406254898	2.9092078156407912	1.0788260589123575	0.12921580442967345
1.3936416878026203	1.9515308993151388	1.4821724334104591	0.2704762331642318
1.4199756150270684	2.960188316999549	2.0451508766485493	0.22827454011000398
1.5131797788430643	2.6304025724335807	1.6716615918182922	0.2156988211717734
2.9191646323187204	1.1170183224080974	1.83907868792596	0.13254574363998814
1.8401598686777332	2.2429214091674057	2.9926376268104713	0.1995309065780566
2.096609359859789	2.4726983472471	2.7370507406199507	0.18877323851431066
2.7398188578693343	1.6109997412447221	2.1767012184936614	0.14253807721906006
1.409540084593773	2.0808244206367403	1.0334063297845015	0.2147469475523814
2.7549441384994102	2.9637642877768986	1.254421189786333	0.11945406673594952
2.673073273818141	1.0257536540451089	1.276188913813045	0.1485912373853961
1.1194021597540993	1.3303673288735454	2.891085001551926	0.13483696798055184
1.3155711591875616	2.4788575459076405	1.1791046593246797	0.18613969275769365
1.7692905049275065	2.7872791308031615	1.988937763447655	0.2036571296893791
1.6617953939055403	1.4215795576560202	1.8212456137696844	0.2332235470946501
1.6825656372862958	1.1849926448692834	2.226830929612215	0.19574151189981534
2.9663166329739914	2.9912887315152528	1.5467361033632965	0.11945245271564713
2.302797670193756	2.71056719506249	2.4889084599079307	0.17244172409445382
1.533471082186642	2.023173783377265	1.2735708559051688	0.2308589013100427
2.062738382793267	2.5358661495440176	2.6133335230759718	0.19326786384190486
1.796647801564711	2.2516806811944856	2.7015323828114313	0.21519575417429515
2.7172328859454264	1.2180457072855002	2.5009150193620737	0.1313351479924685
1.024050862592448	2.075428291672707	1.6213228128072776	0.3530927870820502
2.1253190161353457	1.4447716512056954	2.2688343190878872	0.174116607247165
1.4268681406852697	1.6727645004876974	1.1554262117487508	0.26180675121555824
2.0827502185348425	2.8631591594151335	1.7236726010586398	0.16492068231178686
1.9092852078361389	2.110076050025865	1.6116430667875254	0.20194842320841092
1.5135901253525326	2.5449847799403296	2.787703862197336	0.2602062823306852
2.3812859801987254	1.0159193125099777	2.490703531575083	0.13829593369921306
1.5561259213208445	1.0493131486255756	1.7346570363722382	0.2326729802632572
2.0568745962735755	2.4939445218922596	2.7458197090673626	0.19250679496125303
1.320571519827474	2.955989165684501	2.0740584762857424	0.2417119907523692
1.7449689439750344	1.2669828934571796	1.5852894266987037	0.2248520382154512
2.375576780596498	1.2792031970654751	1.4279261405757608	0.1676061347420784
2.308802790661149	2.9449846549397276	2.7776573551958226	0.17233864632814824
1.0205800717546072	2.1102946245732337	2.737546757278586	0.3236222116266344
1.5226816648970118	1.233577089736822	2.6818654284891585	0.16666853198186848
2.97253943911714	1.599680390617808	2.351549022929357	0.12998398803817307
1.72758626609957	2.5329151517057342	2.9170984033579885	0.2252846613758467
2.8188571430397777	2.3531248127851407	2.8090817317880594	0.1396868723173902
1.7353077941578732	2.101299265954162	1.7332691362418635	0.2247845172494043
1.1927524353146697	1.0075992247679109	1.2274040205458383	0.3288405237981309
1.8048959321793097	2.377373958086724	1.425889623999635	0.19235843523684806
1.2039216288377603	2.923718039941829	1.680886483918394	0.19449197549962036
2.074833799885604	2.0320329087771802	2.9972867955580007	0.1725558467540737
2.4339004437671123	1.805549534912144	1.5435802721055962	0.16296397554588554
2.0109121459864974	1.384432486321086	2.1785711117897453	0.1835063992713512
2.731489014462777	1.4855494953408734	2.6777260022366454	0.13278385569821272
2.7476254291768845	2.4165357078794245	2.067922517434545	0.14403130550639232
1.8624622776969824	2.9735986619639085	1.9328989842721709	0.18324093697778016
1.3487981506219922	1.7888005992610299	1.5928723341502629	0.29267195552118275
2.5210492702636933	2.632792474557037	1.7801478897195029	0.14944799655762048
2.004138649271219	1.930687916001896	2.969357216571411	0.1740433708614675
1.7726470944081547	1.702272989700337	2.3825706972947347	0.20907669420835945
1.405858935722958	1.6856950051076967	2.569573614816413	0.2328814885369513
2.7503023228720123	1.2933004086100819	1.864571249212662	0.14195835837546053
2.2803362161204457	1.9718723146545296	1.7874504273450575	0.17437767246934466
2.1024878322063727	1.3154047991751856	2.777378459527908	0.1489985711575047
2.8985751469576297	1.8637276975090376	1.5201497639926966	0.1366704257427259
2.8218277481902105	2.7807035328217817	1.2390022008217891	0.1217760371178659
2.8085483943685716	1.647748283088963	2.5218764980611668	0.13532973730399975
2.4748923750895733	2.7123648792848662	1.6935635880930746	0.14810033808267056
1.0068079797187324	2.111983786190689	1.0538487694319445	0.2280927605547894
2.740908808502242	2.5018775469059618	1.320805271656686	0.13264647243388156
2.7834978418268066	1.0784044087512044	2.636462498492256	0.1225414490032504
2.0044637716759874	2.0134273053694147	1.1697450622877597	0.1821555584307978
1.5400406261301254	1.0762711955501079	2.0821239382772703	0.20928898544851626
2.343379645541596	2.8021975823521768	2.6468674017223943	0.16986869151237385
1.5211878558128624	1.640666959207018	2.7774094172233	0.19836660114838287
2.8356977295709487	2.5104110070542798	2.9625943136456803	0.13890841271880291
1.904727517489821	2.197800207886571	2.2559868930180462	0.20935077105987146
2.772895453893992	1.9301613457187932	1.0698225162324515	0.1371111317520652
1.2146208802666565	2.7574623054810723	1.810037378452272	0.2422987564314709
1.2160229810163747	2.7282211606121463	1.7231230940841291	0.23314078673274385
2.1178998415522634	2.4958573188649837	1.6066879859812548	0.1724764846301271
2.8619682374365505	1.5091455188707792	2.0752952818236663	0.13669348970149353
2.0370758690423862	1.34872557532863	1.587461294608919	0.1945003562115323
1.3009199155708129	1.5526877167234645	1.4078155019460568	0.3047660483341436
2.8983510184074337	2.9816580416171314	1.2146728310597938	0.1143011993954545
1.1063087479527836	1.5795274045379375	2.203533423929853	0.30757387773910666
2.67400815748952	1.4399243954404557	1.6746729289865354	0.1486188182397145
2.9700435014564883	2.9498206287892588	2.3051283094465527	0.13119457829278847
2.1301756578055397	1.442703364326343	2.334307265694096	0.17157432250337906
1.1196511111800076	2.483802652543264	1.5121298392801783	0.24450371915100386
1.8523787898956845	2.8115127157937194	2.559738287951604	0.21338734662084646
2.5748993532145943	1.3173418560704109	2.449372436109664	0.14066262905771876
2.07090829709638	2.281227147234272	1.400270297185079	0.17597613911128382
2.8782596666926867	1.273042492006396	1.0258374305462357	0.13809510702031028
2.6010940032399827	2.57840096763714	2.99642780032882	0.15140683069163433
2.568415890983521	1.8249293305581211	2.7216666667512137	0.14614188556699095
1.120091101871964	1.5053066320656536	2.194508963535473	0.2947430714448744
1.1338948033098601	2.6473976138743343	1.9492600480686344	0.2910851572856153
1.4288050063291382	1.906370242746452	2.3301315049969444	0.2671999248376646
2.16404321611259	2.8994644545414587	1.1112522613404097	0.13103027526117128
1.2587257052893317	1.5807812844371405	2.6438861174254176	0.22186127469894948
1.4027236414420199	1.5054775015070387	1.7012292306005126	0.2816495805386776
1.5281285130595486	1.8087456739028624	2.7202878581516625	0.21851650473193726
2.1689521017396096	1.47288292270739	1.5688404810596888	0.1837532720296115
2.8161063820190666	1.684630223601346	1.6681713927401751	0.14166207262455308
2.7675012653588213	1.9179172523917536	2.661016518204473	0.1390485753955511
1.882945798335352	2.9136775218372364	1.3179310036842795	0.14794989678468098
2.6977528308192804	2.3238303494166592	2.7496019965645684	0.14604916457584005
2.0723707529302144	1.2328643206865464	2.274927753164992	0.16964385754945072
2.630055873763109	1.6369124360870209	1.9559597160816136	0.1505738736072774
1.052215908079988	1.5102558081666737	2.0446121231031293	0.33327506573750776
1.899768021599456	2.3457146283345085	1.7584040761031967	0.20019633183784674
1.5525761269264513	1.8980803510437327	1.2122884205049849	0.2330717417997576
1.581210834969407	1.1642967503995572	2.043915403105915	0.21613303900482864
2.602554856582618	2.889315229723437	2.876195140820361	0.15328676360321605
2.939376621301933	1.2929698438063957	1.5807815982661042	0.13507436210210458
2.094182680746326	1.9221348039363664	1.1264621629109248	0.17723465435451274
1.1597353754117146	2.406248832645156	2.171625737801076	0.3370262232740865
2.2159326180733405	2.4725172281919576	1.6745996855672731	0.16873236925112994
2.12212444909422	2.3519957703180303	1.8191185019916285	0.18215756544039471
2.8214518338756607	1.7006668432610363	2.8869270595266965	0.12943501229002913
2.3645658331232084	1.0350443358212984	2.3497084678652365	0.1445553423321798
2.9207094350945866	1.1479887970109817	2.8893627644723283	0.11434879552169493
2.477960860577636	2.2498630568992004	1.6573348189415087	0.15645864727309186
1.1745950199064503	1.1487339306401352	1.3142444701731284	0.3362872497677006
2.9512885500291186	1.4390575059210031	1.892343351770969	0.1335906219271297
2.681052053449886	2.1624465472517067	1.829297954926888	0.14765628112272894
2.6482751219454044	2.7471950416714788	2.2535496384566938	0.14804780790380373
1.9937286330258095	2.7391682922196092	1.1187965119009955	0.14381699149071975
1.0373963029935889	2.5272444927690803	1.9623599765692448	0.3315739739336615
2.632633290543377	1.0331682552897006	2.64044118847481	0.1257713225444487
2.1732838159748864	2.2548709146352204	2.8991531049090384	0.175674785661005
2.050539885763768	1.225202821283471	2.6893413915430027	0.15077627889304848
1.494849496013561	2.9228372172886044	2.9485699473329414	0.2668383515544336
1.4062306966966092	1.953959200940214	1.0491071344527956	0.2306459891317311
2.8148949771767944	1.3124276441960514	2.8743221481382215	0.12150466669498923
1.6987412164886182	1.2365406597065345	1.2497581002737594	0.2348387151547868
1.3285085133612131	2.3714339116816188	1.8086182092582757	0.2745195282948382
1.8306869740390623	1.277094219392842	1.2884788494912844	0.2179152263351794
2.675457421552993	2.0384482961248667	2.4974408057895694	0.14693356405788746
1.7459044381927022	1.1798498000950095	2.681879983221837	0.15782264243809874
2.883129726323803	1.4719945653706716	1.9907399525087923	0.1361495530342617
2.648248134844502	2.8498916322374463	2.163368731431857	0.14566603826920452
2.627385790552476	2.494378695482972	1.30037501042246	0.13694330766136456
1.6050243526543515	1.686102280612646	2.3018831535084088	0.2309222285073008
1.9075336841844932	2.173074112386149	1.0048098294430166	0.17337547489624902
1.9053010508624455	2.0558422926238937	2.6977897279140466	0.19783172666461588
2.7804160723351297	2.35904704742312	2.9107865327598303	0.14068556917695452
1.0572145612492512	2.5034471249972343	2.1984154678619348	0.36196808731041796
1.2299827638321432	2.3610853886295557	2.7211316287648435	0.31074503020175176
2.858454832343845	1.2466472270610849	1.6636439215411292	0.1380884991068127
2.3439913447946648	1.2507903605396835	1.854848187558482	0.16463907996340002
2.525053813463394	2.7711211453366795	2.444959524932378	0.15668100217806638
2.8608428498581566	2.615805605993349	1.9235159800799515	0.13542545843499265
1.3555810463232405	2.5040659345107383	1.5839835665252884	0.2337483085700141
1.4443763425258065	2.706065945769548	2.2967191563712026	0.2653313088978865
1.5520289839518302	2.587186671379059	2.6657076093605205	0.25671688203019805
2.49699807246888	1.3592663018254634	2.3303607758968066	0.14813204090989715
1.7578872560635068	1.3878321267292393	2.7860613590885763	0.16540068389401086
2.592627683078183	1.1152624598507708	2.4437568217964407	0.13494423821850196
1.9582814204795824	1.876550578939654	2.8881107031638256	0.17827636030893998
2.095148080992832	1.9117828170227864	2.3177699150773723	0.1868709285732245
1.4423636752173348	2.7654488551708294	1.682335752406105	0.2086349662446252
2.28455373376068	1.6297088824726391	2.2039696279745153	0.1691952600194257
2.278415454605351	2.1668955414078583	2.964568479375826	0.16468780051892454
2.5713447730404004	2.862571365978124	1.9923634876776897	0.14651413618308567
2.3014614843271937	2.947394299841813	2.057600680287624	0.16086000474596726
2.488447709705353	1.7540166408500732	2.526999512467916	0.15276680302521364
2.4950202010171854	1.3811581939975792	2.028040191055524	0.1546105926041048
1.3311409650371686	1.9392119453764132	1.5255794601802417	0.2855742570342127
2.1382850521444183	1.1997912433503792	2.2757023330000195	0.16438724544380814
1.5781196323050133	1.5448420127782312	2.7151455775245497	0.19202229976165466
1.8802520877144848	2.3495464775085786	1.113199740329728	0.1709257824959962
2.571768451743821	1.9943849746436035	2.9782398570297093	0.1441777654617328
1.4990862866694106	2.354804905338079	1.9523929371678057	0.25670599506266323
2.441392543545727	2.095816885156874	1.3049279582455249	0.15505445508346802
2.2756800784913858	2.5276877333052723	1.7484831271618395	0.16532564830213467
1.4361648456711238	2.0990637421651317	1.5106488966606713	0.2554197514138293
1.4524430568130409	1.7355453677548405	2.4113568280286755	0.2464898936178696
2.867098511317676	2.035148430902397	2.29075909910142	0.13859306688761364
2.345487545410223	1.9754637069365224	1.9814761910710716	0.17008871798476932
1.9170922664109895	1.5943462441908782	1.9676480330056556	0.20418953303209852
1.4637691357012412	2.131313214228637	2.4236379335901668	0.2671634449346748
2.701059891527893	1.0572775236876917	1.5030835980182882	0.14570033057042078
2.551420557069662	2.918009216702416	2.3796713102009965	0.15291878124653113
1.6056098082244599	2.295666787842837	2.0557254335616357	0.2457087895830229
1.5259148946147785	1.7602262865801794	2.9197884005508152	0.19587739459021491
1.171304192949566	2.4584345256031566	1.9928857845195165	0.3147286876303521
2.7062385134937217	2.6261479673530324	2.7808930220275734	0.14717498483690966
2.631399623870967	2.2084403150489758	1.4228324790130544	0.14500009808605338
2.6894146478309726	2.72407129638098	1.246397015554251	0.12755537102384454
1.3311681587567477	1.4955870782916905	1.4417307224048517	0.29944820090132696
1.6936056125234509	1.059567052843607	2.6165262251434966	0.1543751688152388
1.566157034492746	2.3085900190744058	2.2758501910748703	0.2546712188516593
1.2398705300962458	2.230066848681081	2.7102856641731443	0.29851012151106937
1.7302382579433415	2.4822751295136194	1.3648026115299083	0.1871662405374571
2.912599671294223	2.7227462326548655	1.1426076883298046	0.11822713736596592
2.528310568953048	2.7329004875980574	2.3080129401579628	0.15557760812078988
2.766525160163234	1.5061283240087504	2.980506771396636	0.12511267623988806
2.5155872199418914	2.9332659732640587	2.417811069631713	0.15529360869578393
1.0026357347878327	1.4218183909357351	2.3070844563361845	0.2694529929612728
2.3050707691200625	1.4727467519147457	2.8415330713369067	0.1450962121717166
1.118581635403234	1.8053833089100824	1.0362198278149048	0.28155897749325565
1.5119740509989483	1.1786351744365948	2.4163296447837794	0.18873647013831774
1.4393481885163149	1.1567051801929096	2.183776797841817	0.2148708879184509
1.3769698533187509	2.61407410067498	2.426745686959214	0.2870560352658498
1.8275061127416183	1.1477740643180252	1.3837660854391731	0.21648619366035335
1.5354099532908805	2.883093472739507	1.264827062238802	0.14909736539437052
2.6205581840957963	2.858684091673469	1.5910690189472163	0.1354275932066384
2.3955956198797272	1.0989147644182176	1.501557290580383	0.16419587157627455
2.5284357370244672	2.5084243727283786	1.1218097371784512	0.13575342634236456
1.3853664138072892	1.9774293293301417	1.935186749041078	0.2878349431160806
1.2004154367505748	1.1609690240381727	2.959147922837756	0.108223793114105
1.0427793771448783	1.3207526911251342	1.767184496816051	0.3490743522627113
1.0380532301290757	1.4425557988426827	1.58934027604218	0.3804946778814707
2.0944617336258418	1.0622019894948915	2.1020640467579685	0.16838837766980191
1.499023427209028	1.5371253070717792	2.5385064249875606	0.2129113716557955
2.5734452565003085	2.9059599042659814	2.370663049024249	0.1517049539126136
2.5712346608559304	2.3746653650852347	1.47883770603366	0.1460191798278297
2.9559405398319654	1.5646781196087747	2.259307288016286	0.13128738489614689
1.989173570895654	2.161778685226219	2.2402769708275176	0.2004006934362777
2.9138833975609213	2.1573718766488885	1.7540322047444463	0.1356055099321231
1.7505337717466352	1.2592061029718733	2.026030368917464	0.20704814549663628
2.2817437815498507	1.862701397972758	1.7319834664400775	0.1745542857173304
1.5802678535734591	1.8323165132432224	2.2953181605102477	0.2418459629260496
2.928892187819537	1.1511143635416354	2.2685661706013818	0.12664792780517178
1.6291026514223583	2.2519124680689044	1.8020321360370408	0.2357229973838203
2.7873835519325048	2.5326960827789837	2.3283018936240047	0.14274000987843438
2.858038194530093	2.3378263507632164	1.9568476689297345	0.13835139027004034
1.1136089616471545	2.8468373817984998	2.2794678909182213	0.3146377867371937
1.079229147330421	1.8778444984239289	2.79386626624893	0.2578456010195921
2.817815045468918	1.7579093921466222	2.7584216666352366	0.13292948356690604
1.6779623990863246	2.815238947979634	2.3830247340498816	0.2299960426104757
1.4361851957061649	2.112435746146254	1.1661536142139848	0.22357815111605175
1.1557499872146584	1.841090958652528	2.2902680025007367	0.3200715634328352
2.2346055578178223	1.1273088560879758	1.0134285141457289	0.1782974897989672
1.755602704106224	1.8075089378681652	1.533216789514294	0.22448285718041586
1.6784093822895438	2.592214222745419	2.173604268437199	0.23041173012761945
2.2395028552594827	2.55360017287675	1.1314693540017178	0.1456107779576292
2.0590144179650403	2.1830503299620334	1.1937127895463746	0.17263052170918278
1.8691988612682184	2.812813514160659	1.5046344094222308	0.16706855182079394
2.558354803966344	2.0768779983451	2.0712329104836664	0.15593666234396505
1.2134746758839008	2.324210226984233	1.409748430638124	0.2474925022223196
2.6459277365704037	2.90229396841868	2.204843962752924	0.14562781567516175
2.6696471269291644	2.8434138439947416	2.2302201424525245	0.14554589773247065
2.0617144215051324	1.6524649104419975	1.056505609349374	0.1855827743749486
1.5568603604714513	1.4454164503213518	1.987320617658193	0.2411857635564867
2.432822616638577	1.7015230170168725	1.3357661066984532	0.1621404834405086
1.4943459931959593	1.7480880974040816	1.0539507316651524	0.2396653867941393
1.9133105808022937	2.8555744088523625	2.653382977019289	0.20734788446305807
2.4149588604508043	1.4925007854097887	2.1636802815493748	0.15893782762631709
2.9301986233563	2.159742880763922	1.346478530425789	0.13100437206476348
2.8094098732967563	1.5193820138056666	2.272051839505897	0.13699635657330478
1.6032669954924317	1.830282707373748	1.4789386068200805	0.2429271456394752
1.3016075491453138	1.9130679685623184	2.688247755780316	0.2566910897853106
1.9589429221421633	2.2531609301383924	2.6874379334587997	0.19870844195464235
2.36599011526146	1.8199563099332756	1.7693543224964163	0.16857680317521265
1.6852953397001396	1.409487375983614	1.4391176678821405	0.2366829221473549
2.1824136165559094	2.404021437439	2.218381528610004	0.1821385329716461
2.9474778135040265	1.0307967546040917	2.2135287082198776	0.12488064600849733
1.8332111932875788	1.4201821836885402	2.5005141668997	0.18293002277319625
1.71996234208746	2.5354361728635384	1.5505917675063998	0.19687735617222
2.7766160846694934	1.5411335630057932	1.3688522863238437	0.1434030026900057
1.2941602942315262	1.4022625407112597	1.2199472900226618	0.3052196721553335
1.95024112761695	1.2268704239896773	2.636168394158393	0.15755402838864807
1.7625399933350538	1.141266830826218	2.988930092674373	0.13066003054289066
2.609277163365066	1.7074696587636908	2.6279844352216406	0.14366939005113394
2.45461227395606	1.7698786197764969	1.3384352780523765	0.16003629928088395
1.7592037150285385	2.5251558049757405	2.280541712691943	0.22459264040188034
2.4919815310988547	1.8199869640344437	1.341641637432941	0.15716802017861528
1.2871409933722335	1.855277872959344	1.8036083064992523	0.3096948770448032
1.7547558016021492	1.2048268056592324	1.6018273494886381	0.22160448241489492
1.0914958095018448	1.902329494421604	1.926188129381551	0.36541320709243663
2.7817907746714847	2.978199836204769	1.9388976112663896	0.13374433083484005
1.0697804145683585	1.3972441668238669	2.2477408628970643	0.2718729969154535
1.4670803932736725	1.4446824905185929	2.7098250425121213	0.18748808397540714
2.1632324937236618	2.313723681355948	2.919358930123542	0.1773317298435214
1.0931046572019711	2.5133168928704004	2.3181100587093524	0.35918922807326337
1.9540630170979345	1.4276593332586942	1.418972200457571	0.20415837901542944
1.69377686485183	1.9447794458380097	1.1950309543836943	0.21355338497238965
1.7170136647159513	2.197683568576834	1.1701379595723171	0.19425261067155886
2.7522344257925253	1.0148611732119504	1.1239584774373883	0.1448383074262509
1.8244899169029951	2.464406014270221	2.7387880235375928	0.2162008786049236
2.294317428884053	2.99343385949501	1.4037607805399823	0.1367759406641893
1.3831001943321035	2.74751046124243	1.5719407994416958	0.2009948937189401
1.0787485934535084	1.8346806683169967	1.150075721602532	0.30236600382596385
1.2305457867870735	1.8126393740231703	2.3150140281201006	0.2982772656935492
1.9591456518327235	2.0660710828655042	1.9707043199418763	0.2033896299511244
1.168394265549724	1.9057305044762543	1.014893757047088	0.2553218545929654
2.796911115250147	2.592209622283626	2.2872336965563282	0.14179129474065785
2.7454644254941645	1.6172295894823736	1.8786811023404604	0.1446521777490801
1.4906781619403726	2.5326906528100013	2.219949232371293	0.2617992449374588
2.4608554009322585	2.379906644054418	1.0615143135276068	0.14044220967008078
2.562925966541159	1.1697387453600772	1.0376167913893242	0.15545222042699153
1.8769472331789008	2.2814827616039755	2.2221881455828605	0.21244244521886355
1.0960309228941678	1.7300566152440184	2.1923900998544616	0.3330035283047411
1.86953368777436	2.6487491540209933	1.6765006743119513	0.1864013992775123
2.6201589809449697	2.5203286520709085	1.4223724634467598	0.13946082348006428
2.6297064117135296	2.3264688705952024	1.933484328255061	0.1500214539847205
1.7572923989804925	2.7180286884212737	2.220506435250382	0.21810234950014126
2.5279565039727685	2.7984593068532226	1.5090087567320234	0.13856182136740386
1.3440363344280342	2.7293041889783085	2.095099462731898	0.2655520380926468
2.286333202638983	1.9413573982428367	1.711141005543297	0.17360766469280098
2.380790534764466	2.989776933039231	1.6405055749204176	0.1427066744155186
1.1621261669213356	1.6672399956323758	2.2295007206522524	0.3053700343812547
2.7212731522883216	2.1065382534858497	1.6928115359387423	0.14491678744378672
2.7009169336707144	1.697111497220972	2.7382274185119746	0.13713046839818724
1.92622345149798	2.554849592022653	1.179793107056858	0.1605260770066923
2.667374988414516	2.8303872295082764	1.7884246172491838	0.13857686337183298
1.6652099660427269	2.994542942751289	2.6722643774498835	0.2351297233385009
2.8329535669230137	1.3641787549999658	1.5523673474330768	0.14051167037774764
1.7112746749812315	2.545650677465205	1.1224301598027202	0.1649658439522355
2.8199446833908928	2.2292951136085435	1.6183049085756314	0.13818965957102985
1.4384857433698912	1.7598093887755	1.1812585759486285	0.25578713947607673
2.0374742043733938	2.8018174690883644	2.2296073869328006	0.18823091572083064
1.2874868473483234	1.9512712422723408	1.9772695363181896	0.3097980793038875
