q	epsilon	r	v	c	target
1.8250966330010527	2.6694645256173475	2.7395302739155576	1.257434382664266	8.242052937788278	0.023435188340622914
2.8393637786191586	2.65795243991358	4.335677908496995	1.971521208046341	4.178271878603806	0.037123625703296664
3.608012784048424	1.7465687687919358	1.612851336725894	1.2812700285865213	6.053687042792528	0.12928845785637816
4.96909742603695	2.7359953395139436	4.662808658640008	1.362420135665131	6.979200705752366	0.03851438171208045
2.67316907325744	3.679078824933693	2.8594454994004943	1.1637778461023385	7.315664287690816	0.02404590380257807
1.899219295403268	2.4033553693060226	2.6595979930827487	1.8542712802704568	8.584446369442787	0.030159017571882007
4.164157769142637	1.2949089773800262	3.748414099158458	1.467679765449268	6.517705150700308	0.08811130946542968
1.9416405694699383	4.851904060340553	4.813793429456375	1.8152077125338013	3.9289619465823837	0.012296532195377055
1.672042256989953	4.093751901526882	1.8510479852308968	1.0701318981594188	7.834480101533559	0.020336790520608158
2.3589351407977426	2.952598112622593	1.06647821141924	1.4626934263316316	7.710756498176505	0.07357010820435222
3.683077287982543	2.1452646431090767	2.3949983202756164	1.7935504218607796	5.185606297710062	0.08720701548855933
2.6238121942701658	4.215619184224835	3.8465693852782574	1.7432078367807986	7.509038435446768	0.016769124452885854
4.951914211618384	3.7276185527589183	4.61074732427733	1.4482518560797375	8.471495098310022	0.027655582775661262
4.1814860132725755	2.7957274032492423	4.9643929481900475	1.2809494207918148	8.75148285829602	0.028085996897418617
4.1545374884956985	2.152906365852175	4.744072051178344	1.6053028911305243	7.537101765970758	0.041129588250672866
1.2871057133106554	4.53923545283409	3.0525388198804877	1.8501747600558067	5.65891158136774	0.01098278271930937
4.842344658775407	3.825312182168968	3.219164632389207	1.3490902950374783	4.5290075072066776	0.04456798399135093
4.752718636946918	1.7116043387782174	4.5933552994327185	1.8800448724353505	7.992266853821884	0.06290275686968176
2.769399059262116	3.8448127483518815	2.014652282122561	1.454730969719643	7.001515997715952	0.035912954358791015
1.7967146903930449	2.5453009447772814	2.0437284826939868	1.3568099606671409	4.336518842209191	0.0400013198064967
1.7018371850924423	3.9779975774665215	2.0892159088103126	1.3152048928800035	6.22877655335934	0.02065692931950822
1.709138968552971	3.401851041447662	2.989103175217965	1.8756329715083755	3.1024979803377306	0.03382408371840509
4.609449809864401	3.5676579008150697	3.5291044129777784	1.5495960581431245	3.627634393295791	0.0508582568572688
1.2772982835027644	3.9987083824666314	4.709916394813545	1.1355805715272946	8.45866576867683	0.006233863828593017
4.2245948348942495	4.319425633858357	3.0107783172330715	1.9140266336016047	6.606523928727087	0.03639480527329903
4.603763758655752	4.564701149130833	3.3510662346523903	1.0964300880530806	3.056066883076728	0.03735038421577384
3.2625619813767672	4.375096168830863	1.4541293081211182	1.0826254261344468	8.226110014834005	0.046994028599920114
2.3402256322237016	2.8833551226622816	2.527807397538988	1.1175439626088204	7.820968086088746	0.0298105211473616
4.236447902981833	3.810295062568917	2.02101858774025	1.9768964076257545	9.783052826226633	0.05486561346844117
1.3727421395853687	4.9127001585664445	2.075309252034817	1.2271251113078998	6.022699453549935	0.013456328620398866
4.6120322102321305	3.197694338737611	4.935102781219177	1.0296305477903391	4.521211059912268	0.030114942490679187
2.0860861571117906	3.800583525841733	4.048167066838286	1.9983761970480949	9.264883102148607	0.013757132549454982
1.9324802821425169	3.3898068710458498	2.6603593350270773	1.2783326710720748	6.207711268113571	0.021474807755475986
1.3575182820883602	2.1727570553119784	1.598505080896924	1.6314925783125862	4.171632189617757	0.05108096064477898
1.896970804188137	4.654043933592705	1.365258405879108	1.9148017357928409	6.526886052991404	0.03362127952854675
2.5518810637740814	4.195519925757574	3.1323407801511567	1.8591747761780977	3.4463796109476017	0.03355257896672953
4.834018760194708	4.964275600042575	2.6525754238803025	1.1942649601551991	3.0951629967888965	0.04756631903268143
2.669292918085368	3.8967783763951993	2.637247909871716	1.965204780638024	4.305726012812709	0.038024500029622856
4.05030979390034	4.141914281894133	3.845546913576372	1.7743858647087016	3.153503708507696	0.046271238694084366
3.224361759639622	2.4180629842348416	2.746713602697124	1.92688698933316	6.067281584455974	0.05661158688393996
3.1241757043728113	1.906442912353966	1.9364865744436672	1.8251290905118536	6.028817638100404	0.09658037938993558
4.281927959407277	2.789434116823824	2.213221010868188	1.9184217115021245	9.274270027872973	0.06958819485996276
2.1645451338280663	4.208131693048413	1.1360653798530338	1.477309218456686	3.0901560672485267	0.06903215286721669
1.7081433600048233	4.781259858566712	4.2729318984355755	1.3575104686343236	5.988267973707528	0.00860389935186165
4.860648950159731	1.3955341257240064	1.4036702293946246	1.2943324913767422	7.785873141845692	0.2368309104317228
3.4667071970122016	4.896808952753764	3.508455806858514	1.7764326678550022	4.537633568357584	0.026388186373716174
2.7005820078005582	4.31254245281135	4.3997250382531465	1.699089057144163	8.46677802079796	0.014169886433897359
1.2919173346024668	3.7419549565929255	1.1217265353262658	1.8382036096253105	3.1674388904483792	0.05836408716440235
3.589331442480472	2.6928994962788946	3.5929521908433566	1.3992148974403378	5.369437186079939	0.03992510426259513
4.658258308765155	4.1734880999137465	2.2245686366817448	1.9299259177566956	4.177977554689446	0.07420420792161278
4.829983332547009	3.9349774110332345	1.1111276146297628	1.3246293193283702	7.942176212289589	0.10550476495746117
1.1083622644215176	4.10442928753338	2.091433081274209	1.1494252060352463	5.7104145863003	0.012864227002828948
2.268037268480275	3.2373166615491513	1.0449325408465846	1.045254136687758	4.5953138477166435	0.06906315371865515
4.396708765190248	1.813427183148692	3.7079917502018707	1.4574802473032855	4.557533591660441	0.07649616546952623
1.1125617646011778	3.53192605657098	3.924737614023497	1.2854676278345716	4.6481004142141655	0.008828523852405849
1.7530389495366876	3.237489130819041	2.9908950070326075	1.6202780791794769	8.954482774850604	0.017589751063811786
2.757109519008589	4.803071460954068	3.410511262053573	1.0242946710885308	5.680920861619088	0.01634003492188446
1.1811791928864008	2.3910449871771813	3.5940631166563977	1.6591620634374515	5.267284960378163	0.015967538413268367
3.3859060607251403	1.5562471062763428	2.5526582756578398	1.3272168309077113	7.708531629809125	0.08193232771382009
1.2721654111869514	4.330402512725001	4.220922707257456	1.4884279012182569	3.287169482073635	0.010121651404712549
2.443474111125206	2.057984150911166	1.5781799455623409	1.4167423689450946	8.211706756829827	0.0723511734054191
4.927128152971215	4.133379033256261	4.495891670361373	1.6264350972067907	7.456671514310014	0.026984959445601083
4.532261387816428	3.5874487598122973	3.8757302577372976	1.076275306425407	9.962931776414887	0.029081352393994807
3.2473570469661226	2.1494696959866406	1.0219517373956897	1.4212508743719614	6.255575004884697	0.1522263853597458
1.7309401091348895	2.7745090512511825	4.449069652013686	1.0657413164635277	9.421559008361092	0.012582027880732295
1.851855193806504	3.883686098100955	2.5350306773384905	1.7760067007691167	3.317358099343314	0.03221517643761422
3.6416177179908567	2.7501980462324718	1.5779964229726695	1.3847159334288404	9.240338873642909	0.07854558426847577
3.740448642738018	4.565750899061019	2.355235316592774	1.91944722664388	4.727411184029277	0.046601421384823184
4.960047755450487	1.2943477913996162	2.720085482837161	1.803070128364495	6.997257418312253	0.15102634089206846
3.201599687035828	1.813518276621424	1.6916313487069499	1.1821175963291517	7.433280208239439	0.09875275295705052
4.577941539596899	1.9858112806429935	4.7491017530322805	1.0411018358068902	4.532460093189551	0.050147640519149536
4.1777811421131235	4.957285991017237	1.089197982436875	1.6253089978726638	4.373949114457316	0.09798077357081267
1.3107461732026984	3.033777721881713	4.8964132805674785	1.4268961523531325	4.92504660904551	0.00988595819361191
3.762565170346576	3.5787135032099213	2.0541318455990454	1.313539688403345	7.826882241174319	0.04894448911601584
1.7022762449154794	1.6488270146364146	3.6818648807031518	1.6809943070040096	4.901415650695567	0.03396143798069245
3.176395868636741	3.704420556134429	2.803091289856499	1.0228484062224057	5.768338488360784	0.029589450363956486
1.0974299819910969	4.052077579871703	2.3964361750530774	1.4961040697990433	6.838167224380982	0.011512086327066384
4.16056800884623	2.0544678434006864	2.215624802016225	1.105715028565255	4.279668418638618	0.0980746512340867
2.3773164225306904	3.0488845493527306	4.778912675641761	1.992957058034724	5.760161657974045	0.01985283423963032
3.569397110661836	2.6693547812938503	3.9848031203333885	1.5183212880964767	9.420110788351977	0.031834819370633365
3.7855512718418938	1.9045569676434049	1.919341684905816	1.1100547130297589	8.613720574855357	0.09459981744049364
4.497846471584378	4.3042858903647385	3.0050968441147403	1.1680079085640094	9.294407614489828	0.031648907027084464
2.433531898413876	4.177725159873951	3.3348361073874617	1.2128271184745407	4.537443473985351	0.01897066300234006
2.1817540283776946	2.2987760344639123	4.645990473637051	1.6861816150308284	8.21650278133852	0.020453772096448625
3.1780127407763645	3.913374033509284	4.129634723525953	1.5194050939182135	4.068576706349206	0.02497619099507196
2.4851082532227924	3.976175291137497	4.286934794230119	1.117961941514908	7.920534124655647	0.013508413876449138
2.333123587932844	3.7452216764758384	1.2086739641195257	1.1127862254756304	3.7876017845892074	0.0580780005737214
4.101058592147805	4.848618650218857	3.1909827007639384	1.1811741436414611	9.315349204070351	0.024156235655950584
4.978122981464908	1.0901222608508725	1.9814313737241207	1.2429734200453495	9.359173279579405	0.21148826238554275
3.1028111237835962	4.70206376843886	3.30564309019864	1.5448690367150062	9.32793245635219	0.01903863568388253
4.754666192076517	1.068402884939971	4.191765693521667	1.3248467833079132	5.399113558859466	0.11195696496441236
3.6441393282530776	2.36344008742251	2.0289795998037863	1.3468470892599076	8.152640308364642	0.07244065412557762
2.9526486537209107	2.43948510880083	3.948278085655157	1.8935551608378247	9.437904870474444	0.030517558594899095
1.5319757319442189	4.923225227036577	1.3498444601101438	1.963936308525736	9.471063682159665	0.023143741028631905
3.388369738955756	3.5092815691952586	2.5451654170838323	1.5644833031579914	9.346728232198076	0.03625779769952893
1.8944561013990864	3.62308793968652	4.4956331997931365	1.2168978104831725	6.717397586319367	0.011303263179096627
2.2312209086951342	1.078807569174959	3.22293265431834	1.0276164897484428	7.0327238935147225	0.05980538345779711
3.6371223714299	4.040467789408954	2.149400996316253	1.0387485657556224	4.967102966976019	0.04213970160794766
2.7191982063240068	1.136187432962438	3.99946023572365	1.495227877641038	8.42931914677829	0.057887204893131865
2.982657895615328	4.264274376432958	2.4205662122553124	1.5910950960973516	3.474807647387104	0.04241774813847755
3.5332550669380898	4.38950586032	4.877304138485514	1.5408179618416256	6.323344516193915	0.01736437312060431
1.8759044068597144	4.732604744057262	1.428783235448538	1.2760296704183898	4.959503228259984	0.029724522022964512
3.0533615464307253	2.5279495028145718	3.143103224761046	1.8933020133772227	5.97752527056244	0.04475620722188413
1.8067848529563508	3.9821729511214072	4.590315630068544	1.4048248291644976	7.215745744603679	0.009767201946989835
4.541742134405	2.2902828624837763	3.2337345445961803	1.3166755562484438	4.88251374121038	0.0668191523749868
2.0208158844815918	1.098653026057172	3.602907501383789	1.7080461216384868	3.8496470190404044	0.0730273571987294
2.262500777937234	3.3238281195756088	1.8812577922141767	1.6787322306237982	6.560010641048883	0.03869572327783754
1.667344389260664	1.0649517652570202	4.044983876189775	1.4530881529438595	6.524769183851057	0.039626155256975465
4.60137062543104	2.602989187690254	2.9448819622823192	1.8047180380978716	6.2605077772112905	0.0671153664714853
2.2303152057182487	3.6267744278172116	3.7878567390421383	1.1451048859222541	7.985432420720496	0.015082170026558225
3.932301562347336	1.6887887824523866	2.6029191969379024	1.8560711594178043	6.068512902377537	0.10255322016542147
4.722548558449418	3.6444598692044083	4.106192485858127	1.4210986741395033	6.253850601014404	0.0324972859062349
4.293761336290162	2.1954947574051618	3.1116521863182065	1.6709589649543106	4.523374227735092	0.07931482196418589
2.75411314566729	1.595332544628175	4.027910497220007	1.6733441145523429	9.020674365804608	0.0418745663076573
1.7464451767141864	1.9423326078733023	2.8577315086553163	1.3137203135377908	4.751856911857329	0.03460511493026406
2.493265305469116	2.6100116587742512	4.818462542593561	1.9792185090541219	3.9083610441101597	0.031962302265053776
1.0452753113959772	3.9025466363549546	4.175040360415951	1.720944128871129	4.454154648225176	0.008319634688684989
3.635143752901985	2.1726964506896342	1.7995606310470291	1.644100261608633	7.5487244613996145	0.09458613913576172
1.474140813995195	4.50717612108323	1.3808372275856975	1.0023661539836382	3.1343770495299594	0.027710471114648718
2.826585022842369	3.058566413246692	1.8291105085660364	1.7141082591510854	7.934699444170335	0.051285329452663286
2.9479994635505373	2.2425024062377794	4.522933384058095	1.6108356337184009	6.059392842357585	0.03150462805699108
4.223258708771472	1.1427350303746713	2.6008997534706344	1.2026381021990966	4.643405416803463	0.15259839563272032
3.5020462528157386	4.27560741546494	3.990816857369647	1.2843556567010648	6.9834405557453545	0.0200132079511326
4.119875252727745	4.1051701093764805	1.0589395274910975	1.0286153944650602	8.172675237173259	0.08627620663252175
3.6573794213243658	1.0740823535090338	4.376489988952122	1.7276569861797144	5.257454067306753	0.0922194185295132
2.2453688370678906	1.917402180982456	2.9042797599622965	1.0056705971154047	5.194655111340162	0.039790017070349945
2.539666280846746	1.5848723440972432	2.5364708195862624	1.8986569760634655	4.969232491296808	0.08136022951175276
1.0201681903032649	2.280014862722968	4.724068272485233	1.702160960559255	7.088369271581875	0.0099190769348615
3.7051149282719553	2.106705081087944	3.7547148471617566	1.5201756806281208	8.986244964673151	0.044863934156998166
1.0105761872789452	4.796149369518126	3.254733251499827	1.2869335508074615	3.7311855091977133	0.007864153208143414
1.2695694923891323	3.3304140342028385	4.31298188403183	1.062993514841459	9.81666644062806	0.007887592597757934
3.197729297061703	3.1379362328350644	3.6617967099985855	1.9361659439549657	7.2350850147359065	0.030237775601052563
4.722493671064617	2.4615739075811898	3.9058928509856368	1.6315922671679557	7.9847903728052385	0.04912464632979417
3.5175105696456637	4.995466049120349	4.3462918644652255	1.8014899544618568	3.814425905783218	0.02443036047968486
4.973885882031519	4.127044708753452	1.353632947351329	1.1797605582482	6.7371096594655455	0.08589181893167698
2.8175799602863503	2.2451872721554467	3.8463891947988618	1.8884830035528817	7.657280094282483	0.03446274432196265
4.918918226653554	4.822077670829059	2.7567432380276427	1.2099965876912189	3.974529877464253	0.04233437587260106
4.092056872174663	3.0660669910356892	1.6948948597906766	1.8088095852480688	3.8364194739838937	0.11856297304635614
3.1997248646252214	1.3836425730309032	4.681573506851343	1.2314547586716005	8.882050577500893	0.04563572896882967
4.136442429149858	3.090179408737188	3.819097326008289	1.4080399110164965	5.801898433121663	0.03682957885181816
2.1079479681724043	3.3568875341664706	2.0206483149949164	1.887942191303221	5.604321394011345	0.037292844501978235
1.7352530973525035	1.6849946815266872	3.5032925950364078	1.313235014248653	8.644094347274669	0.02758307186481112
4.557584302525872	3.576809107983768	2.165091607514692	1.709920845350728	8.940055403251222	0.057909076297812126
4.545323377853586	2.395228507001068	1.7000419905121604	1.1260199305594003	6.634019494594032	0.1069870391147403
1.3804171452622929	4.018454869247089	3.2828511888357403	1.626248060270188	9.558266012625644	0.010034266088210442
2.3846268770623578	1.203733351293598	2.8348272955134224	1.4748969555012827	7.6041480873429075	0.06899169601950679
2.3782560416208223	4.836537204409097	4.917160762593995	1.4102942521767547	9.816689681758842	0.009292981059073164
1.064498102316079	2.9210011060675565	2.6574208336898204	1.8766968059344504	3.0631014673047416	0.028175492077464212
1.9810196779855824	2.5625487708481645	4.609328684565488	1.6829741608826772	6.507651801695324	0.018002180578977248
4.298857626835401	2.2407913817652942	1.9327243726627759	1.5217475084733736	9.474096902497944	0.0941053292756267
4.450352760439035	4.888494840612551	2.333668187248025	1.6603733064021913	4.0063250953872656	0.05301483457082957
3.697183623989264	3.1000816091963066	3.9221934569560046	1.6796071103007963	6.029700702930702	0.033539468321018194
4.874239453346067	3.4278897678377764	3.0157658581673763	1.5434933322243154	9.116742662990239	0.045167907333768506
4.500982796436832	4.302396999283297	2.2083825480323633	1.1862396573792446	7.83135245341716	0.04442701284438207
1.825054479975936	4.8354846555824285	3.3881411923406137	1.4653194024919127	3.252298672612035	0.016133751628059054
3.5300336480768357	2.8711494052543087	1.6173859063951266	1.5556738337335796	7.287044220383096	0.07691170939763152
2.1429964779883006	1.7606497634899283	1.325970962532146	1.0953505680696194	9.063512903924456	0.08308889646602836
3.3477008926863396	3.7661899213309016	3.7742519249176536	1.7358580296468449	7.198185209139799	0.0246972722484929
1.2630074458729972	3.1491027222376933	1.1829968384491147	1.8322259495939688	7.129136051952348	0.036311144360288206
1.5119216091463104	3.170772993699322	3.7669847472785167	1.1092637480401562	9.665654557569253	0.011378920289052841
2.378552149778812	1.2100424207768237	4.655802793665557	1.4102931397737963	7.664686574088306	0.04117341071910008
1.311120108562894	3.766719077723769	2.494014006173733	1.0506542841106337	6.726618949562394	0.013162174298381223
3.343079743140284	4.501797720165543	3.235203964949576	1.3749849495601707	5.42453092057739	0.024468372559843358
4.114956851342816	4.809785980057741	1.8361630915726013	1.1188419703725767	6.3619067287962565	0.04499046604194958
3.5234205077351106	1.6451028345880183	4.228328602157126	1.1285161370619503	5.095009167761386	0.0517763112615857
2.3445212902923807	2.2344695667274905	3.146312622137584	1.4935687418739532	8.525645023365023	0.03217449013287128
3.2698026207045268	3.0960626706041183	2.4713240228744255	1.863271657621701	8.466545068399245	0.04360328247596629
1.6168570486911054	4.463602974794659	4.7013664091605545	1.7197586117391483	8.32079140691905	0.007728671463699124
2.5413465562887163	3.462508524226956	1.6086750769415168	1.4881999383750113	6.405577039766798	0.047295474639004964
3.053268102721627	2.782585860593977	2.8252153220066965	1.2872129841888855	6.2276783595821525	0.03895949011220763
4.058956138093912	1.8412946977000482	4.563673596188673	1.9870660056652945	9.223714206012131	0.04899310835472051
1.9920876589228595	3.645591623164758	4.2171820844180345	1.7728059349829992	7.964519315495878	0.013263463177531734
1.8485264175459417	4.8500074355450735	4.9663644083325975	1.9890865231118176	9.45623632357559	0.007733894857864847
2.032247877475272	1.3526942827918824	3.0850150033480204	1.731680593208305	8.889283366871357	0.048129243740551685
3.140028839731857	3.7650515055840628	2.152872645027189	1.5340808437250253	6.7653821247300705	0.0398673262923319
2.1234941255481545	2.355056551956228	3.2702686130956526	1.6427722901780624	9.771438116060466	0.026375193196203257
2.7702525522563546	1.0432319576252043	2.5751847079895973	1.9951640854733517	9.293434392399416	0.10449043217837936
4.893874925345153	2.6238543331423503	1.4836602404977692	1.3218998220161196	3.048402848011192	0.17663381013024465
3.438501409738815	1.2389126200909355	1.9947389678335183	1.098974581816653	9.945749974150326	0.1244758584461942
3.501823745878789	1.9856898694699618	4.338158704969484	1.3108211787833015	5.009701453845533	0.04381361970504734
2.3164814844450863	1.023380429541199	4.998522149239566	1.4918085155399914	9.738969997342107	0.04255482123446396
4.062607622335009	3.747903846544725	3.2413699276932184	1.2828704854497648	8.00555401575164	0.03169032556162555
4.616905337864886	1.9530318886486	1.5971563732640135	1.072041311848075	7.784676501297678	0.13659407371714385
4.045483172277707	3.024848585448096	3.4697153362856232	1.111877615924148	7.695093082015031	0.03585410261646769
3.4601093287693887	4.5105451907027385	2.121581597254146	1.834150680254772	3.4955519617488657	0.060538603799435625
4.395116274548264	3.2752881024786884	4.310705857797462	1.2913923332267232	8.134330033215885	0.029447051142426444
2.211516678855214	4.787947091868934	2.6094012686653634	1.7122795741782082	6.0976198706859615	0.019586064942946214
1.8956897693789092	3.9642696339522434	1.5297794639859172	1.4360113377045491	4.5803937624134825	0.036235382017557966
4.1540974871938445	3.05415982956984	1.3544709571748408	1.9938537118515065	4.909537922206226	0.1345567522694422
2.504562250394719	4.065475230933009	1.2413501084404364	1.6450579814925568	8.593416685608801	0.048842737927355016
4.281550371960871	3.6352146821930087	1.4702916157562251	1.6094302761515524	5.887862712203613	0.08772646836883663
1.3543668204124977	3.039847577388989	3.191789339032099	1.882678671237972	3.908930836116141	0.021429148197974358
1.6786924582715377	2.4078871677162925	2.5833942642342245	1.9236146638441665	9.321117588503773	0.02705934583597153
3.3490802557041746	1.522760881370974	3.0276029784008234	1.8481170912781848	5.817795072623916	0.08472043881738818
2.992556247120973	3.2860642566848064	2.5298651488935078	1.0907776236676434	6.301470422977882	0.034642200154171014
1.6705658543320745	2.735441953464614	2.6286594040481117	1.0277333044300023	8.168454937108887	0.0211489947333417
2.702381052530201	3.834527702687955	1.6113219963985133	1.3864280436857888	8.496031827582469	0.04159232903618641
4.401987008972216	3.198766757875686	4.990192550316348	1.0616117857219731	4.980118902764273	0.0278906147504441
4.389146159839114	4.101684861619196	4.216109160635915	1.4089317633524658	3.023958666339305	0.03781744047574759
2.1650509492988834	2.971911237996288	4.109788714694814	1.9304991221763033	9.278364971480901	0.017812019440627415
1.837135544708795	4.967852076080722	2.413067062903368	1.4104274565720143	5.147338470874723	0.01679821977734161
1.0898393847533971	3.3379158164802574	3.620773236176584	1.4889355872833794	3.710209913760664	0.011985943138336022
1.1605908739835535	2.0292157219750915	1.7163695680438789	1.854606357938696	6.743173127289693	0.03657741602145289
2.728364229210606	1.9525660043374475	2.623948314821272	1.1889939957694602	7.984928046798105	0.049791284969386417
3.6461779845769406	1.8637552465358358	2.7719528130508633	1.1544026125646292	9.397850473054696	0.06402844045979351
2.7889182511388855	4.698426278016375	2.4938155906082833	1.4360664876522438	3.736494649899108	0.03076556229099457
2.7879144221316516	1.305941021154092	4.315598615288485	1.29573888561801	9.361651863289143	0.04568818652975448
3.638378197944725	1.0076400987538512	4.7216683399916635	1.6833801024259207	7.7703845251933386	0.07768478180605252
2.311208796540302	1.7570733539855763	2.788167296400458	1.6579513521621712	6.055494725240783	0.05169637544201075
1.941893963029777	2.809993349963302	1.7485249349741516	1.2371708189995438	3.553506969293015	0.048249643840144296
1.7766294033937633	2.333227455725092	3.8619076064080553	1.2218864923841737	4.724996634421885	0.02116292705681346
3.977827689306196	2.765161070897008	4.385893214336049	1.5641925120772338	4.276438372589468	0.041153879132670435
1.5592242413678794	2.625478906671021	4.266468885933662	1.7180227299800968	8.268762180524318	0.013982079689690884
3.2566287166210914	1.0809327216015403	2.038520454574509	1.4739048136885249	7.513486023792825	0.14631178351302015
4.652292192955311	4.392485805194951	3.0586358924063255	1.87827643129987	7.145303145142359	0.03738299647310422
1.1234317747070914	2.337147728245778	1.2886537776021627	1.7975320357719262	4.294759221524084	0.05104993460684069
1.3085211445905522	1.174448250657241	4.386198641666475	1.8362332298506427	8.855436656801471	0.025501800926196028
2.57122554420815	2.640092505183775	1.6177399326322168	1.4289827309481888	6.371738627351411	0.061757719343844324
3.2303420575767863	2.73360043400631	4.882068337991365	1.7040315525980856	6.8438695518593216	0.0256479141269191
3.201298943078117	1.7106938780259284	4.204569220050857	1.7123723154777826	4.159678067786518	0.060199661421161225
2.4085253353607903	3.111985081974236	4.9120408623758225	1.9491362218216317	8.149092173402456	0.016480200979057318
2.2207996185973005	1.9865608435933155	1.5952577055555648	1.4167675418989911	5.758285553602822	0.07396365747851158
1.6876357844658965	2.4151436551284498	3.7079433880228283	1.4500911441567963	6.376642289439311	0.01941072951541673
1.8923610632554948	2.2365385798063904	3.5253042413813787	1.6885054910202055	5.032422791553498	0.028743704159599787
4.854919191623521	1.5662831429480213	4.776869410670084	1.6627932068974107	9.803502837438787	0.06218383661049717
2.4940103192038063	4.095963847011718	2.2119991623861206	1.7943123386401512	6.159895294061407	0.03090853309401616
4.052807773678453	1.4310605059991277	3.1989193536778884	1.8190222580655964	9.495995110636123	0.08714356668494358
3.5421190458689247	2.4367316402451653	4.605138430266678	1.3611828857849655	9.485478331050224	0.029327593283673577
4.070031483474988	1.6838026503800132	3.181451849398238	1.8010932944360942	6.934517314395622	0.08167336697392366
4.063934427219342	4.950523150060556	4.663431467883475	1.6372251722038236	6.070797963968919	0.019181036411286937
2.952301730271093	4.947192368581122	4.070135173003649	1.152133554973548	6.464215233455308	0.01419823337963509
1.868238867471475	2.88857273939056	4.297801926526135	1.3279319603763875	3.8858200489334194	0.018192566858764025
2.7400735807646317	2.0092318240856666	4.902595713957178	1.3744672871578172	3.624034492002651	0.0356606768705607
2.0565251096916644	2.3795963003326013	2.785974541183995	1.1405625145712883	3.6204989152239335	0.036038906285506864
2.5558793706884178	4.187566722469608	3.8759596401841963	1.3316563020997558	7.478790054577968	0.015245728503611554
4.760721238502212	1.2867526760526702	3.86403088525689	1.7434837870410351	5.84129216893718	0.1086136733515226
4.9389018094089385	4.582557441419076	4.499354761488135	1.8060413346721256	6.1808212212940035	0.026930991838158082
3.6679666705850216	2.957607396482929	2.6458027023712356	1.2545852796387809	8.174165018604944	0.04406372619276302
4.602135749547031	3.3513843188439543	1.3962003253295432	1.5786212788571188	8.054193413185004	0.09734676007670293
1.1415457122481745	2.2541907927792666	3.3287114044466155	1.6714354595811935	7.817671796525426	0.015398726503225128
2.8615636055663938	3.568319490369338	3.3319920653952533	1.0394906455033497	9.043705244016431	0.021639814038495887
2.8571889109230373	3.5967531080921935	1.9043723594088484	1.663916807344313	5.856230384518912	0.046369347955680006
4.393898352904852	4.465259992465984	3.386990726683156	1.0013515096307972	8.45479282539744	0.026225605076690188
3.749432623082412	4.267955485507236	4.129729094550209	1.6167147730883775	7.934075410474389	0.021260569771109572
4.5705883826590545	2.167877851576518	1.1614593804115425	1.9580315752645356	3.19193344279206	0.3736772159587372
4.810707078689443	4.969233061602383	1.9082100086166756	1.85005807835586	6.793666439436473	0.05548092279714891
1.596683538879533	1.0014360106507472	4.781505694436358	1.97682701192882	7.942666958453589	0.035327740149328865
2.2034791766984414	1.1405018151433626	1.8258672071789437	1.2802630439419456	9.410299458843504	0.09746414342663168
2.7099708547676133	2.6587939482063656	4.1311450126647715	1.5539034563997125	7.076508234420142	0.025157917384211147
2.1001144425270617	3.1231691810562743	1.3008772443517251	1.5836495751350377	3.0820717120898977	0.08460768831544364
1.2353762817752076	2.258678833868144	3.3145482613489707	1.7878432792004044	4.249423568561858	0.02266869830335437
1.287585292826055	1.5780585409014245	1.6154008313278028	1.539797714272289	4.98091560251113	0.058179818628103966
2.2367937779109126	3.948666546951084	1.1925532450615934	1.2989050399611646	4.792261894775264	0.05185437868238528
4.413475187964718	4.26826865278534	4.013219821647665	1.0918277926385145	8.082208589855831	0.023705840075955283
1.284271284394582	1.4928487960176042	3.4407326281760007	1.8377416149307475	9.778124322496359	0.024501590652073902
2.4806674062813894	3.648510358216	3.7043143768021154	1.9166972686169683	9.46375961841245	0.018315594437304083
3.5452204815908512	4.585850329995958	2.2494600795468065	1.6316084133352544	9.01952132664329	0.03338850251846868
2.736999450178104	2.126090777408802	1.2899974798158174	1.8332055013802493	8.518761138217497	0.1011889558168072
2.0245175824907844	1.20672120465479	3.8286881103940087	1.937807242319994	7.9129309320093135	0.046179075060266916
1.6108389873221167	2.698977084209252	3.6140707384136017	1.584410119993272	4.603813982223902	0.020037474547930256
2.268496736805873	1.3636878614368482	3.608264194283825	1.027790533427272	3.1767490062611365	0.05423377949183968
2.6874102341300823	2.133405212904472	2.459802126246777	1.9681591423542348	7.1523715935430205	0.05622349733458559
4.720540913193301	3.2414411794453137	4.970271951623738	1.1351633706099258	9.360553933215805	0.026534360559052863
1.0358996061201453	1.95400141835793	3.317832707434317	1.5599737623826742	7.887729186801425	0.015850054202104086
2.6156442462908647	2.1544848808706214	2.544554161976598	1.976208370016979	3.3270722916688267	0.09351134327843892
3.656544405608028	2.37829003742208	2.7464736314900207	1.1861284763383957	7.02895757397978	0.053590582308600185
1.7300174638789363	3.7608989872596665	4.282026070337463	1.8298138200989944	8.424667060869197	0.010920619070618809
1.7937144325867056	3.7170995050161686	4.601956456392751	1.2298920571969192	8.96326478154348	0.009671504318082516
3.4108590474923046	4.042329095759496	1.42529955382376	1.821589798997415	4.103563807550261	0.08471622383672882
1.0838258554945468	1.0586840649906653	1.850519510625959	1.321979230339868	8.889050959732344	0.0517150732092616
1.4121522439440222	2.114694197207952	2.0753382477495417	1.4096877696548782	6.790357691808076	0.032314057526427534
