epsilon	c	Ef	r	omega	omega_0	target
1.4485506550573601	1.7075994559389764	1.3900938961361538	1.2465190946559412	1.7522559945766147	3.1644394868389227	6.083531803398544
1.8392560516147127	1.6951472422552825	1.3842424967184082	1.4781330639112582	1.5705507699015335	4.389539106299087	1.1784343538263171
1.5359804018755003	1.4380509710260467	1.6216887822547907	1.400611536725019	1.8050426481675848	4.408104737942661	1.93720905704927
1.16805954152501	1.6613167242599352	1.7659416829562609	1.9179617527326704	1.7464311215603918	4.223931175002886	3.964749550888937
1.3713044014438658	1.1000220714646596	1.181555182250951	1.0155132072948767	1.2134163612238966	3.3021418190904783	0.22169547580655574
1.1710686507002066	1.7186161867406682	1.6627283102394612	1.9676195369440048	1.4800719648124632	3.3186798743293386	5.562515004320363
1.9654992545212937	1.178957629820794	1.6039750336192349	1.0797957452688616	1.5965270286172109	3.162255368157322	3.4073653766252314
1.9883695159380868	1.2927844610994412	1.3601985077306904	1.8713796422774125	1.7625042006950506	3.1458421647331143	14.602723641541944
1.2520097013052194	1.7001749882255224	1.4790989086185355	1.6730667042160885	1.5894555900824467	4.525323028090336	1.0813595091105108
1.1314627560246122	1.1987312003318955	1.4298687324196042	1.6650340657618792	1.774830661250379	3.857608486385388	2.3218708067507308
1.340014818938127	1.0120783676031069	1.4036239726511368	1.8177917767324447	1.7336841123864415	4.689194236137452	0.9271665550735516
1.5958280730003649	1.81090465703776	1.568120438117684	1.2896001805358963	1.4582106035740752	4.2264013164440986	0.9039130303195873
1.5562296946879366	1.4367851965374427	1.0906214849856326	1.7451811882410857	1.6054383479024636	4.279429917320699	0.9102575025777266
1.901496302541894	1.841633556673792	1.962545113870096	1.0810178446740952	1.389998806466822	4.793720413624229	0.5563427858787032
1.1028539732353948	1.7581984671095945	1.0685071040285266	1.8912406597578368	1.243804539180024	3.883076923777952	0.4335672885031912
1.13819277980821	1.3581567820627243	1.8005710266715915	1.4889130745382144	1.4107117221274104	4.524407024173568	0.5397039505638374
1.8148939640095425	1.4328390663008006	1.8340025171422685	1.7126176203244816	1.7699834260361704	4.398961159177729	4.009952197693044
1.20955264945894	1.4411577984057935	1.651620699198686	1.694546437774359	1.6831534686984209	3.114064677607589	9.741886494422973
1.4086497173162302	1.4445898056539257	1.2369950110888346	1.9330939612829008	1.1444750263340904	3.162987155314412	1.1061081704423228
1.42352880851591	1.99137786391452	1.4886617045782518	1.6554957215814947	1.9176667825387117	3.69111183735	9.857736678007438
1.9559928316430997	1.1506045078179	1.3734978105977054	1.2333482754684022	1.0359875573557449	4.31048816127028	0.10167218438485524
1.0033110654237003	1.0817087970916353	1.9811693396487176	1.6464602988436952	1.3876022149824605	3.266142037420185	2.3463586459815144
1.3146566170210623	1.8842284019020488	1.364013038282684	1.462498493844752	1.1966811577573524	4.897168701597598	0.16652322143688875
1.5932735098236206	1.4483902986157824	1.2537601713229265	1.6837544455965523	1.0805730363176616	3.245769844751155	0.669315493031481
1.6041027634746297	1.052662787395268	1.6778152430215	1.0460212730634977	1.0680560168971285	4.209788125511121	0.10311078006628928
1.3413925948648884	1.5486912133423794	1.825735373576108	1.6445370799526375	1.7194761868728308	4.14026360285426	3.4079015728437887
1.2212198977014737	1.3367936337410564	1.0973093806510277	1.4486834011104812	1.1522226696622355	4.001205274431782	0.141294628786845
1.2260302850878304	1.5621576812306135	1.4394457523538218	1.6241210560400816	1.4836066633716962	3.8766170280770185	1.2911068593267825
1.3665207015480132	1.4032649274036173	1.154194010564089	1.8635761962407649	1.0268007059150737	3.5776163832533507	0.29945640185167666
1.6156245910928346	1.9897515057812267	1.9128233721324759	1.7924071241998178	1.4304706728151664	4.131950867926097	2.9351846635170724
1.4236388177815704	1.0619105414336405	1.1172577667214232	1.4967243511130206	1.848639594376712	4.449653086018235	0.7706281906653633
1.807290496709892	1.1240291925639982	1.7891888967242169	1.0599119846505345	1.295816672984094	3.6555390558991534	0.6320483927291767
1.4245803217927768	1.797870779689228	1.9891289154006948	1.232620332971683	1.2595714374877598	4.346419640472222	0.5420937556025954
1.56915456037421	1.445633076055119	1.1189847822138292	1.673169532403873	1.6026337914269957	3.6846684260387703	1.813149764192228
1.340522562881972	1.8513980681347468	1.2968961708004298	1.04128604196622	1.3217082795140838	3.3143408037185607	0.677961474397557
1.7765787343818364	1.5646307116019251	1.5043212676968718	1.887811925707627	1.1862729933129617	3.7811688418413545	1.1192231658258724
1.5140521247900405	1.4123329434645289	1.7770773937925741	1.5542818073930027	1.6357768017287817	4.616123778504619	1.4092146003600532
1.264958960360491	1.004141155756164	1.2767818280086498	1.3393482857716932	1.158616376445806	4.166035379091244	0.10933736520308117
1.230189032169707	1.6657621404970455	1.3224642195388243	1.4841307256260128	1.5567983777470231	3.3478724319917403	2.5169134959303867
1.0347578665843478	1.8821645503878597	1.3431150673503125	1.3823383680480252	1.0197537460666484	3.2229836126332034	0.3480241836842067
1.420990438920479	1.117625958610749	1.3035776935446046	1.2882847318110031	1.564833517425784	4.33510129218404	0.4211224929495712
1.3941668079472151	1.4575376187991338	1.7046301613594732	1.231934341477096	1.4166488004778035	3.9391471720084255	0.8283188346185941
1.5598937818618317	1.8234743054835367	1.5873252570559522	1.7544325994346677	1.6974526159037902	4.847851333198639	1.804215759532876
1.6699146489805945	1.7962062936034633	1.2501714418263052	1.0931148272120332	1.7033082516739624	3.3225244573615305	2.9823394733365935
1.6973334655545704	1.120700312347081	1.7486644017828348	1.6770196659080665	1.9276408241187208	4.70298562023856	2.7938042449684124
1.5250494010466025	1.5139475406187468	1.492999620917317	1.3876156533184898	1.165482505048803	3.0299011888866323	1.2517969643164053
1.15644656644226	1.5499100391406933	1.3819239114799615	1.1384636319221633	1.8848756591083184	3.079314347580193	6.671654788266031
1.3197113293056597	1.8680074975288388	1.6205146275113649	1.878471978543208	1.182393786262523	3.3463187029099557	1.9474943319712932
1.2137214021041085	1.6728245574438791	1.6917953165020372	1.3467860856600011	1.2324654947308893	3.5594839019634414	0.8192678003974049
1.5389751667964102	1.9793008893400093	1.5772266105861343	1.7430006674440373	1.068607355142926	4.803978805568966	0.2613133459724038
1.9591955639777687	1.6346827642318051	1.3531531457892731	1.5823046604334894	1.3220446885663444	4.539860050123038	0.528030230994644
1.5065646270776996	1.4818062749802765	1.3000094214191251	1.090551324665772	1.6716788723689588	4.032910907692902	0.8089808958493079
1.6641286174155683	1.1883398688881912	1.3931819912958394	1.951270728449682	1.8796249417071167	3.7096294395697273	7.303645079426067
1.6153995556102507	1.431166570332406	1.646517974106937	1.5132850343250386	1.0014990224524365	4.173784902794494	0.22439971373177384
1.195399773006121	1.4073589484782518	1.7717832794643598	1.9349424436587837	1.00866155463781	4.914827185090303	0.1601361509475316
1.5770492054848684	1.9966183013550811	1.1060943923495308	1.3709225072243694	1.0080966277900625	4.306628494243233	0.10191656070391282
1.5453852164718271	1.255123148725383	1.189858570568969	1.7534872236787835	1.3948607711585148	3.224121351113411	1.875371570897088
1.1034543418901883	1.1950996715629028	1.8745948104112158	1.1971234966848634	1.873668920997685	3.3588975084930612	5.676689584922374
1.877268789975553	1.2082831500417457	1.877052565371767	1.2445033043174523	1.231247357959954	4.375474360052079	0.3834106962429565
1.0582699947511804	1.6272224450463664	1.5859221317617127	1.7879121203374644	1.8883399437732675	4.8310629469585145	1.8860302835502225
1.6721470521885966	1.7466944856432982	1.9695267782693682	1.3099136579485997	1.7300029034770399	4.625118452723591	2.1547504232523216
1.497788704086095	1.712733273327942	1.2418294409910549	1.0836694378886926	1.2886919126531589	3.30509270156345	0.6255296306612391
1.3501284161720206	1.587357869094981	1.373895874329619	1.5544553997353543	1.9340736229680804	4.208077111615147	2.9367807267051167
1.8946720791782596	1.3823706793494146	1.6215239361098617	1.7738131477386374	1.4244892042588022	4.883653847130935	0.7848754784035576
1.9248437479445732	1.5122384267048012	1.0102789400098429	1.4825115985087551	1.983539992022004	3.5212925371308046	5.908617440840326
1.4709737268780918	1.0663311411683578	1.2109678043386758	1.9440209194936	1.8475529300674849	4.608580757057164	1.3352224920318592
1.452385324475268	1.4126801621618224	1.68182466530053	1.5718262831846126	1.8258945270908695	4.832306047165186	1.666007613368943
1.0337887072935148	1.8249863982880616	1.6669260086445945	1.2654298298931197	1.7919573535588564	4.7400517748984825	0.9777394568434098
1.7021193393671368	1.6843034382468405	1.207005473606293	1.1697099851665662	1.3772841692372022	4.127083969217477	0.3759680589517935
1.3259872515207352	1.9471865904900385	1.0368627841150806	1.3134476624830338	1.1972740186157982	4.636560663691268	0.10238418923733496
1.7433336405736308	1.2953008088254685	1.3662448412666746	1.8768195394586908	1.8999160610130912	3.5541000603324537	9.95586616429169
1.0189626631497661	1.4998170990884536	1.788852136668964	1.318776825676554	1.7904990922395916	3.6025792635462333	3.8339357149949644
1.5859875571854878	1.3522263728720116	1.3594670920615608	1.2462694995708992	1.8063829724538096	3.2899231015732413	4.803179745380728
1.184547049123107	1.9789202355920303	1.7255423012934217	1.332483009568	1.3388857090269648	4.312506378378703	0.5906576141334292
1.0622176778438444	1.98848295801492	1.396731549120546	1.7659664636422685	1.6823830350314255	3.4867710843015907	4.956960664649026
1.6086028562002257	1.2502301818461583	1.5522064132636146	1.7761570470247925	1.0005897960923371	4.24597752135522	0.22137557306082653
1.4156975441664632	1.8565404301267876	1.1101826943946238	1.0771277419520309	1.7257546858594512	3.5905399788176418	1.4207815680102711
1.9688495766495784	1.6755364388591618	1.6012823995069438	1.5682546417260537	1.32400711790586	3.893575574505381	1.4897941334626277
1.073557290838576	1.8041538116211675	1.9855891743994285	1.484895968408254	1.954634030906493	4.422614224376964	4.155947758977597
1.8530784012660615	1.83590870203374	1.4093971142351431	1.64269871405043	1.6849623867894008	3.4555954610576896	7.4318899552699875
1.2767044575063045	1.4616782041628709	1.9049114413185624	1.9933268928398968	1.3156203263171018	3.223954072999161	4.4990492721633935
1.0795139984685909	1.1158557650187646	1.2265450154179844	1.5251886259229912	1.1634208625382056	4.282196278870615	0.11215639053934699
1.9756558375354942	1.2991217116486171	1.188628628861687	1.2151056278062722	1.7829775286326632	3.720922176259494	1.992186068887624
1.0688759621448476	1.4661697681486006	1.4655715520066865	1.6785260115383265	1.7889781929288264	4.064595605525248	2.2932419535917536
1.7644826200154424	1.5304799172938581	1.777733340802502	1.4943327070106447	1.0347115360932353	3.5885822531561797	0.65635354128456
1.3266726254004633	1.929125059175533	1.5437882948858828	1.6549151260461137	1.9678448354508693	4.854459451081471	2.7055983133800376
1.2899850149244705	1.0205113732928672	1.3004145767217756	1.84737477421392	1.3613810075366044	3.2109054778147845	1.5286093737145598
1.3371631041935697	1.2310060850221487	1.8745686372975987	1.8003293944682266	1.2115701430329575	3.2575977557171965	2.0237541818967935
1.0821555608503193	1.5778316022538716	1.4358326735180014	1.8569764344120927	1.1575375561940948	4.027154047060758	0.4123881616063166
1.9437030068274623	1.021069988833112	1.2031611089284937	1.093994029609504	1.2706610837074999	3.9110016537441465	0.2005913658933213
1.3702882540267796	1.6708141390219706	1.7618605239983625	1.474629889156281	1.2159619176043757	3.505876090665109	1.2104786039571716
1.3506088706333321	1.9906062120135029	1.4442825001066768	1.7011276046217632	1.59087650162467	3.1233350186319297	8.343186054044844
1.2367570558255734	1.3881935038326498	1.340441911022862	1.3613141716763564	1.4156164608846993	4.8201489424108015	0.21336523449760653
1.807974862175297	1.921138333958477	1.6120991386096497	1.6677826612229856	1.3497355912642908	4.8148615185810595	0.7649787915949522
1.1180058339166208	1.4283280441886022	1.2565669906986905	1.171572215803648	1.6907989812313264	3.561352770762058	1.2275043485659929
1.903459685984801	1.6513572796426172	1.3010942317760112	1.1283605881544432	1.6769497283834636	3.4145735162544435	2.8672123817326045
1.6238872937292017	1.2046870823514817	1.5399042474974205	1.2634866739209063	1.6816622690974132	3.791508055588512	1.8604726050004852
1.8904626579356651	1.2160893993515716	1.3722682593953035	1.8066840950523155	1.5718890854638794	4.334032536933741	1.3579521591809984
1.2582917848511554	1.983794465254112	1.2772150888863214	1.770862909456122	1.9216762400192533	4.807518751155358	1.9342562643952927
1.20705115808885	1.2015933871541973	1.4355090808201665	1.5192277531238747	1.2257113666995756	3.2852565040377937	0.7556144120037114
1.7416751555630603	1.5310814419725172	1.3882484508006572	1.1527861023102484	1.8548455969963245	4.465517929746508	1.2437357615712716
1.7253715285739997	1.8361652248117029	1.8800818846782	1.5381728494694964	1.9520118864414329	3.795554657349679	14.351661629826625
1.1717670080482967	1.252147121795296	1.897135802578312	1.1400776593708928	1.962545953797104	4.468250418020133	1.6426350111641286
1.2701030416223826	1.2549042847018688	1.9028517870194837	1.1029477154108092	1.2755605812661404	4.208542801166134	0.3009069200022525
1.5268945451277018	1.1447098389428654	1.3325352063743203	1.3600746691088892	1.1268267914944394	3.1345555673603487	0.5296555404683834
1.1056350521212066	1.935063924338168	1.6703917370490764	1.9766425602295552	1.5320030492191392	4.338961188302672	1.9816933493621691
1.0772007245838655	1.1084753343445497	1.287315627434342	1.525979855690512	1.8612681151222947	3.2308428363149506	4.762637593545636
1.1128936237774116	1.2176997050371416	1.508813439409343	1.1291805947850508	1.9609956888215279	3.5155288847172947	3.36183842812261
1.2296319641228917	1.3624435438827085	1.6817366100090707	1.7518338539269782	1.0812229462471892	3.622306410437642	0.5827194213235172
1.6945575465431924	1.509820250991302	1.7202505376755126	1.9322946864504729	1.1928614487470364	4.295529041141378	0.8267987446897125
1.5666521362750556	1.2535264553293772	1.236929530891092	1.660543150216589	1.4509794410897527	4.543434571934529	0.4476408254718348
1.777617675985061	1.740719101910035	1.3333786431301884	1.4188387192881609	1.8674176875230084	3.128745846241805	14.205781025665749
1.1153989281521346	1.230920815887525	1.2389692374147367	1.74934859048586	1.1578223257767135	4.518702038601691	0.1333888232626071
1.4206262900794644	1.8630204897340048	1.3842526394101702	1.5874617711848358	1.3097545301989797	4.7877064767523185	0.3502980977217943
1.1899098704238185	1.1878937808595564	1.8467897345114863	1.9427932056078296	1.1235202661159425	3.9927450415347225	0.5635814947740732
1.965883019504425	1.6260113665813307	1.6378219844960422	1.3648764043733026	1.5346782290669934	3.3453659649291403	4.753621528124575
1.60276968748826	1.0201900318275414	1.6318208788482833	1.0847434419488926	1.9894033742238428	4.680367598025499	1.0435026426473055
1.569976425709768	1.30399845028409	1.4935196538306703	1.0255150823931685	1.9981099201299712	3.059110857771569	11.137480204565165
1.2184314057614545	1.7808177624483927	1.7475053095948878	1.37798906476679	1.1587747271865803	4.58222380926804	0.24599776638838425
1.9152013761753823	1.4589804387535548	1.2795258188751022	1.1755218519608692	1.1137816629743478	4.4019680384748945	0.12387690523738586
1.3507002183781656	1.7848430279591785	1.2551968981585633	1.9215663523663564	1.517225638884509	3.609643326981306	2.70508915553044
1.332111362280216	1.5663047321592545	1.9319149508286249	1.002997624852345	1.50390408593994	3.0079759061263145	3.645100834385493
1.28689895534711	1.933925725633728	1.0296942605971076	1.6708856806870096	1.5416701010712257	4.11611423533803	0.8216540191672735
1.9637531546804523	1.039105317138598	1.103678142888044	1.2568002548812924	1.6488279882771355	3.6939022596216544	1.0181440199004843
1.8727356596780875	1.4531057505241467	1.9334444694186963	1.9312322299526	1.346041137946889	3.918670633673976	2.8439657524417785
1.9145430207127807	1.2857270544573751	1.885538946872092	1.056530511819726	1.7450998582260309	3.3736953930044846	5.4608061537516335
1.4451039118426818	1.3683595869514666	1.04100979135242	1.2764761615610047	1.4422423891327891	3.4193634195107587	0.6849360087978187
1.71150984311651	1.1059144979683462	1.1291797800677994	1.4099355585210454	1.1740377537226092	3.6025456855432387	0.28374533892371906
1.2246708123523402	1.100928399740693	1.0423555642774138	1.089242634812269	1.8123911055775104	3.1857815064437887	1.6670371053458601
1.341537930510732	1.996802041658411	1.9007321752306856	1.5541983533770845	1.2639707469268409	4.897576383808113	0.4986252649904716
1.4801470552572449	1.6759515685613693	1.64657722102881	1.2941980367261068	1.62963166498548	3.1958155635378795	5.8266346450837245
1.0830594206177522	1.8374604097620242	1.908651953729272	1.4680978802557818	1.760250923645157	3.747820966705373	5.242961015434829
1.9642723774501167	1.7838287737800993	1.847495016348725	1.0881697161979869	1.5360622375715245	3.6322153394230288	2.813849689091898
1.5060157582878826	1.128885833303143	1.0030374207777717	1.7955911965489366	1.1906652096122274	4.513858205789829	0.12918918218653375
1.6107575740923372	1.4925277644365047	1.9255821876895785	1.4468446249841007	1.5721690916369804	4.426533405126005	1.6288184595691122
1.7947017192669077	1.7032369849595317	1.1514149203778714	1.3460517122579414	1.4805124477720677	4.68624842637466	0.3781130754430848
1.133702638927898	1.498522698317264	1.8232636766830892	1.2179596159982151	1.9588047619078384	3.638873891289927	5.841309312798709
1.5235593892582653	1.4854590099496487	1.0521696152902622	1.0464653565221624	1.7528709123821122	3.424844925458248	1.4477519540884205
1.1486199907483312	1.8585287206441627	1.7355965511542146	1.7446881948985011	1.3220757668083802	3.4644832255610116	2.382000580869875
1.7872689572331335	1.2792487272625794	1.5828018387965448	1.4756170062166802	1.9974013087148819	3.2942344483596764	17.6582290637004
1.3984588121129762	1.3674980597084192	1.1246859079109923	1.902763516688201	1.7157735928567328	4.559904876525629	0.9979675412674512
1.9840183138267704	1.5196442197665585	1.8420606949139169	1.7956516320761817	1.6916036601689193	4.104994000216304	5.781243469648382
1.3909217695300211	1.9343937901372934	1.5092515947601577	1.6997128345708088	1.0891575257058532	4.0350493610204134	0.4580221477909721
1.6981529611671449	1.3763113534940188	1.3218732470909544	1.8496814534413937	1.0994258185579275	3.433856042982113	0.763540547168157
1.3470637213568122	1.0672848421385843	1.0669374139234082	1.4507615253525905	1.2628466911389826	3.654933673543633	0.26517792569221593
1.9117944021806696	1.065969990211732	1.9967521535365744	1.9944562019996799	1.9102969387284283	3.9342611222165855	12.884471884244627
1.0536375493017904	1.1698211394554991	1.3060807225069275	1.944451019376024	1.5230415936071717	3.3202772659972437	2.3647445877440427
1.2770577071656952	1.9058397353399623	1.651001262137259	1.3152263601990908	1.9253712947184256	4.530025493398343	2.336647867412143
1.5208845949138141	1.198466013685313	1.9805786303095343	1.9832440997635252	1.307860357555627	3.674194304661971	2.47983949418041
1.966589586507875	1.820967826048789	1.32452832087139	1.2879884908037866	1.5756224481739425	3.6457273383975455	2.3030821984448577
1.8811823376733647	1.9343146236305144	1.6905414583725775	1.4212733706966685	1.6006217465292838	3.180287313628446	10.12644690015252
1.7684600766418617	1.515654478919583	1.5500759142926728	1.497353383052758	1.3331119157997762	4.951837343551326	0.3693093086158321
1.637180696788204	1.8941610402694944	1.804378174671708	1.9228252842654832	1.7994429635028353	4.9377305364187585	3.6673157862530217
1.6396204735930806	1.3992601639253026	1.30673606093607	1.519108353623296	1.8959269710426767	3.1497332464177688	12.225685143185668
1.8945394395011461	1.6067830306712518	1.9130964366402432	1.701993465594235	1.413327709371618	4.096902813024612	2.4668540139822257
1.2550378181663815	1.5428586981963668	1.1278465148945849	1.3288095049557036	1.5478155783797685	4.472548350696138	0.3372531475018391
1.1907315596501813	1.2475443580163101	1.1103592922285648	1.4752237726989312	1.3622405891023055	4.453870006747369	0.17781828946582384
1.0827080656786583	1.9257483860506488	1.142907443571347	1.934421459282724	1.575915720175575	3.2391838733002847	4.105071324077284
1.9081579366276704	1.0931333491121609	1.0012127881388362	1.6450813493361445	1.4711422053995165	4.799169386013003	0.25495894313655193
1.2421008062493173	1.736740209329949	1.1525831197480862	1.183882868161488	1.024804388404394	3.63284367950812	0.12576059967654002
1.5601503578079468	1.4312396074372886	1.4249505777263427	1.1882784389712222	1.7506252911221716	4.9061968764805135	0.5708030140081706
1.0405389277393884	1.5514340682976857	1.3197788400376824	1.9318481335464432	1.951012455409645	4.2038978675740335	3.3124326430001862
1.74533606351369	1.7163363265174092	1.4176285625874927	1.0279495013933146	1.5165845914083516	4.036281600451342	0.7200688696524992
1.2594244615732264	1.4858770055228954	1.3671820854959202	1.1890015955907924	1.925887196528387	3.96674112691974	1.9703466059986308
1.9884165791541677	1.013989374006432	1.903703223077696	1.7382103441920451	1.385948465244592	4.035887973884212	1.6529363192340332
1.1391972771586962	1.7215330133270437	1.2307294987371231	1.3622408577779208	1.3610269891895093	3.867418295678031	0.4613813022637725
1.5487801833579182	1.0882872210251078	1.0117568477851542	1.8586426500285704	1.8921507175383825	3.5561000312670408	3.8939876617443883
1.7309691637856497	1.0557375888684841	1.333469542763492	1.9102793049059663	1.0734275946309773	3.6024995737205403	0.4715492236777197
1.007420351105185	1.6771966743129194	1.8875419109651423	1.7669090397444536	1.8614961796924925	3.197732291368296	20.683237450888214
1.7662936199032333	1.0239944998248662	1.1611793358659528	1.7849227996297274	1.3290800609845297	3.330752342886867	1.1672520106885091
1.915146539558082	1.0752785794756692	1.4113635794351054	1.797468638619583	1.3616774105738458	4.89100110230164	0.3919167443279138
1.669599834847792	1.3163078040348295	1.1554245168631725	1.343671119839514	1.911305972537905	4.006890758328811	1.9251260901884768
1.8136966082755848	1.4276766516888495	1.960474591309824	1.6204938138029	1.8553068712740013	3.67223930919942	12.859408541888435
1.5724991231503664	1.599475370913801	1.532849868620815	1.8842118781775905	1.8206501489713955	3.3875685385827667	14.499402996608698
1.4982965303336306	1.1886300626239124	1.4562235111251105	1.4585860117082143	1.4955645338535934	3.336840961018275	2.126714363166435
1.1541959306118676	1.1096108034331558	1.6666352514275848	1.5920305017446592	1.8886941887737545	4.811224919924178	1.2534644009335991
1.549313626031413	1.1186254032698186	1.8377705892766465	1.1267354402039442	1.282303219737564	3.8472427124410564	0.4861720267860571
1.2580796040480346	1.928638823968035	1.3135316512667163	1.066298910483511	1.4339667305765904	3.271025355538186	1.1284416994518092
1.0629947206577168	1.9417640851814064	1.3851857122292437	1.7995189076830955	1.9204499184413373	3.178113702242284	17.77183059061932
1.6979300324388271	1.3905457897133622	1.564680960489328	1.3590745290108348	1.8391255889972549	3.7039654878325514	4.788398110354764
1.4109089638254828	1.625225641302695	1.4770746131539538	1.8306674748467693	1.59400823597802	3.1765516679079937	7.954947678348155
1.979624205893196	1.0293823892490743	1.0642953533724244	1.7538294403236436	1.2394329413441416	3.928994981269476	0.3632111897937518
1.8672171078298356	1.828680764760628	1.2435669304754975	1.244385570540978	1.323958601006992	3.097732667320087	1.710778459903414
1.8203038871885195	1.7385537134612463	1.2890212110593209	1.7744645805466432	1.13678301895165	4.42109590149863	0.3475989983016974
1.6484016292333337	1.7563045662941557	1.0712032011783013	1.9693531637189143	1.3473817119725129	3.8221010566656015	1.086823228001839
1.3311079474024592	1.5093101251530496	1.7201939340378978	1.7765064685842151	1.9388509060676082	3.9097018353642405	8.358763984690826
1.8261607272091835	1.3138933301551066	1.08766583850077	1.9656385395294311	1.8281316796543097	3.646760033423916	5.175793315190809
1.9517334757963969	1.5610728762877877	1.2023646756846285	1.354977287454051	1.303192407992375	3.8489815910498066	0.5679067029336996
1.1426312173193365	1.4163479239278338	1.9564401127490816	1.865973563766374	1.0208317096846558	3.344966962745718	0.9529610212008356
1.3983512362878363	1.8664795901423197	1.7918837415435238	1.6120925284198282	1.390017234557387	4.360810884794235	1.1668168830739785
1.488862754276897	1.733392698142718	1.6001736811882612	1.0883461228959035	1.7326213246261777	3.621131438884657	2.8904663683561345
1.3350912466235552	1.1321411791427094	1.8537891196233631	1.3849952270985961	1.9613646783413083	4.013790020413468	4.106933885997576
1.5752750099535335	1.0871610215760916	1.2775167502484148	1.4601372885675383	1.7713976028235032	3.999208544766325	1.4870450753659767
1.9187633388027192	1.1423811361148282	1.4283617363820729	1.8550528915102704	1.1918055003972041	3.0320589357260297	2.152565514151368
1.8464140390043655	1.5648735617462792	1.1176986090059882	1.2882069526668336	1.3234225360029361	3.6901195766488732	0.5466849118278547
1.0493767995091101	1.845270337258516	1.709395182720563	1.5697652097339818	1.8033567245262183	4.2568755858048	2.793853609080829
1.6273612251127507	1.014729633593218	1.9528563460977943	1.9022244254087488	1.5819081661352363	3.009704349283464	13.907504074902866
1.742973182208637	1.6049020864224202	1.3363085585648644	1.514869464845841	1.42450557610865	3.7607854863600063	1.347262946639239
1.6541849674107834	1.1686287855787505	1.053626203513312	1.1510325089013522	1.5232561612628253	3.7418688430050593	0.469903827164774
1.942450632410192	1.6523788696123418	1.8095335115798417	1.2037060884991897	1.5510668341615577	4.829988100920488	0.8433299216478731
1.971646656172012	1.7013332777027388	1.0172419966289603	1.0732515863072818	1.0430568593740088	3.632067654009096	0.13531208355142554
1.4126290761221876	1.293393972687949	1.3785033400093891	1.6283188094221677	1.122566345785184	4.57474858104866	0.15829321527411125
1.57828392917954	1.6440214624861522	1.780547015097849	1.7285222787906558	1.2228461233374623	3.4070687815304113	2.2510518122991603
1.1304915991774929	1.3135324957509904	1.0733948214948748	1.1627061692798013	1.0954292123099636	4.836188569161554	0.02833525527612409
1.1892201562951912	1.2493424811085756	1.280875597998277	1.923647887058696	1.4054677851187931	4.572183439534929	0.4114354820393024
1.3284281398668325	1.1964466526268993	1.4366416348741546	1.6441096401040143	1.8016262078716518	3.087982936243387	9.891589666340533
1.1528428816350011	1.2404933239263345	1.0626726098427859	1.6749546076363888	1.8005238504099603	4.216800496950235	0.9435253624180218
1.887037503171597	1.6043519098346497	1.0990657278802225	1.1391236281755504	1.2004505537887091	3.9551346643330763	0.2046611384149721
1.504026664927948	1.9723456794942769	1.3676660288484523	1.5032543136533911	1.5356248263531682	4.604996395558876	0.8221842700611451
1.2079263094122288	1.146441293083421	1.9114680821568588	1.9379351190603509	1.261806231443418	3.374639094937294	2.102633290315236
1.0787008748052265	1.9161155279216315	1.2108669425537257	1.8632822892177785	1.3559093958390385	4.569602011555168	0.4107937450323363
1.77201285410177	1.8875888036525053	1.173546017668925	1.186028141349892	1.0799796152893515	3.1385571339446927	0.4896178175273311
1.98240040543231	1.1716890676552958	1.2263337826180694	1.7550197847632476	1.7597669571577637	3.842070279558532	3.176475146243656
1.6517175475359558	1.1852386476488856	1.09736278402349	1.2935468445439602	1.3414299537126475	4.419525072866326	0.17014293874408193
1.79958164837926	1.296737637594906	1.6605816691195294	1.0540737189714853	1.730614896914195	3.7476912823859014	2.200083631031484
1.400989258683407	1.3114368820187263	1.4380792860707199	1.8433346808375144	1.3062366668454823	3.5320871942123526	1.357533251307959
1.3683452960724427	1.8827405365741976	1.3573662996380067	1.1099659680341132	1.1495994022975349	4.554420295638956	0.11342891536866613
1.5768506761400318	1.8288607312053329	1.4960544894137464	1.848861687594319	1.6622296948217559	3.0461950769599424	16.615977767501832
1.4851622488474243	1.3582915080314495	1.378408948993742	1.4609109041980783	1.848907312271559	3.133222880097147	9.78016197460232
1.8433033456287025	1.6914234928835896	1.803183846172528	1.3174839614184282	1.857202637748296	3.956270814244064	5.888723467215788
1.7092497679124552	1.8223032609771928	1.3586204814324352	1.2381409798824778	1.1583352901036106	3.251272887006789	0.7803256663382271
1.0935718897250202	1.2497881167990008	1.6847351906438168	1.7390597852762384	1.893959346550817	4.81220470012049	1.6510313423504812
1.9675862526937675	1.1679765252886976	1.6494864251832018	1.5650418543121578	1.7566243697595252	3.4435299067362384	7.9379349785593725
1.9317734984363837	1.5900413730667338	1.9614865459643795	1.4348495637362406	1.9179240536472533	3.543781945028821	17.488012906668967
1.9891956781787588	1.4866448759397157	1.5351641832809872	1.1615456550326877	1.9988938120541755	3.735275724282154	6.34282767027681
1.5075272811044385	1.7535140913096587	1.1713978842753632	1.172590801351406	1.983363964972812	3.2679583970503936	7.104035633147283
1.2991210857896474	1.90782528764934	1.6983519384287304	1.61476339349024	1.0543928096376949	3.003672904200341	1.5423151019369403
1.707968256195942	1.7245817217678665	1.2980457197879884	1.6259347355421323	1.6697315926295904	4.148735132331503	2.0533058012869363
1.5853506720952906	1.323009132396775	1.9684167328345599	1.707957456500702	1.8352173903125504	3.7362707041113854	10.041163596386673
