gamma	kb	A	v	target
3.0585779702763816	4.946811465448015	3.9960448062563967	2.683647779999709	1.6138129797665357
4.025677632850817	1.2051598840462572	4.251071137512215	2.8373870351674486	0.26585340047070305
4.148705359039806	3.7426758873607135	1.3797752834428765	4.369762803132277	3.7644340966628667
4.478641548667333	3.15284361899176	1.6074289549211973	4.763411455422497	2.685833337300575
3.0059007169890184	3.687256216677445	4.471166122569564	2.936595464165757	1.2073055595418505
2.468911587934634	2.5115897782511736	3.5465348781192465	2.5524333055989112	1.2305612003703197
3.572982591545145	4.2079001947776655	4.8691946582367205	1.5113503313693335	0.5076175062925804
4.6982111026214834	1.081274943696778	4.439919620217999	2.0677458353391254	0.1361653128318347
3.0799169107028592	3.72197926340136	2.063924606395066	2.2994521509489467	1.99369404307384
3.6512507629643274	3.4280885100893084	1.7607862773347611	3.019139612813039	2.217061658831497
2.164371833583429	2.293391709126082	1.8976278241697504	2.513175582311568	2.6085450342239342
3.8511723950716035	3.7363775973754407	3.233963916910265	2.7560285623731966	1.1168010821118863
2.4213770688010934	4.1085364590395415	1.5784213903523971	4.151507060200155	7.602574133694698
4.814475590723352	4.866621642428436	1.2413430099310123	1.6162456405508867	1.6611479189045508
4.130063572986543	1.9457959743251767	3.7706712577553336	4.771225093600323	0.7866025999779456
3.29748580091101	1.415891065227019	1.0992079946010596	2.1317331494106875	1.1951707765759358
4.3598891495312975	1.8297694507602642	1.140051359864663	4.617196569450818	2.2055929787896043
3.5566680936633945	4.875532724349968	1.7407479104374466	1.8948121351143303	2.075764111554804
2.721214801018004	4.06733090058512	2.156331202750632	3.3881698150817408	3.712993046570036
3.6058395737731415	1.6513753766039168	4.6439352881161415	2.59931370920101	0.3547077417521328
4.854812591362098	2.53602905425977	3.399875987983223	2.748677663306279	0.5318775907598698
2.6077820585336164	1.5400306533101549	2.6844392414616034	2.9727201388780014	1.0607245824493603
2.736076190733405	1.5686167333206846	4.289528827994282	4.90313321441841	1.0327903336558883
3.736852762408101	4.808363470364797	1.7484536097556103	4.194105677343547	4.214354944747384
4.526642712383385	1.9646066639260968	1.6634499510240377	1.995794108368364	0.668374923493376
4.316115191320266	3.4542238268677443	4.121695995086167	1.9457643139135845	0.4917395564407618
2.8288964347088754	3.811892243561724	3.4128554830725353	3.426295003636384	2.0924657420063
3.406248286419938	4.794000802857007	1.2339591097655491	2.184775931987809	3.5274738197691025
3.3915056282861316	1.2683345009706573	4.933234028986735	1.2702428683324682	0.13655809371953098
4.379423838788665	3.0673681202327487	2.821714113781894	1.6216405114533452	0.5216327030372724
2.642728965252606	3.3566791769668844	4.843820754077644	1.5031814266993682	0.6341138762295557
3.1341163078593417	2.5426221784153697	4.144516525479982	3.1056790160096	0.8927840821639454
3.3043021970033752	3.910655671858645	3.7509158030907614	3.1901198976741085	1.443377180621631
4.896002319209027	2.5554795253252442	4.922650035526282	2.7966784634696853	0.3726462672389441
2.257711960410181	2.480041416544757	2.1790451783441345	4.4198223042513005	3.9995977670946115
3.4078544182094377	1.1847243144864374	1.7502630001828052	4.8297946604301	1.3577269272037158
4.390101290452435	1.1455992587911499	2.995542674429504	4.246716203599318	0.479068678837457
2.1233555082151283	3.520018675528217	1.2438880504434329	4.589629318997315	11.561763033360815
4.5147839461271655	4.913877579065515	1.6657080563130524	4.786818562353057	4.017665527624022
4.01400667924085	2.4871072905178093	3.720487124647169	3.77069758552868	0.8363194691598842
2.69092759592034	3.727268302307796	3.482028529304225	4.686200583583502	2.966567214740142
2.1334221168165715	4.343572162969399	4.329473416004151	4.613766408896815	4.0839073768593614
4.217625735894236	4.330618217737476	2.325073373070892	1.41736793575432	0.8204654787352057
2.7658569624021565	3.827039808935716	1.5137538637225956	3.8278629166706097	5.480353459637271
3.750067132356565	2.374059699012935	3.7770758331595187	3.599109759089241	0.8225981471109466
2.109082092901416	3.134744166234243	3.087869828684084	4.582563016246584	4.194574103561147
2.294902447220836	4.337638496188848	1.8706398922539809	4.387840021305659	7.857364426813665
3.4953150960804336	4.527225463632378	3.6063757394667495	2.3218136528952393	1.168054528437153
2.0374422647718475	1.681013626138426	2.7282637365330022	2.9018182783522906	1.7234201182397622
4.424681816578117	1.3596125003186623	2.0823945463516718	3.3680400482676305	0.6421095810510358
2.272955741172964	2.3348124975634796	1.6452618814489608	1.2394420429617259	1.3817513357529327
4.12689803766345	4.703326935433354	1.4841132250315257	1.0259199179371823	1.0397714173893668
3.4310885748843867	3.2264241502955597	2.6025215231107337	3.895392725822983	1.9864498098055592
3.773513158080135	1.3387653691092254	3.148130755465215	4.967747597358013	0.7616948141459873
2.6977523541725588	2.5203475344122754	4.820154631367489	1.1979869970831376	0.3689582473628664
4.22212727770939	2.1766025130283824	1.478691635734537	4.559574041081167	2.082970363549573
4.551862252096285	3.6772118215944016	3.9830090634796678	2.499294702520872	0.6496339407423042
2.9674822769421443	3.9974014013547534	3.9226142758031433	2.1292023410609744	1.1028292135843518
2.223905103957305	1.1095424084886374	2.958786551974947	1.5938217341902092	0.4883399665356164
2.595045071658316	3.984410797857021	3.7741959052628684	1.1184818800482437	0.7402793967968554
3.1281152793668072	4.722992191261605	2.756362544487471	1.3944158336396368	1.1227370215488055
4.837373407091633	4.4627310171974965	3.1844898489265807	1.9973633535384576	0.7294303986314676
2.8797802445764313	4.176033285061761	2.8054868133343103	2.098748136084044	1.6619155912306245
3.082026859153123	4.34782529571887	3.749818999101232	4.916877267630206	2.73819781623384
3.518469453826464	4.4734960391395004	2.2633804813162826	2.0336254651568497	1.595966512821992
2.878739669502078	1.4248713029582325	3.0872312007181373	4.490555210242455	1.103163590860907
2.5309987197105275	2.5537027047331167	3.7679873831120627	2.8346777303062267	1.2548440647670616
4.109143431102316	3.594291568861657	2.7049514147221867	3.067818579486957	1.311120932782092
3.813327920438212	3.52046133523442	3.0705208244058286	4.615304307982999	1.8809078403016952
3.8938395470447236	1.0084932996404237	2.2435387586742808	2.6234524349653996	0.40750992225044064
3.542870100108245	3.2858804213672994	1.3201018364129609	3.744395484384727	3.6652352698876496
2.039840850939486	2.8178997617950388	4.016806522933517	1.1213587603061024	0.7565233411098425
4.735983470546944	3.3471380176959653	4.107908637996435	1.9842029499633296	0.4327469239030772
2.7047230386569847	1.5185160150795245	4.981821718160506	1.4449277286523703	0.2583589375161205
3.8570329558198666	2.344302795906	1.9040367244480303	1.3664210954195988	0.5888540862186902
2.9660614261848783	3.1367759116688485	2.925973386415091	3.3799315293819863	1.8429940899398825
2.370496128249166	3.6443681672129777	1.5899526634728618	3.567336601311412	5.966289556327554
4.91424337350647	1.8832057939885405	2.2377491395828493	4.464026428378659	0.959765898514102
2.667671481414647	4.006992131690303	1.5018062984794942	4.709129258921672	7.534157201433994
3.136191351357051	2.322681947074842	3.73752647776656	4.668004700475613	1.3579900836861192
2.94620189305814	4.534127777897331	4.226101762390608	1.6907206094999978	0.9320468875566678
3.9025088737756657	1.029630792265924	4.143497084285436	4.821510371901625	0.4127851202044055
2.642564999933776	2.2326973150610328	4.127570637719732	3.85300452507466	1.2688558615197711
2.9017525878098405	4.866625679258634	4.603334350542854	3.302122130554653	1.835669700316404
2.594364987259186	3.9304349637841978	4.695172590702461	4.099233379396501	2.1523056670094958
4.977993371275408	3.026439719889502	3.3478578933992424	3.7537861871816625	0.8530421479104211
2.9242742674313598	1.0921452065138388	3.072499221655105	4.624481634593333	0.8542494133761798
2.7398191668386245	3.1258530651168637	4.606600105262493	2.0686448029152884	0.8068073795208551
4.69374111794275	2.810233757269491	3.489091441058043	4.400962374968545	0.9596465286161384
2.180269933279943	1.8104365242344755	2.9075763568795083	1.492412067867943	0.7873350440625259
3.1782951746173747	4.846461711253305	1.5136302537008466	1.7152640801932109	2.5212693830378146
4.198650463747682	1.1905735618701851	4.370194691026448	1.2211650455918075	0.10400711004381527
4.426939921754409	2.0756084452199044	4.634862390477254	4.402620598073939	0.5753251441999946
4.355861880789769	2.947779107033834	4.909912019783054	4.746106798234496	0.8490918158624491
4.994648089998374	3.4722872350424168	2.5128092114634373	1.0673078949379593	0.3692047878014819
4.118690679580892	3.6019504627626633	1.1743321344328748	3.5812493022093634	3.5221596945704325
2.5062947899947448	1.818918418558748	1.1537607201875142	4.2559483299747525	4.454344927689344
2.266924057988684	1.6532660126468937	1.838963031012021	1.7426138520350247	1.23657458941175
4.799875629650102	3.9171442525799822	3.1765708280494587	2.3541865128010837	0.7639809101493025
3.7648807581996047	3.1632890413517463	3.7507506608929218	4.6913515185893635	1.431008626114228
2.312306024155209	3.6147771874925763	4.322489165734158	1.9669846684503889	1.2534686365796897
2.600287699657437	4.464815202062834	1.6484495285171483	2.4444275705601206	4.137204038168494
2.4689291328082565	2.241517163196121	2.7862594405010777	1.233506405142971	0.6755555720337806
2.0397907410953793	1.081408427945119	3.845318277060641	3.276735783179837	0.8862432402521863
2.825479038508957	4.776152515846947	2.485135219931954	4.3828609361543815	4.614333745404331
2.7494560771919936	2.2851248347979967	4.557098296930938	4.042571716606043	1.1587139182997703
2.2873923904528466	3.3125784866557564	1.9463549849636688	2.9653981108096263	3.920271940290069
3.85028280873178	4.028056435100107	4.3223838271517785	4.618127169477834	1.509906836735927
2.9640151490262934	1.560170192764557	3.5382864460244376	1.5120044364435956	0.3394589157597984
2.049918299313996	2.7193974820451907	4.674503148682909	4.619431977581769	2.5595894155418915
4.701357375407015	4.555805626540291	4.599793708623821	3.358085184911745	0.8985815993708587
4.678783671012203	1.7389723662033545	2.4778693925787048	4.544513932826322	0.8669568026853038
2.797897951909089	2.756861967878716	1.587133292749733	1.6061424996964044	1.5517460790145807
3.421249486860038	4.778729794965772	4.831264250739388	2.3946900126357877	0.9782761004400397
4.5548701483116885	2.2398394606258294	3.4073525399782634	1.5614835223524746	0.2887443439359953
2.586826280735152	4.071084701115948	1.221053597792602	1.4683452292580244	3.0851352118485385
4.191057658011458	4.969664100305878	2.5461049324776965	2.267999314062993	1.3872636444550388
2.513496198510926	2.3898989502789947	4.815733390833766	3.146556177741406	1.0317423525570528
3.6998967699325753	3.7987307486238264	3.7206304131382897	4.0431358267292765	1.5289495397797863
2.3147277884314916	1.3058068431512888	1.41489845653819	2.3757967481226983	1.6677352509679482
2.659259350516824	3.157834495212248	1.5050932527791232	2.4966867028443915	3.157008347452144
4.8639239019617415	2.1848944477786145	2.3639322741775577	1.3300395571567123	0.3181496311658093
4.907111473546633	1.611984577792971	4.488589818127896	4.382126731609692	0.4027913111355832
3.136577742548985	1.7412638433202579	3.5523046582951388	3.177032031479255	0.7288820757089975
3.5717847917821706	4.109180334390462	2.332121727661056	1.932653208085404	1.3241076479824778
2.838669870011359	2.280001465621163	2.0919015348371617	2.5850128578642786	1.5323318753397062
2.8874269622658715	2.1133358520297136	3.1397239572066225	3.0815405037778203	1.0989420198703628
3.718353235310599	2.675966809059516	4.074847505397007	3.7796247668709104	0.9130869959654354
4.593991604877454	2.6119258583110145	2.421753634337536	4.4687051176845545	1.341020829891488
4.70450966700054	3.7051804810827207	1.6072888126426967	2.2762088033039505	1.4164355293154232
4.950439540411184	1.0274552228717195	1.4557720710817548	3.9930201086007786	0.7133876697756641
3.347539969684139	1.978587111143895	3.548260296171105	2.929510895984617	0.6958599255855532
3.043538538359362	3.5897432240539513	4.168302742651147	2.616585157255884	1.1026969452241824
4.799722982194315	1.1008709536403771	3.807763195023848	3.6688981144045063	0.27915807648145324
4.798122676437961	1.2999795270590466	4.8651542922151965	1.5808908706569436	0.11121741543958556
4.237124430058652	3.2415386210626154	2.5106311504326846	2.0848578709274967	0.8315442169827197
3.8730370729619743	2.426994679453168	2.989652211720648	1.8392243677444269	0.5196867413935724
2.753322359412244	2.7694261926191173	2.1939566598973546	3.3329097244421995	2.3995153386603407
2.2170864575537474	4.995918306044461	1.1546956565651298	4.22990547473311	15.036855565240419
3.0950737185443735	3.9087091267663383	4.567066690566324	4.776065074774436	1.951043381356478
4.2329051631958565	2.384140789917532	2.6684321827608217	4.201764205099837	1.1612198213844682
3.3749345229449728	1.1514250778004822	2.9585421415667654	2.2040104648624768	0.3611768749262516
3.357875833230404	1.5433125973796145	4.003492735446752	3.47796524699636	0.5686161142853172
4.627942888595145	3.512037838681666	1.9110327797779985	3.6857622841184106	1.8670585169416305
2.0039576167364865	4.447798497317704	1.617387560737913	3.302181481173238	9.045166460857855
4.071399083304685	4.27739332720061	2.068845240736345	4.694074078389017	3.1598383935714764
4.474151431204428	4.514538533924279	3.4997500486946054	2.03347509147762	0.7550338951492237
3.2204004398017902	4.456851800751722	2.7087820026073337	1.7948343344991753	1.3299864060973368
2.2752228890529995	2.4808844405380284	1.632175033196127	1.0085679715045657	1.202150601635792
3.3341051531779713	2.7507797813918504	2.8653359084716308	1.4427723493789668	0.59341384437816
3.647991748967464	2.8983371238598146	3.658497619478569	1.699235505112051	0.5083736934685547
3.157507887357962	3.6030750095194906	4.125602606210377	4.156059337100702	1.6823457605262668
3.2644425980202607	3.8833671608721576	1.0117190911124618	2.7336994730053568	4.633807215607979
3.2127590782444324	1.845655410691546	2.9606771366775964	2.005005521547679	0.5648602475396369
4.347412207081994	3.5916562331404616	1.2193097364921837	2.5280283042375724	2.224607808454653
2.2098207343246123	3.7339816671097084	1.3397451915498078	3.4287665860574186	7.898904669986666
2.0929782139412367	3.2004341944615247	3.8501054983183542	3.0504550640592147	2.320007551107872
4.723685891036114	4.3934656411768	3.469191400848835	1.0707993564475466	0.3641782757996258
3.409900261708208	4.694895912033218	3.3402876451172263	4.074017807783509	2.376106788852405
4.518169475902359	3.0034712425367633	2.8025046854831897	3.58769091492326	1.0928873402886774
2.1764307200791593	3.6789140347517346	1.643926241149685	2.103938362626939	4.002247736253971
3.8414905412838487	4.981609910775507	3.030774252986645	1.083818868618315	0.6269409250831802
2.775515089512763	2.329430646457308	4.440719084563589	1.4634947815079586	0.4323777073946431
4.396961518579049	2.737401033941377	3.181730614260631	4.846115402103226	1.2273774644023532
3.455139530113325	4.818593620171908	1.7926921501822823	2.0891200758692103	2.2871877067860176
3.4663136685350464	2.045781489874464	2.9658121551273204	3.7687137480574737	1.054048139850802
2.8316173189205243	3.8117782155565267	1.4158833781211353	1.1933316612151221	1.7539877762444125
4.500845580998629	4.148408607924155	1.6089090449277603	4.202664853610087	3.0952935074418115
2.030083531449981	2.72972434029081	4.448204808236199	4.6041740403934375	2.7429210347720443
2.2776054899605565	1.3734908257058749	3.5578612391319466	4.3991972842639635	1.3292706815825366
2.850484835109788	2.006682830806872	4.951259600928618	1.4858424956374223	0.3254245268802784
3.5683386788311715	4.276075306648309	3.1197403469663167	4.038653557145423	2.155317243159019
3.959630750752527	3.8052106453374392	3.2316231851094663	4.581082921725541	1.82258843295714
3.9339587913951566	2.009604946869373	4.051596069242402	3.785108082659787	0.6398951602423684
4.982389738515998	1.4637658310079016	3.7505460710372214	4.371570436274288	0.4284210690296419
3.2254061976185056	2.2669717863196146	1.863603960347569	2.5822460862587318	1.4114998135103134
3.5168313658077826	4.801279379807747	1.6034759273696202	1.0101854471990488	1.201825801390663
4.662840242707183	3.2463772209873367	4.173447478766715	3.1351527405141555	0.6658014809598176
2.6137307354890886	3.87918755549929	2.027602649814041	4.062216665136842	4.8160383941828915
2.297665087254729	4.383345465260477	3.5243032258347737	1.841354145892088	1.7648473058051497
4.649421143685768	2.379753648966949	4.675561718159481	4.464739639732176	0.6226878066969697
2.9327382661181574	2.5790971954391053	1.492396991525704	3.9905203139895913	3.5681230660798926
2.495854533473067	3.8190076858853264	3.6338125747033367	1.414813993293362	0.9940265710214576
2.890440205367681	3.5182032238432743	1.3838472870307417	2.8616454485211276	3.8484481085411706
4.5751356530776555	2.7188297560800283	2.985177007069705	3.4233338318005817	0.8721047532582504
3.3021759634828536	3.3792184763885373	1.9460186184125328	1.9031918145488231	1.4355334809399638
3.2372649030632465	1.3860540959971064	2.0471334168928386	4.966820494828552	1.5031249641879114
4.182998675934652	2.789615507917404	4.6452475364149555	1.8599415005812343	0.3509120760004239
3.9119054538748586	3.4121607068815236	3.443242700407899	1.7970595013400037	0.6115712052002316
2.900037245579224	4.3279999304166825	4.493657219105723	2.863267554260412	1.4514000104932128
4.26593228948142	4.768238445254837	1.6659547791646778	3.1363196226309054	2.7485769179903405
2.31501271368649	4.076118384593147	3.960008982328089	1.9945840864553899	1.5612520298034194
4.04027818862124	4.156039814241429	3.9529669804461736	1.5285515872991209	0.5285952902547301
2.058897160907933	2.917467678663803	3.5877821181792897	1.1834853686489453	0.9088434919593568
3.3740824333173363	1.1050579300889276	2.233126526646648	3.3401460779322267	0.696211802192343
2.683062717412981	1.533109519605921	2.8057752251365797	2.931205929495678	0.9516260784666748
3.0654440524187443	1.4727032578112471	1.627622725406864	3.6469937580262886	1.5976553093762575
4.982617112718116	4.0931789291170215	1.049891827940986	2.1617325579485427	2.11616526970328
2.796111143061037	1.4554518246685504	1.0783106749351168	1.1277865070182431	0.8475154370397164
3.1565215876710484	4.2843445996518446	2.9274055980016835	2.6261081310650174	1.7822158030795443
4.702343776785277	3.778548940017206	1.8638000315323702	2.4212933425260443	1.325856135155708
2.5780822463898567	3.745848979517839	2.940914282708087	4.752636039318909	3.8359489645887246
4.897469142568761	1.3911385375575254	3.2923784060058217	1.7197501512096107	0.1864418089294928
3.635912307677615	4.289356368359074	2.400406210706927	1.9377589490739424	1.3136394471411246
3.468973880944956	3.142633372124201	3.601918436612526	4.693424718278778	1.6585677039924829
2.2767593148628	2.7480438639763087	3.313369722263959	2.236007781396916	1.4525063404361611
2.354030583874396	2.090205242645483	2.648064687465267	3.3659908137607872	1.962206884708465
4.106442038898819	1.6046105368875678	3.7376152644448566	4.969604661784281	0.6868052900396772
2.030187670663507	3.481297307462815	3.4759046929967234	4.780001646591008	4.647131400802901
4.947393689525893	4.5219391942139096	2.515036743702268	1.868005608255152	0.8508404274719341
4.73452428719346	2.921263101280681	2.6684595541620637	1.4011379382345526	0.410729269588729
4.02381066097248	4.896083444823013	1.3322732130349435	2.408969355277648	2.927737911326252
3.421819250726533	3.964534373235753	4.214908845449869	3.9429848442381066	1.5313955531211183
3.164363422695867	3.869464722935884	1.1862933215893818	2.1590308564147267	3.2537746371606677
4.337758663598343	3.724156232530095	4.628014280597289	2.8229509165823465	0.6805837832201059
3.994448142623245	2.6584984585329265	2.8878612039641602	2.098278575082558	0.6450694079296233
3.3780460472111624	4.172756296072601	4.212719106236527	4.170481965688575	1.7371067442014363
2.6841070835922998	4.5882105426500805	3.2258578296198577	1.1219016630193337	0.9475086960027769
2.8732155003970044	4.965436795098427	4.545776173771044	2.032374726342976	1.1851285293412404
2.346282610115958	2.1295980259658185	1.3905196383229232	1.3082754643694303	1.4882759690950218
4.8672602488148335	1.7754570195709525	1.1263704458574595	3.4757176301157164	1.4166742637396692
4.406164672779691	2.2334604275578025	3.6011573426864385	1.2242970730481075	0.22292426111933286
4.84024097415179	3.3893203223817587	2.7541894790241384	2.0642429291274134	0.6614867192737154
4.3681587913685265	4.211499039841201	1.1110915193388702	1.335712929827587	1.5031677349949693
3.1718880581738307	3.0694556879162485	2.8394527929442166	1.739452745296857	0.8657687640951991
2.2756217242360712	4.474122763531959	3.519878734193816	3.9734832228170385	3.9594026701647316
3.5942388532188523	2.4985514987000177	4.153009243154978	1.7064265714055251	0.3957337161153259
3.100975381333116	3.7163195453059807	4.124071578028818	2.2877558194150622	0.981240715219286
2.1809161877269094	3.0467830748105698	3.117198905712101	3.4778629890736283	2.8785276954180574
4.589767176768925	1.3222013563214627	3.6382865661077166	4.936387227960019	0.4997394485116943
4.252087674011969	3.540857924527677	3.13206412929246	2.74231963493736	0.95330897859821
4.068097280129523	1.4968773686064996	1.5598260612365946	2.266081846980167	0.7087882612197323
4.4296710559462085	2.65341333655284	4.913586451510241	4.154289441218015	0.6541097000980115
3.415634300808004	2.9479074559555776	3.6198778897737314	1.0079919460342643	0.3398175459536532
2.0968447722170733	1.836973301799469	1.3773393802973328	3.6685859256117697	4.460827254316699
2.2614802041259883	3.9624671336934503	4.394133346035165	2.7742594089448858	1.983166003417308
4.10451025614546	4.1289596813289045	1.1222520086981025	2.4688072582324034	2.9257979903494675
3.994684392336172	2.9436290492735395	4.578690701742572	3.4037135567802608	0.7307077578003577
3.8391429281246574	1.6390010698540047	2.8079511950869183	2.671267789845324	0.5491865002104018
3.158705076368353	1.2818617666992882	3.644631833783537	2.4619190190424622	0.4011141481285613
2.603688393518288	2.861159826142102	3.816163000131533	1.1411450193274866	0.5335020038016014
2.089771621130048	1.1540621568745473	1.7507435865663192	1.283572634511438	0.7764108777853724
4.282853456712417	4.7852823381973035	2.1981277998677355	1.4979006947749889	0.9933130781538956
3.4639103481926226	3.5377412799175234	3.1334208516157847	2.5531385910889735	1.169921786483733
3.9486330302113375	1.4760405627343416	1.901534438031645	3.309041721196428	0.8711152445339476
4.510901474233582	2.7320038627166405	4.290402219428831	2.8478406512643306	0.5165119137966491
2.6186141224439305	3.0340414306866097	3.151077020067805	3.5054345548682573	2.0852639080548303
3.4546065064242453	3.528036207717817	2.7877863999288324	3.713948016462112	1.9148178976052388
4.933267667700979	1.3363992011974948	1.4487679935861717	1.3985164670607726	0.32798308517458474
4.825802856875182	1.6774769535661886	1.1185743128530916	3.0100785847142237	1.1799047979839712
4.506373163247483	3.7720606592395	2.6231763002565494	3.1979041400383736	1.3114704082727768
3.921359043898822	1.1834331820156363	3.4876711142790584	3.2074226714398133	0.3725456322459639
2.442377849521629	4.023085039466057	4.921499691312095	3.9614613278273176	2.245112598043008
2.686738653432532	2.3328660070147023	1.046448920607109	4.2429813996248384	5.607833247057762
3.2523456744747383	3.2107351829022157	4.6788067834651015	2.141537543438932	0.6524692139231887
2.3541726774440157	2.806451802656132	1.8305629109290529	3.5906127258215172	4.065064567248384
3.2441850416933846	2.0601811811550053	1.3246562421170327	4.5251087946097455	3.1359749671640538
2.235894130441675	3.955425227513497	2.731324242856654	4.766180285911981	5.5848191729825984
3.3134368334522915	4.802343309246744	1.993268749567655	2.0742436308536707	2.1601776329073235
4.872093237929449	3.775781117124088	4.1828338820520745	1.799950776997957	0.4196150103717348
3.646361219348824	3.1315113483086585	1.5858995384369634	3.448428422187188	2.573062938794992
4.774158910611579	3.222361680310301	4.1582741583361	2.0570194549299425	0.4223566943051736
4.4319307462087405	1.3801586244874349	3.1012588467000923	3.9492577031749274	0.5121155297406335
2.8209351091802906	4.695076683891057	2.7548542523630117	4.953874740719828	4.636546444028609
3.0125377547052388	1.602079049332127	4.654921149798887	3.916826829588201	0.6698259163671748
3.3469261729707522	4.0968101448602114	2.7728009768830306	3.8597056673438	2.429863622352965
4.081027496366347	4.2502765793982284	4.793949601421498	1.1111923082072883	0.3197550265226353
3.664684523929633	2.7971500528109647	2.805428255066496	2.121135504583267	0.79366862413205
4.309090495517342	4.922042908875766	1.4312730927802138	4.274245426147509	4.441950351109079
3.253530957550036	4.903850544409295	2.881140340155648	4.0532484925021	3.0613466798702764
2.263134028510544	4.021681072619897	3.3210614637570086	1.9375212948800595	1.8574954699959367
2.6352104594552808	3.2871784610557837	4.16152215176107	4.785095506313456	2.3114687471629916
3.671615434194359	1.6450799231818278	2.4371276319651987	2.668489228644003	0.6742178383584413
2.7449757153294123	2.745429648579467	1.3782680272543175	3.8539395758702937	4.39938684438568
4.83887330712503	1.4757208573063223	4.118756276232896	1.3785954912421996	0.1286681912870623
4.644243892598444	3.112083062802736	2.36249501438077	2.469851305073191	0.8927783550060584
3.0978663265671624	2.9845022746214043	4.250863567629456	4.526614876109738	1.5149227310121205
3.3093566422057625	4.52505849569912	1.3218504476327329	4.266773692983742	6.324853583364321
3.655187877321692	1.9217062810458128	1.4480911611494416	4.413127235738357	2.205678953630164
3.0831440854502463	2.464724228079481	3.835342686165908	3.7994323235882335	1.172097024249083
3.773670524881781	4.883379916795388	1.2000005360291746	2.421977325373309	3.5534832635296447
2.133134593907116	3.641724184611882	2.9633677061177384	4.0481916886707925	4.390369543244868
2.3503168353356703	1.5120639061626155	2.733962027178308	4.254877873608837	1.7427258985729726
3.4365606791322207	3.6824764542211934	2.9859422738917494	2.387355904247436	1.2083660302499928
4.620412999541637	4.063393990462923	3.2018472607856223	2.1470743778907893	0.7526226721277286
3.05519165057189	4.976059888927297	4.167105933916057	1.3173835365548363	0.7654396630556443
4.31684383823392	4.866583905464606	2.691506627041205	4.056801894723626	2.211503024296092
4.045517118302772	1.3523185994683216	2.7235954482147857	4.377990895004622	0.7137567536999545
3.6482425787545374	1.08015616987258	3.1150521374690583	4.240220648486411	0.5552031524419636
4.841049511466811	1.2731279904649109	1.1236565465734099	4.789789225395133	1.412879023908134
4.111897757235187	4.66795879867249	4.00278704949014	2.807625552496813	1.052151781382162
4.7900479009886086	2.472674401993657	2.0009910199287284	2.2553991996448106	0.7353608698187538
4.604531159781351	3.712942508859492	4.233932149088779	4.332237354279603	1.0539931521057115
4.58961006323829	1.8513686816536343	3.034555194575291	4.25697119311965	0.7235212798936405
3.912853142306248	3.7793435456988362	1.2103034269853294	2.1446752851437214	2.2991381416768952
2.1375157541281413	1.062412703523119	2.941206769660329	3.0338396737598674	0.9633917086714712
3.100384518699585	3.4774177119598506	4.8807598011100986	4.910540211310517	1.6657119059105272
2.2589474313244238	4.357377606403362	1.5956523389034167	4.8586695653755525	10.538934174425018
4.854331360856559	2.784544589264938	1.8513499922998784	4.392152183867912	1.7139335455942195
4.214725124946419	3.198596438229016	3.26076691511678	4.111520174372014	1.2545797534124017
2.8593464257329817	4.750915122680934	2.2100647854280573	4.899424562075744	5.664440623554226
4.477222845452058	4.671042815253241	1.5580402220139749	3.47135424907354	2.992964695663223
3.8715265335000684	4.968065844564391	1.3189803070220265	3.1294717937347296	4.104944027595442
3.455951783529512	3.6302780284129037	4.307690474061748	4.771191619813185	1.6372025788292155
2.449615715567252	2.0649235336539498	1.1889163603526092	3.68888691834446	4.419723741256517
2.2466580073009434	2.510113593447433	3.1320418619255923	3.0514153763255014	1.9616422962164768
3.6186124442816223	2.060645595123502	1.6839130093829944	4.962312726353776	2.3189776107298914
3.3083191959667415	1.7717440911899374	3.7495978923583584	1.82461330668346	0.3735005720190199
2.2008038611709764	4.619867735818795	4.330503018446141	1.276039016592117	1.1336606557531586
4.371798744556377	2.826691378295862	4.940591457843377	1.719686312147651	0.2918011781280851
3.144380581047251	3.6412651186410647	1.3193342870510394	3.1513882090998435	4.055995755142259
2.05451146158958	4.448643345644952	2.4478171694470854	2.3764569777592794	4.095691759967707
3.4027544586772938	3.62766497144532	4.564102833128636	3.048174191324624	1.0083287272992096
2.704931265465976	3.9551631970992887	2.398941840880991	3.6040207772983655	3.485179090147581
2.1417364389489566	4.222394048492757	2.2157833177559767	1.7934794790843218	2.993381169623113
4.284499558029456	3.9902121950712983	1.9676545008735795	3.6713250985159935	2.2667351739719668
2.2112811664783893	1.5896995401973593	4.405287129481606	1.095211368697957	0.3262825193112585
4.931971238577711	2.571292347347002	1.7432172583440215	4.546084680617172	1.7054034181444753
2.8748736094636635	1.3870925990781084	2.2875085945820874	2.2482175178247505	0.7271249576214601
3.4617816001556183	4.1910519356683285	4.942844638718863	4.795797652058026	1.6517998103185445
3.4767822965590502	4.058138546066884	2.6008790893150344	3.363143790912987	2.1186748341987656
4.51572791497334	3.820983021779897	4.3456299481665095	2.9395990250465553	0.735182573375067
3.11887408143171	1.3961513991460426	2.618016117550364	3.9320153690018502	0.9896240887454352
2.8291800891472825	2.2741135777312333	2.6986980915276084	1.4694375389186227	0.6769436429309861
4.814695851900277	1.5871712420207866	2.8842690794518244	4.8371943682888485	0.697785006161531
3.9682811208069646	2.2085050600009577	1.6777313065065733	3.346279673669176	1.4839975898985835
4.49620749874296	2.88912647309784	3.7985809165672966	4.596102977683109	0.999856610748558
